From,To,Distance
Location2,Location20,1175.0
Location2,Location21,1122.0
Location2,Location22,1237.0
Location2,Location23,1133.0
Location2,Location24,1031.0
Location2,Location25,1192.0
Location2,Location26,1004.0
Location2,Location27,1005.0
Location2,Location28,1087.0
Location2,Location29,1119.0
Location2,Location30,1109.0
Location2,Location31,1019.0
Location2,Location32,1087.0
Location2,Location33,1248.0
Location2,Location34,1257.0
Location2,Location35,1196.0
Location2,Location36,1061.0
Location2,Location37,1284.0
Location2,Location38,1142.0
Location2,Location39,951.0
Location2,Location40,1117.0
Location2,Location41,1329.0
Location2,Location42,1320.0
Location2,Location43,1284.0
Location2,Location44,1340.0
Location2,Location45,1282.0
Location2,Location46,934.0
Location2,Location47,1207.0
Location2,Location48,1200.0
Location2,Location49,1559.0
Location2,Location50,1717.0
Location2,Location51,1190.0
Location2,Location52,1168.0
Location2,Location53,1213.0
Location2,Location54,1144.0
Location2,Location55,1196.0
Location2,Location56,1317.0
Location2,Location57,1112.0
Location2,Location58,1048.0
Location2,Location59,1259.0
Location2,Location60,1008.0
Location2,Location61,871.0
Location2,Location62,1326.0
Location2,Location63,1455.0
Location2,Location64,977.0
Location2,Location65,1139.0
Location2,Location66,1335.0
Location2,Location67,974.0
Location2,Location68,1352.0
Location2,Location69,1468.0
Location2,Location70,1057.0
Location3,Location1,669.0
Location3,Location2,419.0
Location3,Location4,888.0
Location3,Location5,528.0
Location3,Location6,955.0
Location3,Location7,989.0
Location3,Location8,989.0
Location3,Location9,794.0
Location3,Location10,1185.0
Location3,Location11,1055.0
Location3,Location12,987.0
Location3,Location13,933.0
Location3,Location14,1009.0
Location3,Location15,1022.0
Location3,Location16,709.0
Location3,Location17,1124.0
Location3,Location18,1137.0
Location3,Location19,1203.0
Location3,Location20,1048.0
Location3,Location21,984.0
Location3,Location22,845.0
Location3,Location23,657.0
Location3,Location24,600.0
Location3,Location25,880.0
Location3,Location26,998.0
Location3,Location27,874.0
Location3,Location28,739.0
Location3,Location29,603.0
Location3,Location30,1042.0
Location3,Location31,939.0
Location3,Location32,1024.0
Location3,Location33,986.0
Location3,Location34,813.0
Location3,Location35,1136.0
Location3,Location36,872.0
Location3,Location37,963.0
Location3,Location38,1013.0
Location3,Location39,710.0
Location3,Location40,801.0
Location3,Location41,1189.0
Location3,Location42,1126.0
Location3,Location43,977.0
Location3,Location44,1102.0
Location3,Location45,1069.0
Location3,Location46,683.0
Location3,Location47,1102.0
Location3,Location48,1253.0
Location3,Location49,1316.0
Location3,Location50,1373.0
Location3,Location51,978.0
Location3,Location52,1046.0
Location3,Location53,881.0
Location3,Location54,998.0
Location3,Location55,1001.0
Location3,Location56,948.0
Location3,Location57,751.0
Location3,Location58,982.0
Location3,Location59,1092.0
Location3,Location60,881.0
Location3,Location61,829.0
Location3,Location62,1335.0
Location3,Location63,1082.0
Location3,Location64,1071.0
Location3,Location65,1053.0
Location3,Location66,941.0
Location3,Location67,889.0
Location3,Location68,1100.0
Location3,Location69,1164.0
Location3,Location70,970.0
Location4,Location1,665.0
Location4,Location2,645.0
Location4,Location3,664.0
Location4,Location5,559.0
Location4,Location6,491.0
Location4,Location7,528.0
Location4,Location8,592.0
Location4,Location9,505.0
Location4,Location10,769.0
Location4,Location11,680.0
Location4,Location12,576.0
Location4,Location13,793.0
Location4,Location14,724.0
Location4,Location15,996.0
Location4,Location16,796.0
Location4,Location17,898.0
Location4,Location18,755.0
Location4,Location19,525.0
Location4,Location20,1002.0
Location4,Location21,639.0
Location4,Location22,629.0
Location4,Location23,676.0
Location4,Location24,635.0
Location4,Location25,694.0
Location4,Location26,854.0
Location4,Location27,562.0
Location4,Location28,543.0
Location4,Location29,524.0
Location4,Location30,790.0
Location4,Location31,495.0
Location4,Location32,632.0
Location4,Location33,968.0
Location4,Location34,715.0
Location4,Location35,923.0
Location4,Location36,665.0
Location4,Location37,809.0
Location4,Location38,811.0
Location4,Location39,496.0
Location4,Location40,794.0
Location4,Location41,1031.0
Location4,Location42,759.0
Location4,Location43,714.0
Location4,Location44,829.0
Location4,Location45,764.0
Location4,Location46,609.0
Location4,Location47,504.0
Location4,Location48,1040.0
Location4,Location49,903.0
Location4,Location50,986.0
Location4,Location51,544.0
Location4,Location52,703.0
Location4,Location53,543.0
Location4,Location54,942.0
Location4,Location55,814.0
Location4,Location56,712.0
Location4,Location57,794.0
Location4,Location58,546.0
Location4,Location59,741.0
Location4,Location60,737.0
Location4,Location61,430.0
Location4,Location62,926.0
Location4,Location63,1047.0
Location4,Location64,660.0
Location4,Location65,686.0
Location4,Location66,558.0
Location4,Location67,632.0
Location4,Location68,944.0
Location4,Location69,808.0
Location4,Location70,890.0
Location5,Location1,632.0
Location5,Location2,606.0
Location5,Location3,506.0
Location5,Location4,676.0
Location5,Location6,659.0
Location5,Location7,742.0
Location5,Location8,781.0
Location5,Location9,582.0
Location5,Location10,926.0
Location5,Location11,778.0
Location5,Location12,865.0
Location5,Location13,868.0
Location5,Location14,620.0
Location5,Location15,798.0
Location5,Location16,499.0
Location5,Location17,996.0
Location5,Location18,787.0
Location5,Location19,883.0
Location5,Location20,792.0
Location5,Location21,858.0
Location5,Location22,615.0
Location5,Location23,438.0
Location5,Location24,483.0
Location5,Location25,671.0
Location5,Location26,523.0
Location5,Location27,527.0
Location5,Location28,557.0
Location5,Location29,562.0
Location5,Location30,661.0
Location5,Location31,544.0
Location5,Location32,609.0
Location5,Location33,871.0
Location5,Location34,587.0
Location5,Location35,837.0
Location5,Location36,541.0
Location5,Location37,787.0
Location5,Location38,571.0
Location5,Location39,558.0
Location5,Location40,594.0
Location5,Location41,1038.0
Location5,Location42,910.0
Location5,Location43,761.0
Location5,Location44,873.0
Location5,Location45,765.0
Location5,Location46,648.0
Location5,Location47,651.0
Location5,Location48,970.0
Location5,Location49,1026.0
Location5,Location50,1307.0
Location5,Location51,811.0
Location5,Location52,669.0
Location5,Location53,749.0
Location5,Location54,621.0
Location5,Location55,548.0
Location5,Location56,748.0
Location5,Location57,649.0
Location5,Location58,697.0
Location5,Location59,923.0
Location5,Location60,652.0
Location5,Location61,707.0
Location5,Location62,879.0
Location5,Location63,968.0
Location5,Location64,617.0
Location5,Location65,879.0
Location5,Location66,706.0
Location5,Location67,773.0
Location5,Location68,1035.0
Location5,Location69,944.0
Location5,Location70,863.0
Location6,Location1,712.0
Location6,Location2,373.0
Location6,Location3,621.0
Location6,Location4,441.0
Location6,Location5,416.0
Location6,Location7,441.0
Location6,Location8,666.0
Location6,Location9,565.0
Location6,Location10,524.0
Location6,Location11,541.0
Location6,Location12,507.0
Location6,Location13,803.0
Location6,Location14,574.0
Location6,Location15,680.0
Location6,Location16,613.0
Location6,Location17,739.0
Location6,Location18,875.0
Location6,Location19,860.0
Location6,Location20,1018.0
Location6,Location21,699.0
Location6,Location22,697.0
Location6,Location23,576.0
Location6,Location24,691.0
Location6,Location25,801.0
Location6,Location26,761.0
Location6,Location27,606.0
Location6,Location28,511.0
Location6,Location29,597.0
Location6,Location30,805.0
Location6,Location31,619.0
Location6,Location32,790.0
Location6,Location33,808.0
Location6,Location34,798.0
Location6,Location35,965.0
Location6,Location36,654.0
Location6,Location37,698.0
Location6,Location38,636.0
Location6,Location39,676.0
Location6,Location40,842.0
Location6,Location41,986.0
Location6,Location42,886.0
Location6,Location43,910.0
Location6,Location44,690.0
Location6,Location45,897.0
Location6,Location46,464.0
Location6,Location47,556.0
Location6,Location48,1062.0
Location6,Location49,1178.0
Location6,Location50,1097.0
Location6,Location51,697.0
Location6,Location52,830.0
Location6,Location53,869.0
Location6,Location54,627.0
Location6,Location55,821.0
Location6,Location56,661.0
Location6,Location57,784.0
Location6,Location58,848.0
Location6,Location59,868.0
Location6,Location60,562.0
Location6,Location61,623.0
Location6,Location62,927.0
Location6,Location63,823.0
Location6,Location64,544.0
Location6,Location65,475.0
Location6,Location66,852.0
Location6,Location67,674.0
Location6,Location68,803.0
Location6,Location69,814.0
Location6,Location70,786.0
Location7,Location1,412.0
Location7,Location2,702.0
Location7,Location3,566.0
Location7,Location4,534.0
Location7,Location5,473.0
Location7,Location6,744.0
Location7,Location8,623.0
Location7,Location9,690.0
Location7,Location10,765.0
Location7,Location11,770.0
Location7,Location12,526.0
Location7,Location13,699.0
Location7,Location14,752.0
Location7,Location15,986.0
Location7,Location16,492.0
Location7,Location17,577.0
Location7,Location18,596.0
Location7,Location19,733.0
Location7,Location20,746.0
Location7,Location21,598.0
Location7,Location22,672.0
Location7,Location23,681.0
Location7,Location24,715.0
Location7,Location25,676.0
Location7,Location26,762.0
Location7,Location27,608.0
Location7,Location28,590.0
Location7,Location29,522.0
Location7,Location30,782.0
Location7,Location31,694.0
Location7,Location32,769.0
Location7,Location33,976.0
Location7,Location34,723.0
Location7,Location35,700.0
Location7,Location36,704.0
Location7,Location37,923.0
Location7,Location38,692.0
Location7,Location39,467.0
Location7,Location40,751.0
Location7,Location41,964.0
Location7,Location42,813.0
Location7,Location43,806.0
Location7,Location44,818.0
Location7,Location45,538.0
Location7,Location46,485.0
Location7,Location47,700.0
Location7,Location48,865.0
Location7,Location49,996.0
Location7,Location50,1234.0
Location7,Location51,548.0
Location7,Location52,645.0
Location7,Location53,766.0
Location7,Location54,800.0
Location7,Location55,759.0
Location7,Location56,606.0
Location7,Location57,786.0
Location7,Location58,681.0
Location7,Location59,651.0
Location7,Location60,549.0
Location7,Location61,482.0
Location7,Location62,901.0
Location7,Location63,792.0
Location7,Location64,702.0
Location7,Location65,544.0
Location7,Location66,726.0
Location7,Location67,456.0
Location7,Location68,902.0
Location7,Location69,925.0
Location7,Location70,827.0
Location8,Location1,826.0
Location8,Location2,666.0
Location8,Location3,682.0
Location8,Location4,535.0
Location8,Location5,668.0
Location8,Location6,660.0
Location8,Location7,705.0
Location8,Location9,688.0
Location8,Location10,861.0
Location8,Location11,755.0
Location8,Location12,706.0
Location8,Location13,766.0
Location8,Location14,495.0
Location8,Location15,693.0
Location8,Location16,913.0
Location8,Location17,1001.0
Location8,Location18,768.0
Location8,Location19,727.0
Location8,Location20,1046.0
Location8,Location21,724.0
Location8,Location22,894.0
Location8,Location23,748.0
Location8,Location24,927.0
Location8,Location25,1051.0
Location8,Location26,816.0
Location8,Location27,863.0
Location8,Location28,743.0
Location8,Location29,654.0
Location8,Location30,822.0
Location8,Location31,872.0
Location8,Location32,952.0
Location8,Location33,1094.0
Location8,Location34,786.0
Location8,Location35,839.0
Location8,Location36,968.0
Location8,Location37,1126.0
Location8,Location38,1039.0
Location8,Location39,662.0
Location8,Location40,789.0
Location8,Location41,1152.0
Location8,Location42,1080.0
Location8,Location43,798.0
Location8,Location44,884.0
Location8,Location45,852.0
Location8,Location46,986.0
Location8,Location47,622.0
Location8,Location48,1202.0
Location8,Location49,1255.0
Location8,Location50,1072.0
Location8,Location51,813.0
Location8,Location52,980.0
Location8,Location53,841.0
Location8,Location54,984.0
Location8,Location55,929.0
Location8,Location56,872.0
Location8,Location57,868.0
Location8,Location58,893.0
Location8,Location59,810.0
Location8,Location60,876.0
Location8,Location61,791.0
Location8,Location62,1090.0
Location8,Location63,1030.0
Location8,Location64,708.0
Location8,Location65,822.0
Location8,Location66,879.0
Location8,Location67,577.0
Location8,Location68,1058.0
Location8,Location69,896.0
Location8,Location70,1107.0
Location9,Location1,874.0
Location9,Location2,915.0
Location9,Location3,804.0
Location9,Location4,786.0
Location9,Location5,736.0
Location9,Location6,873.0
Location9,Location7,725.0
Location9,Location8,491.0
Location9,Location10,729.0
Location9,Location11,749.0
Location9,Location12,578.0
Location9,Location13,641.0
Location9,Location14,757.0
Location9,Location15,747.0
Location9,Location16,942.0
Location9,Location17,943.0
Location9,Location18,1023.0
Location9,Location19,937.0
Location9,Location20,1170.0
Location9,Location21,746.0
Location9,Location22,1066.0
Location9,Location23,943.0
Location9,Location24,808.0
Location9,Location25,943.0
Location9,Location26,893.0
Location9,Location27,1064.0
Location9,Location28,909.0
Location9,Location29,1005.0
Location9,Location30,1095.0
Location9,Location31,803.0
Location9,Location32,1046.0
Location9,Location33,1041.0
Location9,Location34,1079.0
Location9,Location35,933.0
Location9,Location36,958.0
Location9,Location37,1078.0
Location9,Location38,1100.0
Location9,Location39,820.0
Location9,Location40,845.0
Location9,Location41,1225.0
Location9,Location42,975.0
Location9,Location43,971.0
Location9,Location44,755.0
Location9,Location45,1020.0
Location9,Location46,956.0
Location9,Location47,690.0
Location9,Location48,1241.0
Location9,Location49,1129.0
Location9,Location50,939.0
Location9,Location51,820.0
Location9,Location52,922.0
Location9,Location53,981.0
Location9,Location54,1105.0
Location9,Location55,961.0
Location9,Location56,1136.0
Location9,Location57,922.0
Location9,Location58,905.0
Location9,Location59,956.0
Location9,Location60,1001.0
Location9,Location61,785.0
Location9,Location62,1087.0
Location9,Location63,1012.0
Location9,Location64,905.0
Location9,Location65,839.0
Location9,Location66,921.0
Location9,Location67,753.0
Location9,Location68,913.0
Location9,Location69,755.0
Location9,Location70,981.0
Location10,Location1,806.0
Location10,Location2,919.0
Location10,Location3,992.0
Location10,Location4,826.0
Location10,Location5,940.0
Location10,Location6,683.0
Location10,Location7,913.0
Location10,Location8,470.0
Location10,Location9,456.0
Location10,Location11,728.0
Location10,Location12,555.0
Location10,Location13,653.0
Location10,Location14,586.0
Location10,Location15,802.0
Location10,Location16,962.0
Location10,Location17,896.0
Location10,Location18,1137.0
Location10,Location19,811.0
Location10,Location20,950.0
Location10,Location21,972.0
Location10,Location22,1005.0
Location10,Location23,797.0
Location10,Location24,934.0
Location10,Location25,1070.0
Location10,Location26,975.0
Location10,Location27,857.0
Location10,Location28,887.0
Location10,Location29,791.0
Location10,Location30,1055.0
Location10,Location31,852.0
Location10,Location32,946.0
Location10,Location33,1049.0
Location10,Location34,983.0
Location10,Location35,1037.0
Location10,Location36,1094.0
Location10,Location37,1111.0
Location10,Location38,1122.0
Location10,Location39,807.0
Location10,Location40,1019.0
Location10,Location41,1342.0
Location10,Location42,1160.0
Location10,Location43,883.0
Location10,Location44,814.0
Location10,Location45,1119.0
Location10,Location46,870.0
Location10,Location47,932.0
Location10,Location48,1124.0
Location10,Location49,1364.0
Location10,Location50,910.0
Location10,Location51,782.0
Location10,Location52,1104.0
Location10,Location53,1072.0
Location10,Location54,1063.0
Location10,Location55,938.0
Location10,Location56,929.0
Location10,Location57,939.0
Location10,Location58,926.0
Location10,Location59,1084.0
Location10,Location60,831.0
Location10,Location61,864.0
Location10,Location62,1151.0
Location10,Location63,1137.0
Location10,Location64,618.0
Location10,Location65,757.0
Location10,Location66,828.0
Location10,Location67,481.0
Location10,Location68,786.0
Location10,Location69,740.0
Location10,Location70,980.0
Location11,Location1,773.0
Location11,Location2,960.0
Location11,Location3,1030.0
Location11,Location4,780.0
Location11,Location5,702.0
Location11,Location6,970.0
Location11,Location7,966.0
Location11,Location8,697.0
Location11,Location9,559.0
Location11,Location10,472.0
Location11,Location12,803.0
Location11,Location13,609.0
Location11,Location14,743.0
Location11,Location15,612.0
Location11,Location16,1100.0
Location11,Location17,974.0
Location11,Location18,970.0
Location11,Location19,970.0
Location11,Location20,1162.0
Location11,Location21,825.0
Location11,Location22,989.0
Location11,Location23,910.0
Location11,Location24,954.0
Location11,Location25,1156.0
Location11,Location26,1107.0
Location11,Location27,974.0
Location11,Location28,1092.0
Location11,Location29,1059.0
Location11,Location30,908.0
Location11,Location31,944.0
Location11,Location32,1118.0
Location11,Location33,1050.0
Location11,Location34,1023.0
Location11,Location35,1062.0
Location11,Location36,975.0
Location11,Location37,1172.0
Location11,Location38,1154.0
Location11,Location39,833.0
Location11,Location40,988.0
Location11,Location41,1312.0
Location11,Location42,1045.0
Location11,Location43,1154.0
Location11,Location44,592.0
Location11,Location45,1182.0
Location11,Location46,879.0
Location11,Location47,815.0
Location11,Location48,1097.0
Location11,Location49,1368.0
Location11,Location50,1193.0
Location11,Location51,1001.0
Location11,Location52,1106.0
Location11,Location53,1003.0
Location11,Location54,1026.0
Location11,Location55,1130.0
Location11,Location56,1007.0
Location11,Location57,967.0
Location11,Location58,1085.0
Location11,Location59,973.0
Location11,Location60,922.0
Location11,Location61,1006.0
Location11,Location62,1271.0
Location11,Location63,1285.0
Location11,Location64,505.0
Location11,Location65,737.0
Location11,Location66,875.0
Location11,Location67,689.0
Location11,Location68,1027.0
Location11,Location69,842.0
Location11,Location70,1123.0
Location12,Location1,805.0
Location12,Location2,663.0
Location12,Location3,762.0
Location12,Location4,640.0
Location12,Location5,787.0
Location12,Location6,632.0
Location12,Location7,870.0
Location12,Location8,475.0
Location12,Location9,381.0
Location12,Location10,585.0
Location12,Location11,501.0
Location12,Location13,628.0
Location12,Location14,577.0
Location12,Location15,806.0
Location12,Location16,846.0
Location12,Location17,909.0
Location12,Location18,1021.0
Location12,Location19,880.0
Location12,Location20,1087.0
Location12,Location21,1009.0
Location12,Location22,934.0
Location12,Location23,1024.0
Location12,Location24,932.0
Location12,Location25,905.0
Location12,Location26,990.0
Location12,Location27,1032.0
Location12,Location28,994.0
Location12,Location29,847.0
Location12,Location30,1121.0
Location12,Location31,830.0
Location12,Location32,911.0
Location12,Location33,1138.0
Location12,Location34,1018.0
Location12,Location35,1134.0
Location12,Location36,745.0
Location12,Location37,854.0
Location12,Location38,851.0
Location12,Location39,740.0
Location12,Location40,818.0
Location12,Location41,965.0
Location12,Location42,740.0
Location12,Location43,868.0
Location12,Location44,514.0
Location12,Location45,883.0
Location12,Location46,968.0
Location12,Location47,735.0
Location12,Location48,1046.0
Location12,Location49,1307.0
Location12,Location50,948.0
Location12,Location51,694.0
Location12,Location52,847.0
Location12,Location53,1014.0
Location12,Location54,1023.0
Location12,Location55,1016.0
Location12,Location56,949.0
Location12,Location57,1047.0
Location12,Location58,882.0
Location12,Location59,1138.0
Location12,Location60,744.0
Location12,Location61,844.0
Location12,Location62,1307.0
Location12,Location63,1154.0
Location12,Location64,657.0
Location12,Location65,721.0
Location12,Location66,856.0
Location12,Location67,664.0
Location12,Location68,927.0
Location12,Location69,730.0
Location12,Location70,954.0
Location13,Location1,910.0
Location13,Location2,777.0
Location13,Location3,916.0
Location13,Location4,662.0
Location13,Location5,851.0
Location13,Location6,937.0
Location13,Location7,745.0
Location13,Location8,695.0
Location13,Location9,527.0
Location13,Location10,528.0
Location13,Location11,402.0
Location13,Location12,533.0
Location13,Location14,909.0
Location13,Location15,669.0
Location13,Location16,911.0
Location13,Location17,1044.0
Location13,Location18,1129.0
Location13,Location19,938.0
Location13,Location20,1099.0
Location13,Location21,873.0
Location13,Location22,1187.0
Location13,Location23,888.0
Location13,Location24,956.0
Location13,Location25,1193.0
Location13,Location26,1126.0
Location13,Location27,1172.0
Location13,Location28,1026.0
Location13,Location29,800.0
Location13,Location30,979.0
Location13,Location31,1119.0
Location13,Location32,1041.0
Location13,Location33,1235.0
Location13,Location34,1154.0
Location13,Location35,1195.0
Location13,Location36,981.0
Location13,Location37,1185.0
Location13,Location38,1111.0
Location13,Location39,858.0
Location13,Location40,1143.0
Location13,Location41,1435.0
Location13,Location42,1001.0
Location13,Location43,1012.0
Location13,Location44,833.0
Location13,Location45,1205.0
Location13,Location46,1129.0
Location13,Location47,1027.0
Location13,Location48,1087.0
Location13,Location49,1332.0
Location13,Location50,1057.0
Location13,Location51,968.0
Location13,Location52,1110.0
Location13,Location53,849.0
Location13,Location54,1089.0
Location13,Location55,1207.0
Location13,Location56,1026.0
Location13,Location57,1111.0
Location13,Location58,993.0
Location13,Location59,902.0
Location13,Location60,1075.0
Location13,Location61,893.0
Location13,Location62,1112.0
Location13,Location63,1073.0
Location13,Location64,474.0
Location13,Location65,624.0
Location13,Location66,684.0
Location13,Location67,773.0
Location13,Location68,1074.0
Location13,Location69,750.0
Location13,Location70,1060.0
Location14,Location1,1058.0
Location14,Location2,766.0
Location14,Location3,1030.0
Location14,Location4,850.0
Location14,Location5,962.0
Location14,Location6,822.0
Location14,Location7,865.0
Location14,Location8,655.0
Location14,Location9,471.0
Location14,Location10,625.0
Location14,Location11,580.0
Location14,Location12,655.0
Location14,Location13,608.0
Location14,Location15,703.0
Location14,Location16,975.0
Location14,Location17,1238.0
Location14,Location18,1063.0
Location14,Location19,991.0
Location14,Location20,1213.0
Location14,Location21,885.0
Location14,Location22,987.0
Location14,Location23,1023.0
Location14,Location24,942.0
Location14,Location25,1137.0
Location14,Location26,956.0
Location14,Location27,889.0
Location14,Location28,923.0
Location14,Location29,935.0
Location14,Location30,1214.0
Location14,Location31,1023.0
Location14,Location32,1063.0
Location14,Location33,1339.0
Location14,Location34,983.0
Location14,Location35,1046.0
Location14,Location36,1040.0
Location14,Location37,1025.0
Location14,Location38,1180.0
Location14,Location39,956.0
Location14,Location40,932.0
Location14,Location41,1412.0
Location14,Location42,906.0
Location14,Location43,1006.0
Location14,Location44,853.0
Location14,Location45,1155.0
Location14,Location46,871.0
Location14,Location47,836.0
Location14,Location48,1155.0
Location14,Location49,1480.0
Location14,Location50,1172.0
Location14,Location51,1011.0
Location14,Location52,1157.0
Location14,Location53,1050.0
Location14,Location54,1274.0
Location14,Location55,1125.0
Location14,Location56,975.0
Location14,Location57,950.0
Location14,Location58,1092.0
Location14,Location59,1001.0
Location14,Location60,858.0
Location14,Location61,795.0
Location14,Location62,1295.0
Location14,Location63,1039.0
Location14,Location64,615.0
Location14,Location65,856.0
Location14,Location66,948.0
Location14,Location67,721.0
Location14,Location68,886.0
Location14,Location69,799.0
Location14,Location70,1149.0
Location15,Location1,935.0
Location15,Location2,773.0
Location15,Location3,823.0
Location15,Location4,884.0
Location15,Location5,766.0
Location15,Location6,684.0
Location15,Location7,735.0
Location15,Location8,663.0
Location15,Location9,571.0
Location15,Location10,613.0
Location15,Location11,479.0
Location15,Location12,685.0
Location15,Location13,682.0
Location15,Location14,643.0
Location15,Location16,901.0
Location15,Location17,1005.0
Location15,Location18,902.0
Location15,Location19,877.0
Location15,Location20,1117.0
Location15,Location21,842.0
Location15,Location22,878.0
Location15,Location23,963.0
Location15,Location24,1038.0
Location15,Location25,1156.0
Location15,Location26,914.0
Location15,Location27,984.0
Location15,Location28,1052.0
Location15,Location29,999.0
Location15,Location30,1176.0
Location15,Location31,963.0
Location15,Location32,1175.0
Location15,Location33,1245.0
Location15,Location34,942.0
Location15,Location35,1114.0
Location15,Location36,997.0
Location15,Location37,1091.0
Location15,Location38,1096.0
Location15,Location39,802.0
Location15,Location40,990.0
Location15,Location41,1247.0
Location15,Location42,1022.0
Location15,Location43,876.0
Location15,Location44,799.0
Location15,Location45,949.0
Location15,Location46,948.0
Location15,Location47,890.0
Location15,Location48,1137.0
Location15,Location49,1274.0
Location15,Location50,912.0
Location15,Location51,759.0
Location15,Location52,898.0
Location15,Location53,1094.0
Location15,Location54,1040.0
Location15,Location55,1175.0
Location15,Location56,969.0
Location15,Location57,1116.0
Location15,Location58,1076.0
Location15,Location59,1045.0
Location15,Location60,808.0
Location15,Location61,837.0
Location15,Location62,1244.0
Location15,Location63,1071.0
Location15,Location64,398.0
Location15,Location65,656.0
Location15,Location66,762.0
Location15,Location67,757.0
Location15,Location68,998.0
Location15,Location69,786.0
Location15,Location70,1207.0
Location16,Location1,647.0
Location16,Location2,593.0
Location16,Location3,614.0
Location16,Location4,715.0
Location16,Location5,510.0
Location16,Location6,570.0
Location16,Location7,622.0
Location16,Location8,492.0
Location16,Location9,696.0
Location16,Location10,670.0
Location16,Location11,681.0
Location16,Location12,532.0
Location16,Location13,710.0
Location16,Location14,716.0
Location16,Location15,1007.0
Location16,Location17,1025.0
Location16,Location18,786.0
Location16,Location19,989.0
Location16,Location20,812.0
Location16,Location21,936.0
Location16,Location22,662.0
Location16,Location23,825.0
Location16,Location24,588.0
Location16,Location25,842.0
Location16,Location26,916.0
Location16,Location27,765.0
Location16,Location28,563.0
Location16,Location29,573.0
Location16,Location30,985.0
Location16,Location31,908.0
Location16,Location32,794.0
Location16,Location33,825.0
Location16,Location34,759.0
Location16,Location35,1062.0
Location16,Location36,882.0
Location16,Location37,1084.0
Location16,Location38,794.0
Location16,Location39,743.0
Location16,Location40,918.0
Location16,Location41,1318.0
Location16,Location42,931.0
Location16,Location43,1050.0
Location16,Location44,611.0
Location16,Location45,913.0
Location16,Location46,809.0
Location16,Location47,582.0
Location16,Location48,742.0
Location16,Location49,1357.0
Location16,Location50,1068.0
Location16,Location51,731.0
Location16,Location52,839.0
Location16,Location53,816.0
Location16,Location54,718.0
Location16,Location55,828.0
Location16,Location56,975.0
Location16,Location57,707.0
Location16,Location58,743.0
Location16,Location59,830.0
Location16,Location60,869.0
Location16,Location61,897.0
Location16,Location62,1194.0
Location16,Location63,1054.0
Location16,Location64,918.0
Location16,Location65,832.0
Location16,Location66,723.0
Location16,Location67,785.0
Location16,Location68,942.0
Location16,Location69,910.0
Location16,Location70,985.0
Location17,Location1,675.0
Location17,Location2,703.0
Location17,Location3,683.0
Location17,Location4,693.0
Location17,Location5,611.0
Location17,Location6,725.0
Location17,Location7,910.0
Location17,Location8,776.0
Location17,Location9,662.0
Location17,Location10,870.0
Location17,Location11,943.0
Location17,Location12,557.0
Location17,Location13,856.0
Location17,Location14,907.0
Location17,Location15,878.0
Location17,Location16,375.0
Location17,Location18,699.0
Location17,Location19,582.0
Location17,Location20,560.0
Location17,Location21,728.0
Location17,Location22,970.0
Location17,Location23,601.0
Location17,Location24,719.0
Location17,Location25,799.0
Location17,Location26,831.0
Location17,Location27,843.0
Location17,Location28,696.0
Location17,Location29,625.0
Location17,Location30,848.0
Location17,Location31,718.0
Location17,Location32,681.0
