From,To,Distance
Location1,Location144,16.0
Location1,Location145,12.0
Location1,Location146,12.0
Location1,Location147,16.0
Location1,Location148,15.0
Location1,Location149,13.0
Location1,Location150,18.0
Location1,Location151,16.0
Location1,Location152,16.0
Location1,Location153,18.0
Location1,Location154,20.0
Location1,Location155,20.0
Location1,Location156,18.0
Location1,Location157,27.0
Location1,Location158,27.0
Location1,Location159,23.0
Location1,Location160,23.0
Location1,Location161,23.0
Location1,Location162,15.0
Location1,Location163,25.0
Location1,Location164,26.0
Location1,Location165,23.0
Location1,Location166,23.0
Location1,Location167,23.0
Location1,Location168,20.0
Location1,Location169,24.0
Location1,Location170,27.0
Location1,Location171,18.0
Location1,Location172,25.0
Location1,Location173,23.0
Location1,Location174,16.0
Location1,Location175,11.0
Location1,Location176,27.0
Location1,Location177,23.0
Location1,Location178,27.0
Location1,Location179,13.0
Location1,Location180,18.0
Location1,Location181,14.0
Location1,Location182,18.0
Location1,Location183,23.0
Location1,Location184,10.0
Location1,Location185,24.0
Location1,Location186,11.0
Location1,Location187,27.0
Location1,Location188,15.0
Location1,Location189,14.0
Location1,Location190,18.0
Location1,Location191,23.0
Location1,Location192,27.0
Location1,Location193,18.0
Location1,Location194,16.0
Location1,Location195,18.0
Location1,Location196,15.0
Location1,Location197,23.0
Location1,Location198,20.0
Location1,Location199,23.0
Location1,Location200,16.0
Location1,Location201,27.0
Location1,Location202,16.0
Location1,Location203,24.0
Location1,Location204,18.0
Location1,Location205,21.0
Location1,Location206,18.0
Location1,Location207,21.0
Location1,Location208,27.0
Location1,Location209,27.0
Location1,Location210,15.0
Location1,Location211,11.0
Location1,Location212,12.0
Location1,Location213,25.0
Location1,Location214,18.0
Location1,Location215,24.0
Location1,Location216,15.0
Location1,Location217,23.0
Location1,Location218,25.0
Location1,Location219,16.0
Location1,Location220,12.0
Location1,Location221,18.0
Location1,Location222,21.0
Location1,Location223,18.0
Location1,Location224,14.0
Location1,Location225,11.0
Location1,Location226,12.0
Location1,Location227,24.0
Location1,Location228,12.0
Location1,Location229,27.0
Location1,Location230,12.0
Location1,Location231,18.0
Location1,Location232,23.0
Location1,Location233,10.0
Location1,Location234,23.0
Location1,Location235,21.0
Location1,Location236,24.0
Location1,Location237,23.0
Location1,Location238,13.0
Location1,Location239,18.0
Location1,Location240,23.0
Location1,Location241,23.0
Location1,Location242,23.0
Location1,Location243,14.0
Location1,Location244,18.0
Location1,Location245,23.0
Location1,Location246,27.0
Location1,Location247,14.0
Location1,Location248,27.0
Location1,Location249,18.0
Location1,Location250,21.0
Location1,Location251,18.0
Location1,Location252,16.0
Location1,Location253,26.0
Location1,Location254,18.0
Location1,Location255,10.0
Location1,Location256,26.0
Location1,Location257,27.0
Location1,Location258,24.0
Location1,Location259,12.0
Location1,Location260,14.0
Location1,Location261,9.0
Location1,Location262,15.0
Location1,Location263,20.0
Location1,Location264,20.0
Location1,Location265,24.0
Location1,Location266,16.0
Location1,Location267,11.0
Location1,Location268,20.0
Location1,Location269,27.0
Location1,Location270,12.0
Location1,Location271,18.0
Location1,Location272,13.0
Location1,Location273,24.0
Location1,Location274,15.0
Location1,Location275,16.0
Location1,Location276,15.0
Location1,Location277,13.0
Location1,Location278,24.0
Location1,Location279,13.0
Location1,Location280,24.0
Location1,Location281,16.0
Location1,Location282,24.0
Location1,Location283,7.0
Location1,Location284,12.0
Location1,Location285,18.0
Location1,Location286,20.0
Location1,Location287,15.0
Location1,Location288,16.0
Location1,Location289,24.0
Location1,Location290,12.0
Location1,Location291,23.0
Location1,Location292,23.0
Location1,Location293,27.0
Location1,Location294,14.0
Location1,Location295,18.0
Location1,Location296,11.0
Location1,Location297,18.0
Location1,Location298,16.0
Location1,Location299,13.0
Location1,Location300,10.0
Location1,Location301,20.0
Location1,Location302,23.0
Location1,Location303,14.0
Location1,Location304,24.0
Location1,Location305,23.0
Location1,Location306,11.0
Location1,Location307,27.0
Location1,Location308,18.0
Location1,Location309,15.0
Location1,Location310,14.0
Location1,Location311,26.0
Location1,Location312,10.0
Location1,Location313,14.0
Location1,Location314,10.0
Location1,Location315,16.0
Location1,Location316,24.0
Location1,Location317,14.0
Location1,Location318,18.0
Location1,Location319,16.0
Location1,Location320,12.0
Location1,Location321,10.0
Location1,Location322,27.0
Location1,Location323,24.0
Location2,Location1,18.0
Location2,Location3,20.0
Location2,Location4,18.0
Location2,Location5,27.0
Location2,Location6,18.0
Location2,Location7,7.0
Location2,Location8,20.0
Location2,Location9,22.0
Location2,Location10,14.0
Location2,Location11,11.0
Location2,Location12,10.0
Location2,Location13,14.0
Location2,Location14,14.0
Location2,Location15,23.0
Location2,Location16,10.0
Location2,Location17,24.0
Location2,Location18,16.0
Location2,Location19,12.0
Location2,Location20,12.0
Location2,Location21,15.0
Location2,Location22,12.0
Location2,Location23,12.0
Location2,Location24,16.0
Location2,Location25,24.0
Location2,Location26,18.0
Location2,Location27,18.0
Location2,Location28,18.0
Location2,Location29,14.0
Location2,Location30,18.0
Location2,Location31,14.0
Location2,Location32,23.0
Location2,Location33,23.0
Location2,Location34,18.0
Location2,Location35,18.0
Location2,Location36,18.0
Location2,Location37,19.0
Location2,Location38,18.0
Location2,Location39,18.0
Location2,Location40,21.0
Location2,Location41,18.0
Location2,Location42,18.0
Location2,Location43,18.0
Location2,Location44,15.0
Location2,Location45,18.0
Location2,Location46,21.0
Location2,Location47,11.0
Location2,Location48,18.0
Location2,Location49,24.0
Location2,Location50,21.0
Location2,Location51,11.0
Location2,Location52,12.0
Location2,Location53,23.0
Location2,Location54,12.0
Location2,Location55,5.0
Location2,Location56,27.0
Location2,Location57,16.0
Location2,Location58,18.0
Location2,Location59,11.0
Location2,Location60,18.0
Location2,Location61,18.0
Location2,Location62,4.0
Location2,Location63,15.0
Location2,Location64,27.0
Location2,Location65,16.0
Location2,Location66,23.0
Location2,Location67,24.0
Location2,Location68,15.0
Location2,Location69,18.0
Location2,Location70,18.0
Location2,Location71,14.0
Location2,Location72,20.0
Location2,Location73,18.0
Location2,Location74,18.0
Location2,Location75,22.0
Location2,Location76,10.0
Location2,Location77,18.0
Location2,Location78,10.0
Location2,Location79,18.0
Location2,Location80,27.0
Location2,Location81,18.0
Location2,Location82,25.0
Location2,Location83,18.0
Location2,Location84,18.0
Location2,Location85,18.0
Location2,Location86,18.0
Location2,Location87,18.0
Location2,Location88,18.0
Location2,Location89,18.0
Location2,Location90,18.0
Location2,Location91,18.0
Location2,Location92,18.0
Location2,Location93,15.0
Location2,Location94,18.0
Location2,Location95,18.0
Location2,Location96,18.0
Location2,Location97,18.0
Location2,Location98,16.0
Location2,Location99,7.0
Location2,Location100,18.0
Location2,Location101,20.0
Location2,Location102,11.0
Location2,Location103,10.0
Location2,Location104,16.0
Location2,Location105,16.0
Location2,Location106,12.0
Location2,Location107,16.0
Location2,Location108,12.0
Location2,Location109,15.0
Location2,Location110,23.0
Location2,Location111,18.0
Location2,Location112,18.0
Location2,Location113,18.0
Location2,Location114,18.0
Location2,Location115,18.0
Location2,Location116,18.0
Location2,Location117,18.0
Location2,Location118,18.0
Location2,Location119,12.0
Location2,Location120,18.0
Location2,Location121,18.0
Location2,Location122,24.0
Location2,Location123,18.0
Location2,Location124,18.0
Location2,Location125,18.0
Location2,Location126,18.0
Location2,Location127,18.0
Location2,Location128,24.0
Location2,Location129,10.0
Location2,Location130,10.0
Location2,Location131,24.0
Location2,Location132,11.0
Location2,Location133,16.0
Location2,Location134,11.0
Location2,Location135,27.0
Location2,Location136,18.0
Location2,Location137,25.0
Location2,Location138,23.0
Location2,Location139,23.0
Location2,Location140,23.0
Location2,Location141,14.0
Location2,Location142,24.0
Location2,Location143,24.0
Location2,Location144,16.0
Location2,Location145,12.0
Location2,Location146,12.0
Location2,Location147,16.0
Location2,Location148,15.0
Location2,Location149,13.0
Location2,Location150,18.0
Location2,Location151,16.0
Location2,Location152,16.0
Location2,Location153,18.0
Location2,Location154,20.0
Location2,Location155,20.0
Location2,Location156,18.0
Location2,Location157,27.0
Location2,Location158,27.0
Location2,Location159,23.0
Location2,Location160,23.0
Location2,Location161,23.0
Location2,Location162,15.0
Location2,Location163,25.0
Location2,Location164,26.0
Location2,Location165,23.0
Location2,Location166,23.0
Location2,Location167,23.0
Location2,Location168,20.0
Location2,Location169,24.0
Location2,Location170,27.0
Location2,Location171,18.0
Location2,Location172,25.0
Location2,Location173,23.0
Location2,Location174,16.0
Location2,Location175,11.0
Location2,Location176,27.0
Location2,Location177,23.0
Location2,Location178,27.0
Location2,Location179,13.0
Location2,Location180,18.0
Location2,Location181,14.0
Location2,Location182,18.0
Location2,Location183,23.0
Location2,Location184,10.0
Location2,Location185,24.0
Location2,Location186,11.0
Location2,Location187,27.0
Location2,Location188,15.0
Location2,Location189,14.0
Location2,Location190,18.0
Location2,Location191,23.0
Location2,Location192,27.0
Location2,Location193,18.0
Location2,Location194,16.0
Location2,Location195,18.0
Location2,Location196,15.0
Location2,Location197,23.0
Location2,Location198,20.0
Location2,Location199,23.0
Location2,Location200,16.0
Location2,Location201,27.0
Location2,Location202,16.0
Location2,Location203,24.0
Location2,Location204,18.0
Location2,Location205,21.0
Location2,Location206,18.0
Location2,Location207,21.0
Location2,Location208,27.0
Location2,Location209,27.0
Location2,Location210,15.0
Location2,Location211,11.0
Location2,Location212,12.0
Location2,Location213,25.0
Location2,Location214,18.0
Location2,Location215,24.0
Location2,Location216,15.0
Location2,Location217,23.0
Location2,Location218,25.0
Location2,Location219,16.0
Location2,Location220,12.0
Location2,Location221,18.0
Location2,Location222,21.0
Location2,Location223,18.0
Location2,Location224,14.0
Location2,Location225,11.0
Location2,Location226,12.0
Location2,Location227,24.0
Location2,Location228,12.0
Location2,Location229,27.0
Location2,Location230,12.0
Location2,Location231,18.0
Location2,Location232,23.0
Location2,Location233,10.0
Location2,Location234,23.0
Location2,Location235,21.0
Location2,Location236,24.0
Location2,Location237,23.0
Location2,Location238,13.0
Location2,Location239,18.0
Location2,Location240,23.0
Location2,Location241,23.0
Location2,Location242,23.0
Location2,Location243,14.0
Location2,Location244,18.0
Location2,Location245,23.0
Location2,Location246,27.0
Location2,Location247,14.0
Location2,Location248,27.0
Location2,Location249,18.0
Location2,Location250,21.0
Location2,Location251,18.0
Location2,Location252,16.0
Location2,Location253,26.0
Location2,Location254,18.0
Location2,Location255,10.0
Location2,Location256,26.0
Location2,Location257,27.0
Location2,Location258,24.0
Location2,Location259,12.0
Location2,Location260,14.0
Location2,Location261,9.0
Location2,Location262,15.0
Location2,Location263,20.0
Location2,Location264,20.0
Location2,Location265,24.0
Location2,Location266,16.0
Location2,Location267,11.0
Location2,Location268,20.0
Location2,Location269,27.0
Location2,Location270,12.0
Location2,Location271,18.0
Location2,Location272,13.0
Location2,Location273,24.0
Location2,Location274,15.0
Location2,Location275,16.0
Location2,Location276,15.0
Location2,Location277,13.0
Location2,Location278,24.0
Location2,Location279,13.0
Location2,Location280,24.0
Location2,Location281,16.0
Location2,Location282,24.0
Location2,Location283,7.0
Location2,Location284,12.0
Location2,Location285,18.0
Location2,Location286,20.0
Location2,Location287,15.0
Location2,Location288,16.0
Location2,Location289,24.0
Location2,Location290,12.0
Location2,Location291,23.0
Location2,Location292,23.0
Location2,Location293,27.0
Location2,Location294,14.0
Location2,Location295,18.0
Location2,Location296,11.0
Location2,Location297,18.0
Location2,Location298,16.0
Location2,Location299,13.0
Location2,Location300,10.0
Location2,Location301,20.0
Location2,Location302,23.0
Location2,Location303,14.0
Location2,Location304,24.0
Location2,Location305,23.0
Location2,Location306,11.0
Location2,Location307,27.0
Location2,Location308,18.0
Location2,Location309,15.0
Location2,Location310,14.0
Location2,Location311,26.0
Location2,Location312,10.0
Location2,Location313,14.0
Location2,Location314,10.0
Location2,Location315,16.0
Location2,Location316,24.0
Location2,Location317,14.0
Location2,Location318,18.0
Location2,Location319,16.0
Location2,Location320,12.0
Location2,Location321,10.0
Location2,Location322,27.0
Location2,Location323,24.0
Location3,Location1,15.0
Location3,Location2,10.0
Location3,Location4,25.0
Location3,Location5,23.0
Location3,Location6,25.0
Location3,Location7,20.0
Location3,Location8,11.0
Location3,Location9,22.0
Location3,Location10,12.0
Location3,Location11,23.0
Location3,Location12,18.0
Location3,Location13,12.0
Location3,Location14,12.0
Location3,Location15,12.0
Location3,Location16,21.0
Location3,Location17,16.0
Location3,Location18,24.0
Location3,Location19,15.0
Location3,Location20,15.0
Location3,Location21,24.0
Location3,Location22,14.0
Location3,Location23,23.0
Location3,Location24,24.0
Location3,Location25,16.0
Location3,Location26,18.0
Location3,Location27,25.0
Location3,Location28,25.0
Location3,Location29,24.0
Location3,Location30,25.0
Location3,Location31,12.0
Location3,Location32,11.0
Location3,Location33,12.0
Location3,Location34,25.0
Location3,Location35,25.0
Location3,Location36,25.0
Location3,Location37,19.0
Location3,Location38,25.0
Location3,Location39,25.0
Location3,Location40,21.0
Location3,Location41,25.0
Location3,Location42,25.0
Location3,Location43,25.0
Location3,Location44,24.0
Location3,Location45,25.0
Location3,Location46,10.0
Location3,Location47,23.0
Location3,Location48,25.0
Location3,Location49,14.0
Location3,Location50,21.0
Location3,Location51,23.0
Location3,Location52,14.0
Location3,Location53,12.0
Location3,Location54,15.0
Location3,Location55,20.0
Location3,Location56,23.0
Location3,Location57,24.0
Location3,Location58,23.0
Location3,Location59,23.0
Location3,Location60,25.0
Location3,Location61,25.0
Location3,Location62,20.0
Location3,Location63,24.0
Location3,Location64,23.0
Location3,Location65,24.0
Location3,Location66,13.0
Location3,Location67,16.0
Location3,Location68,24.0
Location3,Location69,25.0
Location3,Location70,25.0
Location3,Location71,13.0
Location3,Location72,9.0
Location3,Location73,25.0
Location3,Location74,25.0
Location3,Location75,22.0
Location3,Location76,18.0
Location3,Location77,25.0
Location3,Location78,20.0
Location3,Location79,25.0
Location3,Location80,23.0
Location3,Location81,25.0
Location3,Location82,18.0
Location3,Location83,25.0
Location3,Location84,25.0
Location3,Location85,25.0
Location3,Location86,25.0
Location3,Location87,25.0
Location3,Location88,25.0
Location3,Location89,25.0
Location3,Location90,25.0
Location3,Location91,10.0
Location3,Location92,25.0
Location3,Location93,24.0
Location3,Location94,10.0
Location3,Location95,25.0
Location3,Location96,25.0
Location3,Location97,25.0
Location3,Location98,11.0
Location3,Location99,20.0
Location3,Location100,25.0
Location3,Location101,9.0
Location3,Location102,16.0
Location3,Location103,21.0
Location3,Location104,24.0
Location3,Location105,11.0
Location3,Location106,15.0
Location3,Location107,11.0
Location3,Location108,15.0
Location3,Location109,12.0
Location3,Location110,12.0
Location3,Location111,25.0
Location3,Location112,25.0
Location3,Location113,25.0
Location3,Location114,25.0
Location3,Location115,25.0
Location3,Location116,25.0
Location3,Location117,25.0
Location3,Location118,25.0
Location3,Location119,15.0
Location3,Location120,25.0
Location3,Location121,25.0
Location3,Location122,15.0
Location3,Location123,25.0
Location3,Location124,25.0
Location3,Location125,25.0
Location3,Location126,25.0
Location3,Location127,10.0
Location3,Location128,15.0
Location3,Location129,21.0
Location3,Location130,21.0
Location3,Location131,18.0
Location3,Location132,16.0
Location3,Location133,24.0
Location3,Location134,16.0
Location3,Location135,23.0
Location3,Location136,10.0
Location3,Location137,18.0
Location3,Location138,12.0
Location3,Location139,12.0
Location3,Location140,11.0
Location3,Location141,12.0
Location3,Location142,14.0
Location3,Location143,18.0
Location3,Location144,24.0
Location3,Location145,15.0
Location3,Location146,23.0
Location3,Location147,24.0
Location3,Location148,24.0
Location3,Location149,23.0
Location3,Location150,14.0
Location3,Location151,24.0
Location3,Location152,24.0
Location3,Location153,10.0
Location3,Location154,4.0
Location3,Location155,7.0
Location3,Location156,15.0
Location3,Location157,23.0
Location3,Location158,23.0
Location3,Location159,12.0
Location3,Location160,12.0
Location3,Location161,12.0
Location3,Location162,24.0
Location3,Location163,20.0
Location3,Location164,21.0
Location3,Location165,12.0
Location3,Location166,12.0
Location3,Location167,12.0
Location3,Location168,20.0
Location3,Location169,15.0
Location3,Location170,23.0
Location3,Location171,10.0
Location3,Location172,20.0
Location3,Location173,12.0
Location3,Location174,24.0
Location3,Location175,21.0
Location3,Location176,23.0
Location3,Location177,12.0
Location3,Location178,23.0
Location3,Location179,23.0
Location3,Location180,18.0
Location3,Location181,24.0
Location3,Location182,24.0
Location3,Location183,11.0
Location3,Location184,21.0
Location3,Location185,18.0
Location3,Location186,23.0
Location3,Location187,23.0
Location3,Location188,12.0
Location3,Location189,24.0
Location3,Location190,23.0
Location3,Location191,11.0
Location3,Location192,23.0
Location3,Location193,10.0
Location3,Location194,13.0
Location3,Location195,25.0
Location3,Location196,24.0
Location3,Location197,12.0
Location3,Location198,9.0
Location3,Location199,12.0
Location3,Location200,11.0
Location3,Location201,23.0
Location3,Location202,24.0
Location3,Location203,14.0
Location3,Location204,11.0
Location3,Location205,21.0
Location3,Location206,10.0
Location3,Location207,10.0
Location3,Location208,23.0
Location3,Location209,23.0
Location3,Location210,24.0
Location3,Location211,16.0
Location3,Location212,14.0
Location3,Location213,20.0
Location3,Location214,10.0
Location3,Location215,16.0
Location3,Location216,12.0
Location3,Location217,12.0
Location3,Location218,18.0
Location3,Location219,24.0
Location3,Location220,14.0
Location3,Location221,18.0
Location3,Location222,10.0
Location3,Location223,18.0
Location3,Location224,24.0
Location3,Location225,16.0
Location3,Location226,23.0
Location3,Location227,14.0
Location3,Location228,15.0
Location3,Location229,23.0
Location3,Location230,16.0
Location3,Location231,24.0
Location3,Location232,13.0
Location3,Location233,21.0
Location3,Location234,12.0
Location3,Location235,10.0
Location3,Location236,14.0
Location3,Location237,12.0
Location3,Location238,14.0
Location3,Location239,25.0
Location3,Location240,12.0
Location3,Location241,11.0
Location3,Location242,12.0
Location3,Location243,24.0
Location3,Location244,15.0
Location3,Location245,13.0
Location3,Location246,23.0
Location3,Location247,24.0
Location3,Location248,23.0
Location3,Location249,24.0
Location3,Location250,10.0
Location3,Location251,18.0
Location3,Location252,11.0
Location3,Location253,21.0
Location3,Location254,13.0
Location3,Location255,21.0
Location3,Location256,21.0
Location3,Location257,23.0
Location3,Location258,14.0
Location3,Location259,14.0
Location3,Location260,12.0
Location3,Location261,20.0
Location3,Location262,24.0
Location3,Location263,7.0
Location3,Location264,5.0
Location3,Location265,15.0
Location3,Location266,24.0
Location3,Location267,23.0
Location3,Location268,4.0
Location3,Location269,23.0
Location3,Location270,23.0
Location3,Location271,18.0
Location3,Location272,23.0
Location3,Location273,18.0
Location3,Location274,24.0
Location3,Location275,24.0
Location3,Location276,24.0
Location3,Location277,23.0
Location3,Location278,15.0
Location3,Location279,23.0
Location3,Location280,18.0
Location3,Location281,24.0
Location3,Location282,18.0
Location3,Location283,20.0
Location3,Location284,23.0
Location3,Location285,18.0
Location3,Location286,6.0
Location3,Location287,24.0
Location3,Location288,24.0
Location3,Location289,14.0
Location3,Location290,23.0
Location3,Location291,12.0
Location3,Location292,18.0
Location3,Location293,23.0
Location3,Location294,12.0
Location3,Location295,10.0
Location3,Location296,23.0
Location3,Location297,10.0
Location3,Location298,24.0
Location3,Location299,23.0
Location3,Location300,21.0
Location3,Location301,7.0
Location3,Location302,12.0
Location3,Location303,24.0
Location3,Location304,14.0
Location3,Location305,13.0
Location3,Location306,23.0
Location3,Location307,23.0
Location3,Location308,24.0
Location3,Location309,24.0
Location3,Location310,24.0
Location3,Location311,21.0
Location3,Location312,21.0
Location3,Location313,24.0
Location3,Location314,21.0
Location3,Location315,24.0
Location3,Location316,16.0
Location3,Location317,12.0
Location3,Location318,24.0
Location3,Location319,24.0
Location3,Location320,15.0
Location3,Location321,18.0
Location3,Location322,23.0
Location3,Location323,14.0
Location4,Location1,20.0
Location4,Location2,20.0
Location4,Location3,21.0
Location4,Location5,27.0
Location4,Location6,16.0
Location4,Location7,10.0
Location4,Location8,21.0
Location4,Location9,24.0
Location4,Location10,15.0
Location4,Location11,11.0
Location4,Location12,11.0
Location4,Location13,15.0
Location4,Location14,15.0
Location4,Location15,24.0
Location4,Location16,0.0
Location4,Location17,25.0
Location4,Location18,15.0
Location4,Location19,12.0
Location4,Location20,12.0
Location4,Location21,14.0
Location4,Location22,14.0
Location4,Location23,12.0
Location4,Location24,15.0
Location4,Location25,25.0
Location4,Location26,20.0
Location4,Location27,16.0
Location4,Location28,16.0
Location4,Location29,12.0
Location4,Location30,16.0
Location4,Location31,15.0
Location4,Location32,23.0
Location4,Location33,23.0
Location4,Location34,16.0
Location4,Location35,16.0
Location4,Location36,16.0
Location4,Location37,21.0
Location4,Location38,16.0
Location4,Location39,16.0
Location4,Location40,23.0
Location4,Location41,16.0
Location4,Location42,16.0
Location4,Location43,16.0
Location4,Location44,14.0
Location4,Location45,16.0
Location4,Location46,23.0
Location4,Location47,10.0
Location4,Location48,16.0
Location4,Location49,24.0
Location4,Location50,23.0
Location4,Location51,10.0
Location4,Location52,14.0
Location4,Location53,23.0
Location4,Location54,12.0
Location4,Location55,10.0
Location4,Location56,27.0
Location4,Location57,15.0
Location4,Location58,19.0
Location4,Location59,10.0
Location4,Location60,16.0
Location4,Location61,16.0
Location4,Location62,10.0
Location4,Location63,14.0
Location4,Location64,28.0
Location4,Location65,15.0
Location4,Location66,23.0
Location4,Location67,25.0
Location4,Location68,14.0
Location4,Location69,16.0
Location4,Location70,16.0
Location4,Location71,15.0
Location4,Location72,21.0
Location4,Location73,16.0
Location4,Location74,16.0
Location4,Location75,24.0
Location4,Location76,11.0
Location4,Location77,16.0
Location4,Location78,11.0
Location4,Location79,16.0
Location4,Location80,27.0
Location4,Location81,16.0
Location4,Location82,25.0
Location4,Location83,16.0
Location4,Location84,16.0
Location4,Location85,16.0
Location4,Location86,16.0
Location4,Location87,16.0
Location4,Location88,16.0
Location4,Location89,16.0
Location4,Location90,16.0
Location4,Location91,20.0
Location4,Location92,16.0
Location4,Location93,14.0
Location4,Location94,20.0
Location4,Location95,16.0
Location4,Location96,16.0
Location4,Location97,16.0
Location4,Location98,18.0
Location4,Location99,10.0
Location4,Location100,16.0
Location4,Location101,21.0
Location4,Location102,12.0
Location4,Location103,6.0
Location4,Location104,15.0
Location4,Location105,18.0
Location4,Location106,12.0
Location4,Location107,18.0
Location4,Location108,12.0
Location4,Location109,16.0
Location4,Location110,23.0
Location4,Location111,16.0
Location4,Location112,16.0
Location4,Location113,16.0
Location4,Location114,16.0
Location4,Location115,16.0
Location4,Location116,16.0
Location4,Location117,16.0
Location4,Location118,16.0
Location4,Location119,12.0
Location4,Location120,16.0
Location4,Location121,16.0
Location4,Location122,24.0
Location4,Location123,16.0
Location4,Location124,16.0
Location4,Location125,16.0
Location4,Location126,16.0
Location4,Location127,20.0
Location4,Location128,24.0
Location4,Location129,5.0
Location4,Location130,9.0
Location4,Location131,24.0
Location4,Location132,12.0
Location4,Location133,15.0
Location4,Location134,12.0
Location4,Location135,27.0
Location4,Location136,20.0
Location4,Location137,25.0
Location4,Location138,24.0
Location4,Location139,23.0
Location4,Location140,23.0
Location4,Location141,15.0
Location4,Location142,24.0
Location4,Location143,24.0
Location4,Location144,15.0
Location4,Location145,14.0
Location4,Location146,11.0
Location4,Location147,15.0
Location4,Location148,14.0
Location4,Location149,15.0
Location4,Location150,20.0
Location4,Location151,15.0
Location4,Location152,15.0
Location4,Location153,20.0
Location4,Location154,21.0
Location4,Location155,21.0
Location4,Location156,20.0
Location4,Location157,27.0
Location4,Location158,28.0
Location4,Location159,23.0
Location4,Location160,24.0
Location4,Location161,24.0
Location4,Location162,14.0
Location4,Location163,26.0
Location4,Location164,27.0
Location4,Location165,24.0
Location4,Location166,24.0
Location4,Location167,24.0
Location4,Location168,22.0
Location4,Location169,24.0
Location4,Location170,27.0
Location4,Location171,20.0
Location4,Location172,26.0
Location4,Location173,24.0
Location4,Location174,15.0
Location4,Location175,12.0
Location4,Location176,27.0
Location4,Location177,24.0
Location4,Location178,27.0
Location4,Location179,15.0
Location4,Location180,19.0
Location4,Location181,12.0
Location4,Location182,19.0
Location4,Location183,23.0
Location4,Location184,0.0
Location4,Location185,24.0
Location4,Location186,10.0
Location4,Location187,27.0
Location4,Location188,16.0
Location4,Location189,15.0
Location4,Location190,19.0
Location4,Location191,23.0
Location4,Location192,27.0
Location4,Location193,20.0
Location4,Location194,18.0
Location4,Location195,19.0
Location4,Location196,14.0
Location4,Location197,23.0
Location4,Location198,21.0
Location4,Location199,24.0
Location4,Location200,18.0
