ClientId,ServerId,Costs
"Client2","Server55",97
"Client2","Server56",54
"Client2","Server57",59
"Client2","Server58",16
"Client2","Server59",61
"Client2","Server60",94
"Client2","Server61",31
"Client2","Server62",93
"Client2","Server63",16
"Client2","Server64",97
"Client2","Server65",76
"Client2","Server66",98
"Client2","Server67",55
"Client2","Server68",84
"Client2","Server69",22
"Client2","Server70",16
"Client2","Server71",30
"Client2","Server72",87
"Client2","Server73",37
"Client2","Server74",73
"Client2","Server75",98
"Client2","Server76",19
"Client2","Server77",3
"Client2","Server78",90
"Client2","Server79",6
"Client2","Server80",100
"Client2","Server81",91
"Client2","Server82",84
"Client2","Server83",83
"Client2","Server84",96
"Client2","Server85",4
"Client2","Server86",2
"Client2","Server87",61
"Client2","Server88",87
"Client2","Server89",77
"Client2","Server90",55
"Client2","Server91",84
"Client2","Server92",74
"Client2","Server93",34
"Client2","Server94",84
"Client2","Server95",6
"Client2","Server96",26
"Client2","Server97",70
"Client2","Server98",7
"Client2","Server99",91
"Client2","Server100",26
"Client2","Server101",66
"Client2","Server102",98
"Client2","Server103",98
"Client2","Server104",90
"Client2","Server105",55
"Client2","Server106",68
"Client2","Server107",65
"Client2","Server108",50
"Client2","Server109",4
"Client2","Server110",3
"Client2","Server111",85
"Client2","Server112",79
"Client2","Server113",43
"Client2","Server114",6
"Client2","Server115",75
"Client2","Server116",72
"Client2","Server117",38
"Client2","Server118",65
"Client2","Server119",19
"Client2","Server120",69
"Client2","Server121",10
"Client2","Server122",94
"Client2","Server123",14
"Client2","Server124",16
"Client2","Server125",50
"Client2","Server126",87
"Client2","Server127",33
"Client2","Server128",78
"Client2","Server129",48
"Client2","Server130",33
"Client2","Server131",45
"Client2","Server132",44
"Client2","Server133",6
"Client2","Server134",47
"Client2","Server135",79
"Client2","Server136",4
"Client2","Server137",97
"Client2","Server138",39
"Client2","Server139",66
"Client2","Server140",91
"Client2","Server141",56
"Client2","Server142",37
"Client2","Server143",57
"Client2","Server144",55
"Client2","Server145",60
"Client2","Server146",66
"Client2","Server147",88
"Client2","Server148",85
"Client2","Server149",26
"Client2","Server150",56
"Client2","Server151",81
"Client2","Server152",27
"Client2","Server153",79
"Client2","Server154",58
"Client2","Server155",54
"Client2","Server156",53
"Client2","Server157",82
"Client2","Server158",41
"Client2","Server159",46
"Client2","Server160",40
"Client2","Server161",76
"Client2","Server162",36
"Client2","Server163",86
"Client2","Server164",81
"Client2","Server165",53
"Client2","Server166",7
"Client2","Server167",15
"Client2","Server168",74
"Client2","Server169",87
"Client2","Server170",88
"Client2","Server171",80
"Client2","Server172",52
"Client2","Server173",21
"Client2","Server174",58
"Client2","Server175",58
"Client2","Server176",17
"Client2","Server177",25
"Client2","Server178",54
"Client2","Server179",82
"Client2","Server180",30
"Client2","Server181",2
"Client2","Server182",88
"Client2","Server183",15
"Client2","Server184",79
"Client2","Server185",9
"Client2","Server186",75
"Client2","Server187",84
"Client2","Server188",3
"Client2","Server189",18
"Client2","Server190",58
"Client2","Server191",19
"Client2","Server192",26
"Client2","Server193",99
"Client2","Server194",66
"Client2","Server195",4
"Client2","Server196",16
"Client2","Server197",52
"Client2","Server198",62
"Client2","Server199",46
"Client2","Server200",67
"Client3","Server1",13
"Client3","Server2",4
"Client3","Server3",40
"Client3","Server4",22
"Client3","Server5",42
"Client3","Server6",62
"Client3","Server7",99
"Client3","Server8",26
"Client3","Server9",96
"Client3","Server10",13
"Client3","Server11",35
"Client3","Server12",2
"Client3","Server13",14
"Client3","Server14",46
"Client3","Server15",36
"Client3","Server16",78
"Client3","Server17",66
"Client3","Server18",38
"Client3","Server19",56
"Client3","Server20",69
"Client3","Server21",38
"Client3","Server22",5
"Client3","Server23",44
"Client3","Server24",94
"Client3","Server25",43
"Client3","Server26",29
"Client3","Server27",41
"Client3","Server28",46
"Client3","Server29",45
"Client3","Server30",93
"Client3","Server31",95
"Client3","Server32",70
"Client3","Server33",74
"Client3","Server34",77
"Client3","Server35",96
"Client3","Server36",75
"Client3","Server37",52
"Client3","Server38",55
"Client3","Server39",27
"Client3","Server40",61
"Client3","Server41",100
"Client3","Server42",48
"Client3","Server43",35
"Client3","Server44",67
"Client3","Server45",61
"Client3","Server46",11
"Client3","Server47",29
"Client3","Server48",34
"Client3","Server49",67
"Client3","Server50",24
"Client3","Server51",91
"Client3","Server52",6
"Client3","Server53",67
"Client3","Server54",20
"Client3","Server55",6
"Client3","Server56",76
"Client3","Server57",30
"Client3","Server58",70
"Client3","Server59",91
"Client3","Server60",85
"Client3","Server61",20
"Client3","Server62",28
"Client3","Server63",74
"Client3","Server64",79
"Client3","Server65",96
"Client3","Server66",82
"Client3","Server67",88
"Client3","Server68",40
"Client3","Server69",19
"Client3","Server70",66
"Client3","Server71",48
"Client3","Server72",89
"Client3","Server73",14
"Client3","Server74",35
"Client3","Server75",13
"Client3","Server76",30
"Client3","Server77",10
"Client3","Server78",80
"Client3","Server79",89
"Client3","Server80",10
"Client3","Server81",41
"Client3","Server82",78
"Client3","Server83",69
"Client3","Server84",30
"Client3","Server85",57
"Client3","Server86",80
"Client3","Server87",12
"Client3","Server88",43
"Client3","Server89",98
"Client3","Server90",68
"Client3","Server91",25
"Client3","Server92",59
"Client3","Server93",45
"Client3","Server94",80
"Client3","Server95",6
"Client3","Server96",59
"Client3","Server97",95
"Client3","Server98",15
"Client3","Server99",11
"Client3","Server100",4
"Client3","Server101",8
"Client3","Server102",7
"Client3","Server103",30
"Client3","Server104",69
"Client3","Server105",69
"Client3","Server106",46
"Client3","Server107",27
"Client3","Server108",96
"Client3","Server109",85
"Client3","Server110",80
"Client3","Server111",81
"Client3","Server112",98
"Client3","Server113",47
"Client3","Server114",63
"Client3","Server115",14
"Client3","Server116",83
"Client3","Server117",95
"Client3","Server118",93
"Client3","Server119",8
"Client3","Server120",84
"Client3","Server121",29
"Client3","Server122",41
"Client3","Server123",70
"Client3","Server124",94
"Client3","Server125",81
"Client3","Server126",77
"Client3","Server127",68
"Client3","Server128",84
"Client3","Server129",97
"Client3","Server130",97
"Client3","Server131",66
"Client3","Server132",82
"Client3","Server133",92
"Client3","Server134",61
"Client3","Server135",68
"Client3","Server136",70
"Client3","Server137",62
"Client3","Server138",94
"Client3","Server139",85
"Client3","Server140",55
"Client3","Server141",63
"Client3","Server142",62
"Client3","Server143",19
"Client3","Server144",72
"Client3","Server145",54
"Client3","Server146",73
"Client3","Server147",75
"Client3","Server148",50
"Client3","Server149",53
"Client3","Server150",43
"Client3","Server151",54
"Client3","Server152",32
"Client3","Server153",86
"Client3","Server154",75
"Client3","Server155",38
"Client3","Server156",21
"Client3","Server157",85
"Client3","Server158",77
"Client3","Server159",63
"Client3","Server160",48
"Client3","Server161",28
"Client3","Server162",57
"Client3","Server163",25
"Client3","Server164",34
"Client3","Server165",91
"Client3","Server166",18
"Client3","Server167",29
"Client3","Server168",33
"Client3","Server169",61
"Client3","Server170",85
"Client3","Server171",22
"Client3","Server172",43
"Client3","Server173",29
"Client3","Server174",81
"Client3","Server175",65
"Client3","Server176",11
"Client3","Server177",78
"Client3","Server178",13
"Client3","Server179",7
"Client3","Server180",20
"Client3","Server181",66
"Client3","Server182",60
"Client3","Server183",75
"Client3","Server184",92
"Client3","Server185",55
"Client3","Server186",55
"Client3","Server187",87
"Client3","Server188",66
"Client3","Server189",85
"Client3","Server190",74
"Client3","Server191",99
"Client3","Server192",57
"Client3","Server193",43
"Client3","Server194",49
"Client3","Server195",68
"Client3","Server196",27
"Client3","Server197",37
"Client3","Server198",48
"Client3","Server199",52
"Client3","Server200",41
"Client4","Server1",37
"Client4","Server2",90
"Client4","Server3",5
"Client4","Server4",22
"Client4","Server5",23
"Client4","Server6",85
"Client4","Server7",54
"Client4","Server8",5
"Client4","Server9",73
"Client4","Server10",33
"Client4","Server11",34
"Client4","Server12",11
"Client4","Server13",43
"Client4","Server14",45
"Client4","Server15",79
"Client4","Server16",19
"Client4","Server17",100
"Client4","Server18",23
"Client4","Server19",45
"Client4","Server20",61
"Client4","Server21",47
"Client4","Server22",94
"Client4","Server23",100
"Client4","Server24",98
"Client4","Server25",34
"Client4","Server26",65
"Client4","Server27",38
"Client4","Server28",60
"Client4","Server29",78
"Client4","Server30",9
"Client4","Server31",38
"Client4","Server32",28
"Client4","Server33",88
"Client4","Server34",25
"Client4","Server35",7
"Client4","Server36",53
"Client4","Server37",75
"Client4","Server38",66
"Client4","Server39",33
"Client4","Server40",39
"Client4","Server41",83
"Client4","Server42",42
"Client4","Server43",26
"Client4","Server44",36
"Client4","Server45",12
"Client4","Server46",19
"Client4","Server47",47
"Client4","Server48",2
"Client4","Server49",19
"Client4","Server50",34
"Client4","Server51",59
"Client4","Server52",36
"Client4","Server53",21
"Client4","Server54",79
"Client4","Server55",29
"Client4","Server56",82
"Client4","Server57",80
"Client4","Server58",87
"Client4","Server59",71
"Client4","Server60",33
"Client4","Server61",20
"Client4","Server62",99
"Client4","Server63",94
"Client4","Server64",12
"Client4","Server65",83
"Client4","Server66",48
"Client4","Server67",11
"Client4","Server68",76
"Client4","Server69",15
"Client4","Server70",24
"Client4","Server71",20
"Client4","Server72",46
"Client4","Server73",52
"Client4","Server74",73
"Client4","Server75",53
"Client4","Server76",26
"Client4","Server77",96
"Client4","Server78",20
"Client4","Server79",95
"Client4","Server80",88
"Client4","Server81",14
"Client4","Server82",44
"Client4","Server83",9
"Client4","Server84",24
"Client4","Server85",67
"Client4","Server86",60
"Client4","Server87",33
"Client4","Server88",64
"Client4","Server89",59
"Client4","Server90",24
"Client4","Server91",42
"Client4","Server92",67
"Client4","Server93",86
"Client4","Server94",47
"Client4","Server95",56
"Client4","Server96",51
"Client4","Server97",4
"Client4","Server98",74
"Client4","Server99",58
"Client4","Server100",89
"Client4","Server101",69
"Client4","Server102",3
"Client4","Server103",89
"Client4","Server104",42
"Client4","Server105",89
"Client4","Server106",19
"Client4","Server107",50
"Client4","Server108",4
"Client4","Server109",27
"Client4","Server110",38
"Client4","Server111",5
"Client4","Server112",37
"Client4","Server113",63
"Client4","Server114",98
"Client4","Server115",54
"Client4","Server116",70
"Client4","Server117",74
"Client4","Server118",20
"Client4","Server119",17
"Client4","Server120",39
"Client4","Server121",23
"Client4","Server122",89
"Client4","Server123",84
"Client4","Server124",81
"Client4","Server125",28
"Client4","Server126",37
"Client4","Server127",76
"Client4","Server128",31
"Client4","Server129",100
"Client4","Server130",99
"Client4","Server131",50
"Client4","Server132",26
"Client4","Server133",38
"Client4","Server134",26
"Client4","Server135",73
"Client4","Server136",36
"Client4","Server137",97
"Client4","Server138",23
"Client4","Server139",62
"Client4","Server140",5
"Client4","Server141",84
"Client4","Server142",84
"Client4","Server143",18
"Client4","Server144",78
"Client4","Server145",10
"Client4","Server146",42
"Client4","Server147",28
"Client4","Server148",34
"Client4","Server149",50
"Client4","Server150",42
"Client4","Server151",23
"Client4","Server152",19
"Client4","Server153",21
"Client4","Server154",67
"Client4","Server155",23
"Client4","Server156",16
"Client4","Server157",52
"Client4","Server158",78
"Client4","Server159",87
"Client4","Server160",73
"Client4","Server161",56
"Client4","Server162",36
"Client4","Server163",92
"Client4","Server164",38
"Client4","Server165",58
"Client4","Server166",15
"Client4","Server167",80
"Client4","Server168",21
"Client4","Server169",51
"Client4","Server170",52
"Client4","Server171",99
"Client4","Server172",60
"Client4","Server173",73
"Client4","Server174",9
"Client4","Server175",20
"Client4","Server176",24
"Client4","Server177",44
"Client4","Server178",38
"Client4","Server179",80
"Client4","Server180",99
"Client4","Server181",99
"Client4","Server182",56
"Client4","Server183",43
"Client4","Server184",79
"Client4","Server185",92
"Client4","Server186",26
"Client4","Server187",91
"Client4","Server188",12
"Client4","Server189",91
"Client4","Server190",11
"Client4","Server191",36
"Client4","Server192",76
"Client4","Server193",51
"Client4","Server194",72
"Client4","Server195",79
"Client4","Server196",83
"Client4","Server197",46
"Client4","Server198",2
"Client4","Server199",44
"Client4","Server200",30
"Client5","Server1",40
"Client5","Server2",14
"Client5","Server3",79
"Client5","Server4",17
"Client5","Server5",33
"Client5","Server6",45
"Client5","Server7",68
"Client5","Server8",91
"Client5","Server9",11
"Client5","Server10",5
"Client5","Server11",64
"Client5","Server12",81
"Client5","Server13",84
"Client5","Server14",59
"Client5","Server15",44
"Client5","Server16",90
"Client5","Server17",6
"Client5","Server18",100
"Client5","Server19",51
"Client5","Server20",34
"Client5","Server21",5
"Client5","Server22",52
"Client5","Server23",76
"Client5","Server24",78
"Client5","Server25",45
"Client5","Server26",36
"Client5","Server27",33
"Client5","Server28",5
"Client5","Server29",26
"Client5","Server30",25
"Client5","Server31",81
"Client5","Server32",82
"Client5","Server33",66
"Client5","Server34",48
"Client5","Server35",62
"Client5","Server36",23
"Client5","Server37",77
"Client5","Server38",4
"Client5","Server39",15
"Client5","Server40",55
"Client5","Server41",11
"Client5","Server42",65
"Client5","Server43",65
"Client5","Server44",41
"Client5","Server45",71
"Client5","Server46",45
"Client5","Server47",18
"Client5","Server48",16
"Client5","Server49",63
"Client5","Server50",41
"Client5","Server51",100
"Client5","Server52",60
"Client5","Server53",8
"Client5","Server54",79
"Client5","Server55",51
"Client5","Server56",50
"Client5","Server57",62
"Client5","Server58",76
"Client5","Server59",76
"Client5","Server60",22
"Client5","Server61",37
"Client5","Server62",19
"Client5","Server63",79
"Client5","Server64",98
"Client5","Server65",99
"Client5","Server66",82
"Client5","Server67",88
"Client5","Server68",54
"Client5","Server69",69
"Client5","Server70",2
"Client5","Server71",79
"Client5","Server72",26
"Client5","Server73",15
"Client5","Server74",10
"Client5","Server75",82
"Client5","Server76",92
"Client5","Server77",51
"Client5","Server78",100
"Client5","Server79",47
"Client5","Server80",95
"Client5","Server81",59
"Client5","Server82",23
"Client5","Server83",82
"Client5","Server84",4
"Client5","Server85",42
"Client5","Server86",55
"Client5","Server87",28
"Client5","Server88",12
"Client5","Server89",80
"Client5","Server90",60
"Client5","Server91",64
"Client5","Server92",17
"Client5","Server93",30
"Client5","Server94",92
"Client5","Server95",93
"Client5","Server96",92
"Client5","Server97",93
"Client5","Server98",49
"Client5","Server99",9
"Client5","Server100",98
"Client5","Server101",30
"Client5","Server102",28
"Client5","Server103",10
"Client5","Server104",58
"Client5","Server105",87
"Client5","Server106",75
"Client5","Server107",43
"Client5","Server108",24
"Client5","Server109",53
"Client5","Server110",11
"Client5","Server111",98
"Client5","Server112",100
"Client5","Server113",2
"Client5","Server114",21
"Client5","Server115",88
"Client5","Server116",2
"Client5","Server117",67
"Client5","Server118",88
"Client5","Server119",15
"Client5","Server120",77
"Client5","Server121",37
"Client5","Server122",83
"Client5","Server123",47
"Client5","Server124",26
"Client5","Server125",39
"Client5","Server126",92
"Client5","Server127",77
"Client5","Server128",43
"Client5","Server129",55
"Client5","Server130",68
"Client5","Server131",6
"Client5","Server132",93
"Client5","Server133",72
"Client5","Server134",52
"Client5","Server135",97
"Client5","Server136",84
"Client5","Server137",18
"Client5","Server138",37
"Client5","Server139",80
"Client5","Server140",9
"Client5","Server141",36
"Client5","Server142",40
"Client5","Server143",27
"Client5","Server144",68
"Client5","Server145",82
"Client5","Server146",51
"Client5","Server147",53
"Client5","Server148",49
"Client5","Server149",3
"Client5","Server150",38
"Client5","Server151",42
"Client5","Server152",25
"Client5","Server153",34
"Client5","Server154",91
"Client5","Server155",91
"Client5","Server156",28
"Client5","Server157",41
"Client5","Server158",61
"Client5","Server159",25
"Client5","Server160",36
"Client5","Server161",74
"Client5","Server162",90
"Client5","Server163",19
"Client5","Server164",4
"Client5","Server165",84
"Client5","Server166",71
"Client5","Server167",76
"Client5","Server168",70
"Client5","Server169",55
"Client5","Server170",12
"Client5","Server171",37
"Client5","Server172",21
"Client5","Server173",58
"Client5","Server174",9
"Client5","Server175",7
"Client5","Server176",9
"Client5","Server177",16
"Client5","Server178",69
"Client5","Server179",50
"Client5","Server180",83
"Client5","Server181",78
"Client5","Server182",50
"Client5","Server183",14
"Client5","Server184",94
"Client5","Server185",56
"Client5","Server186",21
"Client5","Server187",37
"Client5","Server188",42
"Client5","Server189",98
"Client5","Server190",78
"Client5","Server191",34
"Client5","Server192",94
"Client5","Server193",13
"Client5","Server194",11
"Client5","Server195",54
"Client5","Server196",65
"Client5","Server197",23
"Client5","Server198",95
"Client5","Server199",83
"Client5","Server200",3
"Client6","Server1",53
"Client6","Server2",81
"Client6","Server3",28
"Client6","Server4",60
"Client6","Server5",43
"Client6","Server6",57
"Client6","Server7",84
"Client6","Server8",93
"Client6","Server9",25
"Client6","Server10",42
"Client6","Server11",76
"Client6","Server12",27
"Client6","Server13",43
"Client6","Server14",42
"Client6","Server15",37
"Client6","Server16",16
"Client6","Server17",96
"Client6","Server18",45
"Client6","Server19",2
"Client6","Server20",16
"Client6","Server21",78
"Client6","Server22",96
"Client6","Server23",90
"Client6","Server24",72
"Client6","Server25",48
"Client6","Server26",41
"Client6","Server27",2
"Client6","Server28",70
"Client6","Server29",60
"Client6","Server30",69
"Client6","Server31",93
"Client6","Server32",4
"Client6","Server33",29
"Client6","Server34",24
"Client6","Server35",42
"Client6","Server36",66
"Client6","Server37",11
"Client6","Server38",95
"Client6","Server39",42
"Client6","Server40",20
"Client6","Server41",93
"Client6","Server42",77
"Client6","Server43",40
"Client6","Server44",69
"Client6","Server45",88
"Client6","Server46",21
"Client6","Server47",7
"Client6","Server48",52
"Client6","Server49",85
"Client6","Server50",49
"Client6","Server51",37
"Client6","Server52",29
"Client6","Server53",66
"Client6","Server54",63
"Client6","Server55",77
"Client6","Server56",30
"Client6","Server57",76
"Client6","Server58",49
"Client6","Server59",35
"Client6","Server60",12
"Client6","Server61",52
"Client6","Server62",38
"Client6","Server63",20
"Client6","Server64",65
"Client6","Server65",18
"Client6","Server66",62
"Client6","Server67",92
"Client6","Server68",46
"Client6","Server69",7
"Client6","Server70",50
"Client6","Server71",94
"Client6","Server72",43
"Client6","Server73",74
"Client6","Server74",18
"Client6","Server75",38
"Client6","Server76",15
"Client6","Server77",12
"Client6","Server78",37
"Client6","Server79",79
"Client6","Server80",82
"Client6","Server81",35
"Client6","Server82",2
"Client6","Server83",20
"Client6","Server84",84
"Client6","Server85",48
"Client6","Server86",29
"Client6","Server87",95
"Client6","Server88",91
"Client6","Server89",73
"Client6","Server90",57
"Client6","Server91",17
"Client6","Server92",68
"Client6","Server93",39
"Client6","Server94",50
"Client6","Server95",94
"Client6","Server96",18
"Client6","Server97",45
"Client6","Server98",27
"Client6","Server99",12
"Client6","Server100",89
"Client6","Server101",7
"Client6","Server102",91
"Client6","Server103",95
"Client6","Server104",100
"Client6","Server105",49
"Client6","Server106",2
"Client6","Server107",26
"Client6","Server108",72
"Client6","Server109",13
"Client6","Server110",84
"Client6","Server111",99
"Client6","Server112",3
"Client6","Server113",81
"Client6","Server114",54
"Client6","Server115",97
"Client6","Server116",11
"Client6","Server117",86
"Client6","Server118",55
"Client6","Server119",13
"Client6","Server120",71
"Client6","Server121",13
"Client6","Server122",16
"Client6","Server123",96
"Client6","Server124",53
"Client6","Server125",90
"Client6","Server126",96
"Client6","Server127",8
"Client6","Server128",24
"Client6","Server129",3
"Client6","Server130",32
"Client6","Server131",84
"Client6","Server132",6
"Client6","Server133",4
"Client6","Server134",55
"Client6","Server135",70
"Client6","Server136",2
"Client6","Server137",55
"Client6","Server138",85
"Client6","Server139",94
"Client6","Server140",99
"Client6","Server141",22
"Client6","Server142",39
"Client6","Server143",11
"Client6","Server144",59
"Client6","Server145",46
"Client6","Server146",45
"Client6","Server147",71
"Client6","Server148",63
"Client6","Server149",76
"Client6","Server150",96
"Client6","Server151",28
"Client6","Server152",78
"Client6","Server153",42
"Client6","Server154",27
"Client6","Server155",96
"Client6","Server156",10
"Client6","Server157",65
"Client6","Server158",94
"Client6","Server159",25
"Client6","Server160",91
"Client6","Server161",34
"Client6","Server162",64
"Client6","Server163",41
"Client6","Server164",38
"Client6","Server165",79
"Client6","Server166",52
"Client6","Server167",67
"Client6","Server168",91
"Client6","Server169",64
"Client6","Server170",32
"Client6","Server171",28
"Client6","Server172",99
"Client6","Server173",59
"Client6","Server174",29
"Client6","Server175",27
"Client6","Server176",100
"Client6","Server177",96
"Client6","Server178",28
"Client6","Server179",31
"Client6","Server180",26
"Client6","Server181",80
"Client6","Server182",82
"Client6","Server183",58
"Client6","Server184",100
"Client6","Server185",19
"Client6","Server186",42
"Client6","Server187",8
"Client6","Server188",52
"Client6","Server189",22
"Client6","Server190",3
"Client6","Server191",73
"Client6","Server192",22
"Client6","Server193",25
"Client6","Server194",89
"Client6","Server195",79
"Client6","Server196",99
"Client6","Server197",62
"Client6","Server198",62
"Client6","Server199",28
"Client6","Server200",5
"Client7","Server1",19
"Client7","Server2",62
"Client7","Server3",67
"Client7","Server4",66
"Client7","Server5",30
"Client7","Server6",51
"Client7","Server7",77
"Client7","Server8",66
"Client7","Server9",16
"Client7","Server10",99
"Client7","Server11",35
"Client7","Server12",13
"Client7","Server13",52
"Client7","Server14",84
"Client7","Server15",48
"Client7","Server16",61
"Client7","Server17",100
"Client7","Server18",20
"Client7","Server19",66
"Client7","Server20",71
"Client7","Server21",46
"Client7","Server22",85
"Client7","Server23",94
"Client7","Server24",85
"Client7","Server25",7
"Client7","Server26",66
"Client7","Server27",48
"Client7","Server28",100
"Client7","Server29",60
"Client7","Server30",29
"Client7","Server31",80
"Client7","Server32",81
"Client7","Server33",33
"Client7","Server34",68
"Client7","Server35",68
"Client7","Server36",85
"Client7","Server37",49
"Client7","Server38",26
"Client7","Server39",26
"Client7","Server40",93
"Client7","Server41",85
"Client7","Server42",57
"Client7","Server43",28
"Client7","Server44",79
"Client7","Server45",38
"Client7","Server46",74
"Client7","Server47",90
"Client7","Server48",59
"Client7","Server49",95
"Client7","Server50",48
"Client7","Server51",32
"Client7","Server52",76
"Client7","Server53",27
"Client7","Server54",7
"Client7","Server55",72
"Client7","Server56",12
"Client7","Server57",60
"Client7","Server58",86
"Client7","Server59",61
"Client7","Server60",81
"Client7","Server61",80
"Client7","Server62",30
"Client7","Server63",52
"Client7","Server64",69
"Client7","Server65",38
"Client7","Server66",97
"Client7","Server67",44
"Client7","Server68",85
"Client7","Server69",4
"Client7","Server70",84
