From,To,Distance
Location4,Location24,85.0
Location4,Location25,65.0
Location4,Location26,57.0
Location4,Location27,94.0
Location4,Location28,147.0
Location4,Location29,166.0
Location4,Location30,86.0
Location4,Location31,73.0
Location4,Location32,189.0
Location4,Location33,89.0
Location4,Location34,46.0
Location5,Location1,109.0
Location5,Location2,135.0
Location5,Location3,161.0
Location5,Location4,174.0
Location5,Location6,47.0
Location5,Location7,34.0
Location5,Location8,54.0
Location5,Location9,102.0
Location5,Location10,67.0
Location5,Location11,114.0
Location5,Location12,175.0
Location5,Location13,97.0
Location5,Location14,96.0
Location5,Location15,128.0
Location5,Location16,135.0
Location5,Location17,131.0
Location5,Location18,198.0
Location5,Location19,193.0
Location5,Location20,203.0
Location5,Location21,213.0
Location5,Location22,232.0
Location5,Location23,207.0
Location5,Location24,167.0
Location5,Location25,147.0
Location5,Location26,139.0
Location5,Location27,176.0
Location5,Location28,229.0
Location5,Location29,222.0
Location5,Location30,204.0
Location5,Location31,148.0
Location5,Location32,235.0
Location5,Location33,60.0
Location5,Location34,175.0
Location6,Location1,157.0
Location6,Location2,171.0
Location6,Location3,114.0
Location6,Location4,130.0
Location6,Location5,60.0
Location6,Location7,40.0
Location6,Location8,114.0
Location6,Location9,162.0
Location6,Location10,127.0
Location6,Location11,174.0
Location6,Location12,235.0
Location6,Location13,157.0
Location6,Location14,156.0
Location6,Location15,188.0
Location6,Location16,188.0
Location6,Location17,179.0
Location6,Location18,258.0
Location6,Location19,253.0
Location6,Location20,251.0
Location6,Location21,239.0
Location6,Location22,258.0
Location6,Location23,203.0
Location6,Location24,215.0
Location6,Location25,195.0
Location6,Location26,187.0
Location6,Location27,172.0
Location6,Location28,207.0
Location6,Location29,175.0
Location6,Location30,157.0
Location6,Location31,101.0
Location6,Location32,295.0
Location6,Location33,120.0
Location6,Location34,133.0
Location7,Location1,143.0
Location7,Location2,169.0
Location7,Location3,132.0
Location7,Location4,148.0
Location7,Location5,34.0
Location7,Location6,31.0
Location7,Location8,88.0
Location7,Location9,133.0
Location7,Location10,101.0
Location7,Location11,148.0
Location7,Location12,209.0
Location7,Location13,131.0
Location7,Location14,130.0
Location7,Location15,162.0
Location7,Location16,169.0
Location7,Location17,165.0
Location7,Location18,232.0
Location7,Location19,227.0
Location7,Location20,237.0
Location7,Location21,247.0
Location7,Location22,266.0
Location7,Location23,221.0
Location7,Location24,201.0
Location7,Location25,181.0
Location7,Location26,173.0
Location7,Location27,190.0
Location7,Location28,225.0
Location7,Location29,193.0
Location7,Location30,175.0
Location7,Location31,119.0
Location7,Location32,269.0
Location7,Location33,94.0
Location7,Location34,151.0
Location8,Location1,95.0
Location8,Location2,121.0
Location8,Location3,177.0
Location8,Location4,160.0
Location8,Location5,54.0
Location8,Location6,101.0
Location8,Location7,88.0
Location8,Location9,48.0
Location8,Location10,53.0
Location8,Location11,100.0
Location8,Location12,158.0
Location8,Location13,83.0
Location8,Location14,82.0
Location8,Location15,114.0
Location8,Location16,121.0
Location8,Location17,117.0
Location8,Location18,184.0
Location8,Location19,179.0
Location8,Location20,189.0
Location8,Location21,199.0
Location8,Location22,218.0
Location8,Location23,193.0
Location8,Location24,153.0
Location8,Location25,133.0
Location8,Location26,125.0
Location8,Location27,162.0
Location8,Location28,215.0
Location8,Location29,244.0
Location8,Location30,195.0
Location8,Location31,188.0
Location8,Location32,221.0
Location8,Location33,46.0
Location8,Location34,161.0
Location9,Location1,79.0
Location9,Location2,105.0
Location9,Location3,161.0
Location9,Location4,144.0
Location9,Location5,91.0
Location9,Location6,138.0
Location9,Location7,125.0
Location9,Location8,37.0
Location9,Location10,37.0
Location9,Location11,53.0
Location9,Location12,114.0
Location9,Location13,67.0
Location9,Location14,66.0
Location9,Location15,98.0
Location9,Location16,105.0
Location9,Location17,101.0
Location9,Location18,137.0
Location9,Location19,132.0
Location9,Location20,149.0
Location9,Location21,183.0
Location9,Location22,202.0
Location9,Location23,177.0
Location9,Location24,137.0
Location9,Location25,117.0
Location9,Location26,109.0
Location9,Location27,146.0
Location9,Location28,199.0
Location9,Location29,228.0
Location9,Location30,179.0
Location9,Location31,172.0
Location9,Location32,174.0
Location9,Location33,57.0
Location9,Location34,145.0
Location10,Location1,42.0
Location10,Location2,68.0
Location10,Location3,124.0
Location10,Location4,107.0
Location10,Location5,67.0
Location10,Location6,114.0
Location10,Location7,101.0
Location10,Location8,27.0
Location10,Location9,75.0
Location10,Location11,47.0
Location10,Location12,108.0
Location10,Location13,30.0
Location10,Location14,29.0
Location10,Location15,61.0
Location10,Location16,68.0
Location10,Location17,64.0
Location10,Location18,131.0
Location10,Location19,126.0
Location10,Location20,136.0
Location10,Location21,146.0
Location10,Location22,165.0
Location10,Location23,140.0
Location10,Location24,100.0
Location10,Location25,80.0
Location10,Location26,72.0
Location10,Location27,109.0
Location10,Location28,162.0
Location10,Location29,191.0
Location10,Location30,142.0
Location10,Location31,135.0
Location10,Location32,168.0
Location10,Location33,20.0
Location10,Location34,108.0
Location11,Location1,83.0
Location11,Location2,109.0
Location11,Location3,165.0
Location11,Location4,148.0
Location11,Location5,108.0
Location11,Location6,155.0
Location11,Location7,142.0
Location11,Location8,68.0
Location11,Location9,88.0
Location11,Location10,41.0
Location11,Location12,61.0
Location11,Location13,71.0
Location11,Location14,70.0
Location11,Location15,102.0
Location11,Location16,109.0
Location11,Location17,105.0
Location11,Location18,84.0
Location11,Location19,79.0
Location11,Location20,96.0
Location11,Location21,144.0
Location11,Location22,163.0
Location11,Location23,175.0
Location11,Location24,141.0
Location11,Location25,121.0
Location11,Location26,113.0
Location11,Location27,150.0
Location11,Location28,203.0
Location11,Location29,232.0
Location11,Location30,183.0
Location11,Location31,176.0
Location11,Location32,121.0
Location11,Location33,61.0
Location11,Location34,149.0
Location12,Location1,204.0
Location12,Location2,230.0
Location12,Location3,286.0
Location12,Location4,269.0
Location12,Location5,216.0
Location12,Location6,255.0
Location12,Location7,237.0
Location12,Location8,162.0
Location12,Location9,125.0
Location12,Location10,162.0
Location12,Location11,123.0
Location12,Location13,192.0
Location12,Location14,191.0
Location12,Location15,223.0
Location12,Location16,230.0
Location12,Location17,226.0
Location12,Location18,144.0
Location12,Location19,139.0
Location12,Location20,156.0
Location12,Location21,184.0
Location12,Location22,165.0
Location12,Location23,215.0
Location12,Location24,249.0
Location12,Location25,242.0
Location12,Location26,234.0
Location12,Location27,251.0
Location12,Location28,282.0
Location12,Location29,332.0
Location12,Location30,297.0
Location12,Location31,297.0
Location12,Location32,113.0
Location12,Location33,182.0
Location12,Location34,270.0
Location13,Location1,38.0
Location13,Location2,64.0
Location13,Location3,120.0
Location13,Location4,103.0
Location13,Location5,88.0
Location13,Location6,135.0
Location13,Location7,122.0
Location13,Location8,57.0
Location13,Location9,105.0
Location13,Location10,30.0
Location13,Location11,77.0
Location13,Location12,87.0
Location13,Location14,25.0
Location13,Location15,31.0
Location13,Location16,38.0
Location13,Location17,47.0
Location13,Location18,110.0
Location13,Location19,105.0
Location13,Location20,122.0
Location13,Location21,142.0
Location13,Location22,161.0
Location13,Location23,136.0
Location13,Location24,96.0
Location13,Location25,76.0
Location13,Location26,68.0
Location13,Location27,105.0
Location13,Location28,158.0
Location13,Location29,187.0
Location13,Location30,138.0
Location13,Location31,131.0
Location13,Location32,147.0
Location13,Location33,50.0
Location13,Location34,104.0
Location14,Location1,13.0
Location14,Location2,39.0
Location14,Location3,95.0
Location14,Location4,78.0
Location14,Location5,87.0
Location14,Location6,134.0
Location14,Location7,121.0
Location14,Location8,56.0
Location14,Location9,104.0
Location14,Location10,29.0
Location14,Location11,76.0
Location14,Location12,112.0
Location14,Location13,25.0
Location14,Location15,32.0
Location14,Location16,39.0
Location14,Location17,35.0
Location14,Location18,116.0
Location14,Location19,130.0
Location14,Location20,107.0
Location14,Location21,117.0
Location14,Location22,136.0
Location14,Location23,111.0
Location14,Location24,71.0
Location14,Location25,51.0
Location14,Location26,43.0
Location14,Location27,80.0
Location14,Location28,133.0
Location14,Location29,162.0
Location14,Location30,113.0
Location14,Location31,106.0
Location14,Location32,172.0
Location14,Location33,49.0
Location14,Location34,79.0
Location15,Location1,38.0
Location15,Location2,48.0
Location15,Location3,104.0
Location15,Location4,87.0
Location15,Location5,119.0
Location15,Location6,166.0
Location15,Location7,153.0
Location15,Location8,88.0
Location15,Location9,136.0
Location15,Location10,61.0
Location15,Location11,108.0
Location15,Location12,118.0
Location15,Location13,31.0
Location15,Location14,32.0
Location15,Location16,7.0
Location15,Location17,16.0
Location15,Location18,123.0
Location15,Location19,136.0
Location15,Location20,114.0
Location15,Location21,124.0
Location15,Location22,143.0
Location15,Location23,118.0
Location15,Location24,78.0
Location15,Location25,58.0
Location15,Location26,50.0
Location15,Location27,87.0
Location15,Location28,140.0
Location15,Location29,169.0
Location15,Location30,120.0
Location15,Location31,115.0
Location15,Location32,178.0
Location15,Location33,81.0
Location15,Location34,88.0
Location16,Location1,31.0
Location16,Location2,41.0
Location16,Location3,97.0
Location16,Location4,80.0
Location16,Location5,115.0
Location16,Location6,162.0
Location16,Location7,149.0
Location16,Location8,84.0
Location16,Location9,132.0
Location16,Location10,57.0
Location16,Location11,104.0
Location16,Location12,114.0
Location16,Location13,27.0
Location16,Location14,28.0
Location16,Location15,7.0
Location16,Location17,9.0
Location16,Location18,116.0
Location16,Location19,132.0
Location16,Location20,107.0
Location16,Location21,117.0
Location16,Location22,136.0
Location16,Location23,111.0
Location16,Location24,71.0
Location16,Location25,51.0
Location16,Location26,43.0
Location16,Location27,80.0
Location16,Location28,133.0
Location16,Location29,162.0
Location16,Location30,113.0
Location16,Location31,108.0
Location16,Location32,174.0
Location16,Location33,77.0
Location16,Location34,81.0
Location17,Location1,22.0
Location17,Location2,32.0
Location17,Location3,88.0
Location17,Location4,71.0
Location17,Location5,122.0
Location17,Location6,169.0
Location17,Location7,156.0
Location17,Location8,91.0
Location17,Location9,139.0
Location17,Location10,64.0
Location17,Location11,111.0
Location17,Location12,123.0
Location17,Location13,36.0
Location17,Location14,35.0
Location17,Location15,16.0
Location17,Location16,9.0
Location17,Location18,107.0
Location17,Location19,141.0
Location17,Location20,98.0
Location17,Location21,108.0
Location17,Location22,127.0
Location17,Location23,102.0
Location17,Location24,62.0
Location17,Location25,42.0
Location17,Location26,34.0
Location17,Location27,71.0
Location17,Location28,124.0
Location17,Location29,153.0
Location17,Location30,104.0
Location17,Location31,99.0
Location17,Location32,166.0
Location17,Location33,84.0
Location17,Location34,72.0
Location18,Location1,108.0
Location18,Location2,134.0
Location18,Location3,190.0
Location18,Location4,173.0
Location18,Location5,133.0
Location18,Location6,180.0
Location18,Location7,167.0
Location18,Location8,93.0
Location18,Location9,113.0
Location18,Location10,66.0
Location18,Location11,85.0
Location18,Location12,60.0
Location18,Location13,96.0
Location18,Location14,95.0
Location18,Location15,127.0
Location18,Location16,134.0
Location18,Location17,130.0
Location18,Location19,46.0
Location18,Location20,63.0
Location18,Location21,116.0
Location18,Location22,135.0
Location18,Location23,147.0
Location18,Location24,166.0
Location18,Location25,146.0
Location18,Location26,138.0
Location18,Location27,175.0
Location18,Location28,221.0
Location18,Location29,257.0
Location18,Location30,208.0
Location18,Location31,201.0
Location18,Location32,120.0
Location18,Location33,86.0
Location18,Location34,174.0
Location19,Location1,127.0
Location19,Location2,153.0
Location19,Location3,209.0
Location19,Location4,192.0
Location19,Location5,152.0
Location19,Location6,199.0
Location19,Location7,186.0
Location19,Location8,112.0
Location19,Location9,132.0
Location19,Location10,85.0
Location19,Location11,104.0
Location19,Location12,79.0
Location19,Location13,115.0
Location19,Location14,114.0
Location19,Location15,146.0
Location19,Location16,153.0
Location19,Location17,149.0
Location19,Location18,19.0
Location19,Location20,17.0
Location19,Location21,70.0
Location19,Location22,89.0
Location19,Location23,101.0
Location19,Location24,135.0
Location19,Location25,148.0
Location19,Location26,157.0
Location19,Location27,137.0
Location19,Location28,175.0
Location19,Location29,219.0
Location19,Location30,183.0
Location19,Location31,220.0
Location19,Location32,85.0
Location19,Location33,105.0
Location19,Location34,193.0
Location20,Location1,153.0
Location20,Location2,179.0
Location20,Location3,235.0
Location20,Location4,218.0
Location20,Location5,178.0
Location20,Location6,225.0
Location20,Location7,212.0
Location20,Location8,138.0
Location20,Location9,158.0
Location20,Location10,111.0
Location20,Location11,130.0
Location20,Location12,105.0
Location20,Location13,141.0
Location20,Location14,140.0
Location20,Location15,172.0
Location20,Location16,179.0
Location20,Location17,175.0
Location20,Location18,45.0
Location20,Location19,57.0
Location20,Location21,53.0
Location20,Location22,72.0
Location20,Location23,84.0
Location20,Location24,118.0
Location20,Location25,131.0
Location20,Location26,183.0
Location20,Location27,120.0
Location20,Location28,158.0
Location20,Location29,202.0
Location20,Location30,166.0
Location20,Location31,241.0
Location20,Location32,68.0
Location20,Location33,131.0
Location20,Location34,214.0
Location21,Location1,179.0
Location21,Location2,165.0
Location21,Location3,199.0
Location21,Location4,204.0
Location21,Location5,243.0
Location21,Location6,290.0
Location21,Location7,277.0
Location21,Location8,203.0
Location21,Location9,223.0
Location21,Location10,176.0
Location21,Location11,195.0
Location21,Location12,165.0
Location21,Location13,206.0
Location21,Location14,192.0
Location21,Location15,199.0
Location21,Location16,192.0
Location21,Location17,183.0
Location21,Location18,110.0
Location21,Location19,112.0
Location21,Location20,82.0
Location21,Location22,19.0
Location21,Location23,31.0
Location21,Location24,65.0
Location21,Location25,78.0
Location21,Location26,149.0
Location21,Location27,67.0
Location21,Location28,105.0
Location21,Location29,149.0
Location21,Location30,113.0
Location21,Location31,188.0
Location21,Location32,95.0
Location21,Location33,196.0
Location21,Location34,161.0
Location22,Location1,212.0
Location22,Location2,205.0
Location22,Location3,239.0
Location22,Location4,244.0
Location22,Location5,237.0
Location22,Location6,284.0
Location22,Location7,271.0
Location22,Location8,197.0
Location22,Location9,217.0
Location22,Location10,170.0
Location22,Location11,189.0
Location22,Location12,146.0
Location22,Location13,200.0
Location22,Location14,199.0
Location22,Location15,231.0
Location22,Location16,232.0
Location22,Location17,223.0
Location22,Location18,104.0
Location22,Location19,93.0
Location22,Location20,63.0
Location22,Location21,40.0
Location22,Location23,71.0
Location22,Location24,105.0
Location22,Location25,118.0
Location22,Location26,189.0
Location22,Location27,107.0
Location22,Location28,117.0
Location22,Location29,167.0
Location22,Location30,153.0
Location22,Location31,228.0
Location22,Location32,76.0
Location22,Location33,190.0
Location22,Location34,201.0
Location23,Location1,148.0
Location23,Location2,134.0
Location23,Location3,168.0
Location23,Location4,173.0
Location23,Location5,212.0
Location23,Location6,259.0
Location23,Location7,246.0
Location23,Location8,172.0
Location23,Location9,192.0
Location23,Location10,145.0
Location23,Location11,164.0
Location23,Location12,139.0
Location23,Location13,175.0
Location23,Location14,161.0
Location23,Location15,168.0
Location23,Location16,161.0
Location23,Location17,152.0
Location23,Location18,79.0
Location23,Location19,125.0
Location23,Location20,70.0
Location23,Location21,36.0
Location23,Location22,55.0
Location23,Location24,34.0
Location23,Location25,47.0
Location23,Location26,118.0
Location23,Location27,36.0
Location23,Location28,89.0
Location23,Location29,118.0
Location23,Location30,82.0
Location23,Location31,157.0
Location23,Location32,131.0
Location23,Location33,165.0
Location23,Location34,130.0
Location24,Location1,153.0
Location24,Location2,146.0
Location24,Location3,180.0
Location24,Location4,185.0
Location24,Location5,178.0
Location24,Location6,225.0
Location24,Location7,212.0
Location24,Location8,138.0
Location24,Location9,158.0
Location24,Location10,111.0
Location24,Location11,130.0
Location24,Location12,105.0
Location24,Location13,141.0
Location24,Location14,140.0
Location24,Location15,172.0
Location24,Location16,173.0
Location24,Location17,164.0
Location24,Location18,45.0
Location24,Location19,91.0
Location24,Location20,36.0
Location24,Location21,46.0
Location24,Location22,65.0
Location24,Location23,77.0
Location24,Location25,59.0
Location24,Location26,130.0
Location24,Location27,48.0
Location24,Location28,101.0
Location24,Location29,130.0
Location24,Location30,94.0
Location24,Location31,169.0
Location24,Location32,104.0
Location24,Location33,131.0
Location24,Location34,142.0
Location25,Location1,173.0
Location25,Location2,166.0
Location25,Location3,200.0
Location25,Location4,205.0
Location25,Location5,198.0
Location25,Location6,245.0
Location25,Location7,232.0
Location25,Location8,158.0
Location25,Location9,178.0
Location25,Location10,131.0
Location25,Location11,150.0
Location25,Location12,125.0
Location25,Location13,161.0
Location25,Location14,160.0
Location25,Location15,192.0
Location25,Location16,193.0
Location25,Location17,184.0
Location25,Location18,65.0
Location25,Location19,111.0
Location25,Location20,56.0
Location25,Location21,66.0
Location25,Location22,85.0
Location25,Location23,97.0
Location25,Location24,20.0
Location25,Location26,150.0
Location25,Location27,68.0
Location25,Location28,121.0
Location25,Location29,150.0
Location25,Location30,114.0
Location25,Location31,189.0
Location25,Location32,124.0
Location25,Location33,151.0
Location25,Location34,162.0
Location26,Location1,30.0
Location26,Location2,16.0
Location26,Location3,72.0
Location26,Location4,55.0
Location26,Location5,125.0
Location26,Location6,172.0
Location26,Location7,156.0
Location26,Location8,99.0
Location26,Location9,147.0
Location26,Location10,72.0
Location26,Location11,119.0
Location26,Location12,133.0
Location26,Location13,68.0
Location26,Location14,43.0
Location26,Location15,50.0
Location26,Location16,43.0
Location26,Location17,34.0
Location26,Location18,73.0
Location26,Location19,119.0
Location26,Location20,64.0
Location26,Location21,74.0
Location26,Location22,93.0
Location26,Location23,68.0
Location26,Location24,28.0
Location26,Location25,8.0
Location26,Location27,37.0
Location26,Location28,90.0
Location26,Location29,119.0
Location26,Location30,70.0
Location26,Location31,83.0
Location26,Location32,132.0
Location26,Location33,92.0
Location26,Location34,56.0
Location27,Location1,112.0
Location27,Location2,98.0
Location27,Location3,132.0
Location27,Location4,137.0
Location27,Location5,185.0
Location27,Location6,232.0
Location27,Location7,216.0
Location27,Location8,181.0
Location27,Location9,223.0
Location27,Location10,154.0
Location27,Location11,195.0
Location27,Location12,170.0
Location27,Location13,150.0
Location27,Location14,125.0
Location27,Location15,132.0
Location27,Location16,125.0
Location27,Location17,116.0
Location27,Location18,110.0
Location27,Location19,156.0
Location27,Location20,101.0
Location27,Location21,67.0
Location27,Location22,86.0
Location27,Location23,31.0
Location27,Location24,65.0
Location27,Location25,78.0
Location27,Location26,82.0
Location27,Location28,53.0
Location27,Location29,82.0
Location27,Location30,46.0
Location27,Location31,121.0
Location27,Location32,162.0
Location27,Location33,174.0
Location27,Location34,94.0
Location28,Location1,144.0
Location28,Location2,130.0
Location28,Location3,164.0
Location28,Location4,169.0
Location28,Location5,217.0
Location28,Location6,256.0
Location28,Location7,225.0
Location28,Location8,213.0
Location28,Location9,261.0
Location28,Location10,186.0
Location28,Location11,233.0
Location28,Location12,234.0
Location28,Location13,182.0
Location28,Location14,157.0
Location28,Location15,164.0
Location28,Location16,157.0
Location28,Location17,148.0
Location28,Location18,174.0
Location28,Location19,209.0
Location28,Location20,165.0
Location28,Location21,131.0
Location28,Location22,116.0
Location28,Location23,95.0
Location28,Location24,129.0
Location28,Location25,122.0
Location28,Location26,114.0
Location28,Location27,93.0
Location28,Location29,50.0
Location28,Location30,78.0
Location28,Location31,147.0
Location28,Location32,192.0
Location28,Location33,206.0
Location28,Location34,126.0
Location29,Location1,94.0
Location29,Location2,80.0
Location29,Location3,114.0
Location29,Location4,119.0
Location29,Location5,167.0
Location29,Location6,214.0
Location29,Location7,198.0
Location29,Location8,163.0
Location29,Location9,211.0
Location29,Location10,136.0
Location29,Location11,183.0
Location29,Location12,197.0
Location29,Location13,132.0
Location29,Location14,107.0
Location29,Location15,114.0
Location29,Location16,107.0
Location29,Location17,98.0
Location29,Location18,137.0
Location29,Location19,183.0
Location29,Location20,128.0
Location29,Location21,110.0
Location29,Location22,129.0
Location29,Location23,74.0
Location29,Location24,92.0
Location29,Location25,72.0
Location29,Location26,64.0
Location29,Location27,43.0
Location29,Location28,57.0
Location29,Location30,28.0
Location29,Location31,103.0
Location29,Location32,196.0
Location29,Location33,156.0
Location29,Location34,76.0
Location30,Location1,66.0
Location30,Location2,52.0
Location30,Location3,101.0
Location30,Location4,91.0
Location30,Location5,154.0
Location30,Location6,201.0
Location30,Location7,185.0
Location30,Location8,135.0
Location30,Location9,183.0
Location30,Location10,108.0
Location30,Location11,155.0
Location30,Location12,169.0
Location30,Location13,104.0
Location30,Location14,79.0
Location30,Location15,86.0
Location30,Location16,79.0
Location30,Location17,70.0
Location30,Location18,109.0
Location30,Location19,155.0
Location30,Location20,100.0
Location30,Location21,82.0
Location30,Location22,101.0
Location30,Location23,46.0
Location30,Location24,64.0
Location30,Location25,44.0
Location30,Location26,36.0
Location30,Location27,15.0
Location30,Location28,68.0
Location30,Location29,97.0
Location30,Location31,90.0
Location30,Location32,168.0
Location30,Location33,128.0
Location30,Location34,63.0
Location31,Location1,113.0
Location31,Location2,108.0
Location31,Location3,70.0
Location31,Location4,86.0
Location31,Location5,84.0
Location31,Location6,131.0
Location31,Location7,115.0
Location31,Location8,138.0
Location31,Location9,186.0
Location31,Location10,151.0
Location31,Location11,198.0
Location31,Location12,225.0
Location31,Location13,151.0
Location31,Location14,126.0
Location31,Location15,142.0
Location31,Location16,135.0
Location31,Location17,126.0
Location31,Location18,165.0
Location31,Location19,211.0
Location31,Location20,156.0
Location31,Location21,138.0
Location31,Location22,157.0
Location31,Location23,102.0
Location31,Location24,120.0
Location31,Location25,100.0
Location31,Location26,92.0
Location31,Location27,71.0
Location31,Location28,124.0
Location31,Location29,93.0
Location31,Location30,56.0
Location31,Location32,224.0
Location31,Location33,144.0
Location31,Location34,32.0
Location32,Location1,146.0
Location32,Location2,172.0
Location32,Location3,228.0
Location32,Location4,211.0
Location32,Location5,171.0
Location32,Location6,218.0
Location32,Location7,205.0
Location32,Location8,131.0
Location32,Location9,151.0
Location32,Location10,104.0
Location32,Location11,123.0
Location32,Location12,80.0
Location32,Location13,134.0
Location32,Location14,133.0
Location32,Location15,165.0
Location32,Location16,172.0
Location32,Location17,168.0
Location32,Location18,38.0
Location32,Location19,27.0
Location32,Location20,44.0
Location32,Location21,75.0
Location32,Location22,76.0
Location32,Location23,106.0
Location32,Location24,140.0
Location32,Location25,153.0
Location32,Location26,176.0
Location32,Location27,142.0
Location32,Location28,180.0
Location32,Location29,224.0
Location32,Location30,188.0
Location32,Location31,239.0
Location32,Location33,124.0
Location32,Location34,212.0
Location33,Location1,102.0
Location33,Location2,128.0
Location33,Location3,184.0
Location33,Location4,167.0
Location33,Location5,61.0
Location33,Location6,108.0
Location33,Location7,95.0
Location33,Location8,7.0
Location33,Location9,55.0
Location33,Location10,60.0
Location33,Location11,107.0
Location33,Location12,165.0
Location33,Location13,90.0
Location33,Location14,89.0
Location33,Location15,121.0
Location33,Location16,128.0
Location33,Location17,124.0
Location33,Location18,191.0
Location33,Location19,186.0
Location33,Location20,196.0
Location33,Location21,206.0
Location33,Location22,225.0
Location33,Location23,200.0
Location33,Location24,160.0
Location33,Location25,140.0
Location33,Location26,132.0
Location33,Location27,169.0
Location33,Location28,222.0
Location33,Location29,251.0
Location33,Location30,202.0
Location33,Location31,195.0
Location33,Location32,228.0
Location33,Location34,168.0
Location34,Location1,81.0
Location34,Location2,95.0
Location34,Location3,38.0
Location34,Location4,54.0
Location34,Location5,91.0
Location34,Location6,138.0
Location34,Location7,122.0
Location34,Location8,145.0
Location34,Location9,193.0
Location34,Location10,123.0
Location34,Location11,170.0
Location34,Location12,206.0
Location34,Location13,119.0
Location34,Location14,94.0
Location34,Location15,119.0
Location34,Location16,112.0
Location34,Location17,103.0
Location34,Location18,184.0
Location34,Location19,224.0
Location34,Location20,175.0
Location34,Location21,165.0
Location34,Location22,184.0
Location34,Location23,129.0
Location34,Location24,139.0
Location34,Location25,119.0
Location34,Location26,111.0
Location34,Location27,98.0
Location34,Location28,151.0
Location34,Location29,120.0
Location34,Location30,83.0
Location34,Location31,27.0
Location34,Location32,243.0
Location34,Location33,143.0
