ClientId,ServerId,Costs
Client14,Server163,68
Client14,Server181,36
Client14,Server278,68
Client14,Server299,78
Client14,Server460,66
Client14,Server612,26
Client14,Server769,51
Client14,Server826,52
Client14,Server956,65
Client14,Server1231,33
Client14,Server1408,91
Client14,Server1425,91
Client14,Server1430,83
Client14,Server1582,37
Client14,Server1607,37
Client14,Server1793,37
Client14,Server2077,99
Client14,Server2189,47
Client14,Server2272,12
Client14,Server2314,15
Client14,Server2419,52
Client14,Server2436,67
Client14,Server2501,36
Client14,Server2638,86
Client14,Server2646,92
Client14,Server2696,98
Client14,Server2837,24
Client14,Server2971,19
Client14,Server2975,7
Client14,Server2982,29
Client15,Server11,56
Client15,Server71,79
Client15,Server87,88
Client15,Server95,41
Client15,Server302,33
Client15,Server319,80
Client15,Server593,7
Client15,Server610,41
Client15,Server649,41
Client15,Server789,18
Client15,Server798,54
Client15,Server849,79
Client15,Server918,78
Client15,Server1082,39
Client15,Server1122,5
Client15,Server1162,9
Client15,Server1635,68
Client15,Server1642,84
Client15,Server1668,55
Client15,Server1687,31
Client15,Server1852,22
Client15,Server1887,41
Client15,Server1908,68
Client15,Server2036,52
Client15,Server2184,90
Client15,Server2350,25
Client15,Server2512,45
Client15,Server2589,47
Client15,Server2652,67
Client15,Server2760,55
Client15,Server2901,27
Client15,Server2955,63
Client15,Server2964,54
Client16,Server57,18
Client16,Server162,39
Client16,Server177,77
Client16,Server230,31
Client16,Server236,83
Client16,Server370,15
Client16,Server414,52
Client16,Server512,90
Client16,Server556,18
Client16,Server624,81
Client16,Server631,27
Client16,Server671,78
Client16,Server751,44
Client16,Server816,74
Client16,Server895,64
Client16,Server1149,19
Client16,Server1163,45
Client16,Server1238,74
Client16,Server1560,61
Client16,Server1596,76
Client16,Server1625,71
Client16,Server1755,43
Client16,Server1766,29
Client16,Server1788,65
Client16,Server1816,86
Client16,Server2005,42
Client16,Server2050,55
Client16,Server2106,97
Client16,Server2135,94
Client16,Server2177,20
Client16,Server2278,24
Client16,Server2576,50
Client16,Server2583,50
Client16,Server2670,25
Client16,Server2744,2
Client16,Server2911,89
Client16,Server2958,67
Client17,Server13,67
Client17,Server208,39
Client17,Server393,59
Client17,Server439,68
Client17,Server592,79
Client17,Server615,3
Client17,Server689,68
Client17,Server721,7
Client17,Server723,22
Client17,Server731,52
Client17,Server955,92
Client17,Server1245,73
Client17,Server1277,60
Client17,Server1390,90
Client17,Server1537,59
Client17,Server1667,90
Client17,Server1811,56
Client17,Server1920,90
Client17,Server2065,56
Client17,Server2087,95
Client17,Server2449,41
Client17,Server2470,35
Client17,Server2486,45
Client17,Server2488,9
Client17,Server2555,71
Client17,Server2598,85
Client17,Server2608,61
Client17,Server2672,6
Client17,Server2674,76
Client17,Server2731,16
Client17,Server2739,52
Client17,Server2872,32
Client17,Server2874,30
Client18,Server88,22
Client18,Server186,34
Client18,Server238,86
Client18,Server330,3
Client18,Server338,26
Client18,Server352,55
Client18,Server490,33
Client18,Server614,36
Client18,Server627,23
Client18,Server658,36
Client18,Server759,26
Client18,Server818,6
Client18,Server1007,19
Client18,Server1095,7
Client18,Server1110,17
Client18,Server1116,57
Client18,Server1267,73
Client18,Server1295,11
Client18,Server1299,81
Client18,Server1396,99
Client18,Server1666,12
Client18,Server1686,21
Client18,Server1698,14
Client18,Server1850,10
Client18,Server2074,62
Client18,Server2148,15
Client18,Server2152,65
Client18,Server2162,24
Client18,Server2360,63
Client18,Server2409,78
Client18,Server2711,80
Client18,Server2715,93
Client18,Server2728,20
Client18,Server2784,64
Client18,Server2828,40
Client18,Server2880,62
Client18,Server2884,22
Client18,Server2903,97
Client19,Server380,29
Client19,Server382,29
Client19,Server608,17
Client19,Server704,70
Client19,Server808,88
Client19,Server836,75
Client19,Server1081,52
Client19,Server1277,35
Client19,Server1320,2
Client19,Server1848,45
Client19,Server1962,6
Client19,Server2012,66
Client19,Server2125,92
Client19,Server2166,33
Client19,Server2300,20
Client19,Server2405,51
Client19,Server2424,79
Client19,Server2438,68
Client19,Server2466,65
Client19,Server2680,67
Client19,Server2732,79
Client19,Server2980,34
Client20,Server136,64
Client20,Server485,28
Client20,Server506,33
Client20,Server590,12
Client20,Server650,23
Client20,Server788,96
Client20,Server848,58
Client20,Server863,98
Client20,Server1080,27
Client20,Server1094,20
Client20,Server1134,84
Client20,Server1135,62
Client20,Server1211,36
Client20,Server1224,20
Client20,Server1225,8
Client20,Server1263,47
Client20,Server1357,88
Client20,Server1492,58
Client20,Server1509,94
Client20,Server1529,48
Client20,Server1534,39
Client20,Server1559,95
Client20,Server1805,84
Client20,Server1875,84
Client20,Server1969,40
Client20,Server2100,13
Client20,Server2114,96
Client20,Server2117,50
Client20,Server2199,59
Client20,Server2299,85
Client20,Server2326,47
Client20,Server2419,93
Client20,Server2424,76
Client20,Server2534,97
Client20,Server2561,87
Client20,Server2818,22
Client20,Server2888,83
Client21,Server112,86
Client21,Server237,88
Client21,Server269,6
Client21,Server408,36
Client21,Server544,8
Client21,Server806,70
Client21,Server1190,70
Client21,Server1302,21
Client21,Server1357,24
Client21,Server1490,16
Client21,Server1572,14
Client21,Server1594,63
Client21,Server1679,75
Client21,Server1704,16
Client21,Server1762,52
Client21,Server1826,62
Client21,Server1876,35
Client21,Server1946,44
Client21,Server1970,60
Client21,Server2292,61
Client21,Server2336,70
Client21,Server2352,16
Client21,Server2390,23
Client21,Server2582,14
Client21,Server2585,33
Client21,Server2609,74
Client21,Server2651,100
Client21,Server2692,87
Client21,Server2753,13
Client21,Server2859,78
Client21,Server2893,81
Client22,Server56,31
Client22,Server185,31
Client22,Server198,49
Client22,Server250,42
Client22,Server318,28
Client22,Server342,100
Client22,Server386,33
Client22,Server391,65
Client22,Server395,40
Client22,Server593,35
Client22,Server732,93
Client22,Server888,86
Client22,Server1214,72
Client22,Server1364,2
Client22,Server1370,47
Client22,Server1428,70
Client22,Server1479,47
Client22,Server1520,56
Client22,Server1687,85
Client22,Server1712,24
Client22,Server1730,15
Client22,Server1812,67
Client22,Server1994,54
Client22,Server2029,30
Client22,Server2262,27
Client22,Server2310,68
Client22,Server2389,51
Client22,Server2537,88
Client22,Server2565,54
Client22,Server2759,30
Client22,Server2892,25
Client23,Server482,7
Client23,Server591,86
Client23,Server677,71
Client23,Server733,11
Client23,Server782,67
Client23,Server891,45
Client23,Server1087,81
Client23,Server1154,49
Client23,Server1166,62
Client23,Server1171,57
Client23,Server1185,60
Client23,Server1223,64
Client23,Server1266,34
Client23,Server1493,89
Client23,Server1627,16
Client23,Server1678,38
Client23,Server1798,15
Client23,Server1816,87
Client23,Server1827,4
Client23,Server1927,12
Client23,Server1957,40
Client23,Server2121,77
Client23,Server2159,61
Client23,Server2421,28
Client23,Server2464,14
Client23,Server2548,7
Client23,Server2566,95
Client23,Server2578,78
Client23,Server2588,82
Client23,Server2589,43
Client23,Server2625,18
Client23,Server2689,81
Client23,Server2802,85
Client23,Server2923,19
Client24,Server92,44
Client24,Server103,87
Client24,Server244,94
Client24,Server487,44
Client24,Server560,50
Client24,Server637,27
Client24,Server663,30
Client24,Server679,31
Client24,Server802,40
Client24,Server1031,100
Client24,Server1066,22
Client24,Server1120,29
Client24,Server1261,44
Client24,Server1319,45
Client24,Server1333,71
Client24,Server1339,28
Client24,Server1454,84
Client24,Server1633,76
Client24,Server1653,34
Client24,Server1688,52
Client24,Server1698,3
Client24,Server1774,5
Client24,Server1787,9
Client24,Server1801,14
Client24,Server1959,34
Client24,Server2176,85
Client24,Server2250,45
Client24,Server2251,98
Client24,Server2320,56
Client24,Server2634,72
Client24,Server2819,4
Client24,Server2839,82
Client24,Server2861,44
Client24,Server2872,38
Client24,Server2886,44
Client25,Server57,4
Client25,Server58,50
Client25,Server217,82
Client25,Server387,45
Client25,Server421,28
Client25,Server422,33
Client25,Server431,54
Client25,Server434,60
Client25,Server463,63
Client25,Server786,37
Client25,Server851,53
Client25,Server864,73
Client25,Server883,23
Client25,Server976,52
Client25,Server1173,70
Client25,Server1226,63
Client25,Server1427,96
Client25,Server1437,81
Client25,Server1446,7
Client25,Server1453,9
Client25,Server1505,38
Client25,Server1602,94
Client25,Server1708,34
Client25,Server1742,21
Client25,Server1983,88
Client25,Server2229,27
Client25,Server2234,3
Client25,Server2329,98
Client25,Server2338,51
Client25,Server2450,61
Client25,Server2600,95
Client25,Server2716,63
Client25,Server2721,48
Client25,Server2964,39
Client26,Server71,8
Client26,Server257,60
Client26,Server308,57
Client26,Server359,80
Client26,Server383,12
Client26,Server553,81
Client26,Server605,58
Client26,Server754,50
Client26,Server763,34
Client26,Server816,40
Client26,Server946,48
Client26,Server1096,4
Client26,Server1113,39
Client26,Server1141,79
Client26,Server1310,57
Client26,Server1311,94
Client26,Server1345,67
Client26,Server1567,8
Client26,Server1690,56
Client26,Server1706,93
Client26,Server1834,46
Client26,Server1895,83
Client26,Server2091,92
Client26,Server2265,46
Client26,Server2312,77
Client26,Server2317,95
Client26,Server2481,28
Client26,Server2580,91
Client26,Server2707,9
Client26,Server2800,96
Client26,Server2836,95
Client26,Server2869,71
Client26,Server2882,39
Client27,Server5,35
Client27,Server24,32
Client27,Server282,79
Client27,Server329,45
Client27,Server437,18
Client27,Server533,3
Client27,Server633,91
Client27,Server686,68
Client27,Server720,40
Client27,Server775,25
Client27,Server786,87
Client27,Server878,50
Client27,Server902,70
Client27,Server1042,11
Client27,Server1103,29
Client27,Server1162,16
Client27,Server1193,53
Client27,Server1197,84
Client27,Server1401,23
Client27,Server1459,89
Client27,Server1492,48
Client27,Server1538,42
Client27,Server2196,89
Client27,Server2451,79
Client27,Server2567,81
Client27,Server2643,76
Client27,Server2769,52
Client27,Server2985,72
Client28,Server503,34
Client28,Server709,70
Client28,Server735,63
Client28,Server776,66
Client28,Server797,18
Client28,Server805,36
Client28,Server866,36
Client28,Server969,28
Client28,Server998,49
Client28,Server1001,44
Client28,Server1013,65
Client28,Server1046,79
Client28,Server1086,21
Client28,Server1210,74
Client28,Server1326,42
Client28,Server1360,77
Client28,Server1381,26
Client28,Server1545,9
Client28,Server1649,22
Client28,Server1704,93
Client28,Server1745,89
Client28,Server1848,50
Client28,Server1892,25
Client28,Server2135,45
Client28,Server2268,14
Client28,Server2340,11
Client28,Server2377,24
Client28,Server2384,89
Client28,Server2418,61
Client28,Server2537,37
Client28,Server2597,94
Client28,Server2622,71
Client28,Server2812,75
Client28,Server2934,63
Client29,Server178,62
Client29,Server287,79
Client29,Server406,21
Client29,Server503,9
Client29,Server574,69
Client29,Server602,8
Client29,Server673,95
Client29,Server715,45
Client29,Server751,55
Client29,Server784,61
Client29,Server878,88
Client29,Server908,14
Client29,Server1143,19
Client29,Server1292,44
Client29,Server1363,79
Client29,Server1405,21
Client29,Server1407,67
Client29,Server1439,38
Client29,Server1508,16
Client29,Server1515,70
Client29,Server1569,20
Client29,Server1592,26
Client29,Server1621,55
Client29,Server1852,58
Client29,Server1945,39
Client29,Server1948,63
Client29,Server2020,83
Client29,Server2026,10
Client29,Server2068,19
Client29,Server2411,6
Client29,Server2527,58
Client29,Server2639,51
Client29,Server2767,74
Client29,Server2854,40
Client29,Server2992,23
Client30,Server4,9
Client30,Server16,36
Client30,Server46,51
Client30,Server104,4
Client30,Server286,71
Client30,Server312,75
Client30,Server586,14
Client30,Server671,35
Client30,Server682,11
Client30,Server800,89
Client30,Server881,32
Client30,Server1048,41
Client30,Server1201,22
Client30,Server1208,94
Client30,Server1260,37
Client30,Server1304,4
Client30,Server1313,77
Client30,Server1370,60
Client30,Server1467,78
Client30,Server1492,87
Client30,Server1554,14
Client30,Server1613,70
Client30,Server1717,36
Client30,Server1861,81
Client30,Server1871,31
Client30,Server1875,25
Client30,Server1937,7
Client30,Server2055,94
Client30,Server2313,5
Client30,Server2341,53
Client30,Server2451,49
Client30,Server2556,98
Client30,Server2581,58
Client30,Server2621,77
Client30,Server2622,71
Client30,Server2626,72
Client30,Server2675,49
Client30,Server2676,21
Client30,Server2713,89
Client30,Server2714,64
Client30,Server2942,21
Client30,Server2952,57
Client31,Server17,45
Client31,Server54,77
Client31,Server77,6
Client31,Server147,17
Client31,Server153,46
Client31,Server282,31
Client31,Server342,51
Client31,Server578,58
Client31,Server682,37
Client31,Server764,69
Client31,Server810,58
Client31,Server841,31
Client31,Server932,12
Client31,Server1102,79
Client31,Server1146,80
Client31,Server1234,24
Client31,Server1309,38
Client31,Server1356,18
Client31,Server1458,39
Client31,Server1481,32
Client31,Server1483,92
Client31,Server1517,71
Client31,Server1661,17
Client31,Server1707,83
Client31,Server1870,53
Client31,Server2091,93
Client31,Server2126,67
Client31,Server2236,88
Client31,Server2298,83
Client31,Server2507,17
Client31,Server2552,63
Client32,Server54,65
Client32,Server72,87
Client32,Server90,13
Client32,Server92,4
Client32,Server398,18
Client32,Server571,16
Client32,Server596,52
Client32,Server680,99
Client32,Server797,38
Client32,Server1019,17
Client32,Server1024,9
Client32,Server1137,96
Client32,Server1184,95
Client32,Server1200,28
Client32,Server1288,88
Client32,Server1314,27
Client32,Server1528,48
Client32,Server1531,90
Client32,Server1609,38
Client32,Server1689,45
Client32,Server1716,64
Client32,Server1739,10
Client32,Server1758,32
Client32,Server1980,76
Client32,Server2093,81
Client32,Server2232,87
Client32,Server2242,77
Client32,Server2398,28
Client32,Server2416,57
Client32,Server2471,58
Client32,Server2482,20
Client32,Server2644,45
Client32,Server2671,69
Client32,Server2804,62
Client32,Server2956,27
Client33,Server16,19
Client33,Server103,100
Client33,Server142,57
Client33,Server154,56
Client33,Server325,91
Client33,Server331,60
Client33,Server348,48
Client33,Server353,74
Client33,Server841,38
Client33,Server925,50
Client33,Server993,46
Client33,Server1123,92
Client33,Server1159,40
Client33,Server1637,48
Client33,Server1712,100
Client33,Server1827,74
Client33,Server1931,9
Client33,Server1966,58
Client33,Server2109,50
Client33,Server2356,71
Client33,Server2565,66
Client33,Server2581,21
Client33,Server2662,86
Client33,Server2766,37
Client33,Server2868,4
Client34,Server44,32
Client34,Server196,5
Client34,Server224,11
Client34,Server425,3
Client34,Server490,85
Client34,Server750,24
Client34,Server761,33
Client34,Server803,88
Client34,Server1378,36
Client34,Server1439,43
Client34,Server1536,99
Client34,Server1588,41
Client34,Server1712,22
Client34,Server1814,12
Client34,Server2014,72
Client34,Server2069,2
Client34,Server2108,76
Client34,Server2400,4
Client34,Server2728,59
Client34,Server2874,3
Client35,Server271,95
Client35,Server296,37
Client35,Server379,8
Client35,Server592,61
Client35,Server643,18
Client35,Server941,29
Client35,Server1434,59
Client35,Server1502,45
Client35,Server1635,33
Client35,Server1684,35
Client35,Server1838,83
Client35,Server2005,100
Client35,Server2263,33
Client35,Server2287,76
Client35,Server2363,38
Client35,Server2494,16
Client35,Server2501,43
Client35,Server2522,72
Client35,Server2655,39
Client35,Server2733,78
Client35,Server2827,53
Client35,Server2932,80
Client36,Server93,64
Client36,Server221,30
Client36,Server432,84
Client36,Server452,68
Client36,Server499,68
Client36,Server513,53
Client36,Server916,45
Client36,Server1087,21
Client36,Server1144,41
Client36,Server1313,8
Client36,Server1394,19
Client36,Server1431,23
Client36,Server1448,59
Client36,Server1458,76
Client36,Server1500,57
Client36,Server1754,90
Client36,Server1898,20
Client36,Server1926,55
Client36,Server1956,83
Client36,Server2062,94
Client36,Server2137,38
Client36,Server2139,82
Client36,Server2144,22
Client36,Server2486,89
Client36,Server2673,65
Client36,Server2690,23
Client36,Server2785,99
Client36,Server2834,49
Client37,Server112,13
Client37,Server199,51
Client37,Server230,78
Client37,Server240,56
Client37,Server660,58
Client37,Server901,31
Client37,Server1258,98
Client37,Server1343,28
Client37,Server1542,83
Client37,Server1560,68
Client37,Server1568,3
Client37,Server1604,77
Client37,Server1621,94
Client37,Server1684,73
Client37,Server1781,47
Client37,Server1949,42
Client37,Server1974,79
Client37,Server1997,13
Client37,Server2004,25
Client37,Server2038,38
Client37,Server2046,35
Client37,Server2364,50
Client37,Server2677,29
Client37,Server2699,12
Client38,Server21,16
Client38,Server225,27
Client38,Server258,59
Client38,Server272,7
Client38,Server425,7
Client38,Server493,48
Client38,Server525,74
Client38,Server601,28
Client38,Server609,17
Client38,Server762,84
Client38,Server872,11
Client38,Server999,66
Client38,Server1203,59
Client38,Server1326,9
Client38,Server1422,21
Client38,Server1452,80
Client38,Server1504,79
Client38,Server1912,92
Client38,Server2175,31
Client38,Server2188,91
Client38,Server2283,83
Client38,Server2291,21
Client38,Server2432,97
Client38,Server2489,99
Client38,Server2515,56
Client38,Server2571,98
Client38,Server2660,34
Client38,Server2698,51
Client38,Server2856,87
Client39,Server36,4
Client39,Server60,93
Client39,Server136,40
Client39,Server146,48
Client39,Server234,58
Client39,Server259,24
Client39,Server280,80
Client39,Server332,93
Client39,Server510,6
Client39,Server581,47
Client39,Server617,87
Client39,Server643,78
Client39,Server746,49
Client39,Server751,60
Client39,Server1020,90
Client39,Server1106,34
Client39,Server1249,2
Client39,Server1256,48
Client39,Server1522,23
Client39,Server1574,63
Client39,Server1738,67
Client39,Server1798,75
Client39,Server1967,88
Client39,Server2074,36
Client39,Server2080,39
Client39,Server2160,58
Client39,Server2161,52
Client39,Server2172,6
Client39,Server2200,49
Client39,Server2227,37
Client39,Server2239,71
Client39,Server2324,93
Client39,Server2331,64
Client39,Server2343,29
Client39,Server2424,42
Client39,Server2438,29
Client39,Server2461,38
Client39,Server2537,3
Client39,Server2713,85
Client39,Server2715,71
Client39,Server2813,27
Client39,Server2835,92
Client40,Server11,93
Client40,Server33,10
Client40,Server40,23
Client40,Server58,4
Client40,Server98,56
Client40,Server271,61
Client40,Server277,59
Client40,Server427,57
Client40,Server512,15
Client40,Server543,52
Client40,Server664,70
Client40,Server674,12
Client40,Server706,33
Client40,Server866,20
Client40,Server930,32
Client40,Server1016,75
Client40,Server1250,95
Client40,Server1255,58
