From,To,Distance
Location4,Location13,12.0
Location4,Location14,12.0
Location4,Location15,12.0
Location4,Location16,16.0
Location4,Location17,16.0
Location4,Location18,16.0
Location4,Location19,96.0
Location4,Location20,96.0
Location4,Location21,96.0
Location4,Location22,64.0
Location4,Location23,22.0
Location4,Location24,22.0
Location4,Location25,16.0
Location4,Location26,22.0
Location4,Location27,30.0
Location4,Location28,1.0
Location4,Location29,1.0
Location4,Location30,7.0
Location4,Location31,7.0
Location4,Location32,11.0
Location4,Location33,11.0
Location4,Location34,13.0
Location4,Location35,13.0
Location4,Location36,7.0
Location4,Location37,1.0
Location4,Location38,7.0
Location4,Location39,348.0
Location4,Location40,348.0
Location4,Location41,356.0
Location4,Location42,356.0
Location4,Location43,356.0
Location5,Location1,10.0
Location5,Location2,26.0
Location5,Location3,26.0
Location5,Location4,26.0
Location5,Location6,26.0
Location5,Location7,26.0
Location5,Location8,26.0
Location5,Location9,30.0
Location5,Location10,30.0
Location5,Location11,30.0
Location5,Location12,30.0
Location5,Location13,32.0
Location5,Location14,32.0
Location5,Location15,32.0
Location5,Location16,36.0
Location5,Location17,36.0
Location5,Location18,36.0
Location5,Location19,116.0
Location5,Location20,116.0
Location5,Location21,116.0
Location5,Location22,84.0
Location5,Location23,46.0
Location5,Location24,46.0
Location5,Location25,42.0
Location5,Location26,36.0
Location5,Location27,50.0
Location5,Location28,27.0
Location5,Location29,27.0
Location5,Location30,27.0
Location5,Location31,27.0
Location5,Location32,31.0
Location5,Location33,31.0
Location5,Location34,33.0
Location5,Location35,33.0
Location5,Location36,31.0
Location5,Location37,27.0
Location5,Location38,21.0
Location5,Location39,362.0
Location5,Location40,362.0
Location5,Location41,376.0
Location5,Location42,376.0
Location5,Location43,376.0
Location6,Location1,74.0
Location6,Location2,6.0
Location6,Location3,6.0
Location6,Location4,6.0
Location6,Location5,36.0
Location6,Location7,0.0
Location6,Location8,0.0
Location6,Location9,4.0
Location6,Location10,4.0
Location6,Location11,4.0
Location6,Location12,4.0
Location6,Location13,6.0
Location6,Location14,6.0
Location6,Location15,6.0
Location6,Location16,12.0
Location6,Location17,12.0
Location6,Location18,12.0
Location6,Location19,24.0
Location6,Location20,24.0
Location6,Location21,24.0
Location6,Location22,112.0
Location6,Location23,60.0
Location6,Location24,60.0
Location6,Location25,22.0
Location6,Location26,22.0
Location6,Location27,26.0
Location6,Location28,7.0
Location6,Location29,7.0
Location6,Location30,1.0
Location6,Location31,1.0
Location6,Location32,5.0
Location6,Location33,5.0
Location6,Location34,7.0
Location6,Location35,7.0
Location6,Location36,45.0
Location6,Location37,7.0
Location6,Location38,7.0
Location6,Location39,348.0
Location6,Location40,348.0
Location6,Location41,352.0
Location6,Location42,352.0
Location6,Location43,352.0
Location7,Location1,74.0
Location7,Location2,6.0
Location7,Location3,6.0
Location7,Location4,6.0
Location7,Location5,36.0
Location7,Location6,0.0
Location7,Location8,0.0
Location7,Location9,4.0
Location7,Location10,4.0
Location7,Location11,4.0
Location7,Location12,4.0
Location7,Location13,6.0
Location7,Location14,6.0
Location7,Location15,6.0
Location7,Location16,12.0
Location7,Location17,12.0
Location7,Location18,12.0
Location7,Location19,24.0
Location7,Location20,24.0
Location7,Location21,24.0
Location7,Location22,112.0
Location7,Location23,60.0
Location7,Location24,60.0
Location7,Location25,22.0
Location7,Location26,22.0
Location7,Location27,26.0
Location7,Location28,7.0
Location7,Location29,7.0
Location7,Location30,1.0
Location7,Location31,1.0
Location7,Location32,5.0
Location7,Location33,5.0
Location7,Location34,7.0
Location7,Location35,7.0
Location7,Location36,45.0
Location7,Location37,7.0
Location7,Location38,7.0
Location7,Location39,348.0
Location7,Location40,348.0
Location7,Location41,352.0
Location7,Location42,352.0
Location7,Location43,352.0
Location8,Location1,74.0
Location8,Location2,6.0
Location8,Location3,6.0
Location8,Location4,6.0
Location8,Location5,36.0
Location8,Location6,0.0
Location8,Location7,0.0
Location8,Location9,4.0
Location8,Location10,4.0
Location8,Location11,4.0
Location8,Location12,4.0
Location8,Location13,6.0
Location8,Location14,6.0
Location8,Location15,6.0
Location8,Location16,12.0
Location8,Location17,12.0
Location8,Location18,12.0
Location8,Location19,24.0
Location8,Location20,24.0
Location8,Location21,24.0
Location8,Location22,112.0
Location8,Location23,60.0
Location8,Location24,60.0
Location8,Location25,22.0
Location8,Location26,22.0
Location8,Location27,26.0
Location8,Location28,7.0
Location8,Location29,7.0
Location8,Location30,1.0
Location8,Location31,1.0
Location8,Location32,5.0
Location8,Location33,5.0
Location8,Location34,7.0
Location8,Location35,7.0
Location8,Location36,45.0
Location8,Location37,7.0
Location8,Location38,7.0
Location8,Location39,348.0
Location8,Location40,348.0
Location8,Location41,352.0
Location8,Location42,352.0
Location8,Location43,352.0
Location9,Location1,82.0
Location9,Location2,10.0
Location9,Location3,10.0
Location9,Location4,10.0
Location9,Location5,40.0
Location9,Location6,4.0
Location9,Location7,4.0
Location9,Location8,4.0
Location9,Location10,0.0
Location9,Location11,0.0
Location9,Location12,0.0
Location9,Location13,12.0
Location9,Location14,12.0
Location9,Location15,12.0
Location9,Location16,16.0
Location9,Location17,16.0
Location9,Location18,16.0
Location9,Location19,24.0
Location9,Location20,24.0
Location9,Location21,24.0
Location9,Location22,112.0
Location9,Location23,68.0
Location9,Location24,68.0
Location9,Location25,26.0
Location9,Location26,26.0
Location9,Location27,30.0
Location9,Location28,11.0
Location9,Location29,11.0
Location9,Location30,5.0
Location9,Location31,5.0
Location9,Location32,1.0
Location9,Location33,1.0
Location9,Location34,13.0
Location9,Location35,13.0
Location9,Location36,53.0
Location9,Location37,11.0
Location9,Location38,11.0
Location9,Location39,352.0
Location9,Location40,352.0
Location9,Location41,356.0
Location9,Location42,356.0
Location9,Location43,356.0
Location10,Location1,82.0
Location10,Location2,10.0
Location10,Location3,10.0
Location10,Location4,10.0
Location10,Location5,40.0
Location10,Location6,4.0
Location10,Location7,4.0
Location10,Location8,4.0
Location10,Location9,0.0
Location10,Location11,0.0
Location10,Location12,0.0
Location10,Location13,12.0
Location10,Location14,12.0
Location10,Location15,12.0
Location10,Location16,16.0
Location10,Location17,16.0
Location10,Location18,16.0
Location10,Location19,24.0
Location10,Location20,24.0
Location10,Location21,24.0
Location10,Location22,112.0
Location10,Location23,68.0
Location10,Location24,68.0
Location10,Location25,26.0
Location10,Location26,26.0
Location10,Location27,30.0
Location10,Location28,11.0
Location10,Location29,11.0
Location10,Location30,5.0
Location10,Location31,5.0
Location10,Location32,1.0
Location10,Location33,1.0
Location10,Location34,13.0
Location10,Location35,13.0
Location10,Location36,53.0
Location10,Location37,11.0
Location10,Location38,11.0
Location10,Location39,352.0
Location10,Location40,352.0
Location10,Location41,356.0
Location10,Location42,356.0
Location10,Location43,356.0
Location11,Location1,82.0
Location11,Location2,10.0
Location11,Location3,10.0
Location11,Location4,10.0
Location11,Location5,40.0
Location11,Location6,4.0
Location11,Location7,4.0
Location11,Location8,4.0
Location11,Location9,0.0
Location11,Location10,0.0
Location11,Location12,0.0
Location11,Location13,12.0
Location11,Location14,12.0
Location11,Location15,12.0
Location11,Location16,16.0
Location11,Location17,16.0
Location11,Location18,16.0
Location11,Location19,24.0
Location11,Location20,24.0
Location11,Location21,24.0
Location11,Location22,112.0
Location11,Location23,68.0
Location11,Location24,68.0
Location11,Location25,26.0
Location11,Location26,26.0
Location11,Location27,30.0
Location11,Location28,11.0
Location11,Location29,11.0
Location11,Location30,5.0
Location11,Location31,5.0
Location11,Location32,1.0
Location11,Location33,1.0
Location11,Location34,13.0
Location11,Location35,13.0
Location11,Location36,53.0
Location11,Location37,11.0
Location11,Location38,11.0
Location11,Location39,352.0
Location11,Location40,352.0
Location11,Location41,356.0
Location11,Location42,356.0
Location11,Location43,356.0
Location12,Location1,82.0
Location12,Location2,10.0
Location12,Location3,10.0
Location12,Location4,10.0
Location12,Location5,40.0
Location12,Location6,4.0
Location12,Location7,4.0
Location12,Location8,4.0
Location12,Location9,0.0
Location12,Location10,0.0
Location12,Location11,0.0
Location12,Location13,12.0
Location12,Location14,12.0
Location12,Location15,12.0
Location12,Location16,16.0
Location12,Location17,16.0
Location12,Location18,16.0
Location12,Location19,24.0
Location12,Location20,24.0
Location12,Location21,24.0
Location12,Location22,112.0
Location12,Location23,68.0
Location12,Location24,68.0
Location12,Location25,26.0
Location12,Location26,26.0
Location12,Location27,30.0
Location12,Location28,11.0
Location12,Location29,11.0
Location12,Location30,5.0
Location12,Location31,5.0
Location12,Location32,1.0
Location12,Location33,1.0
Location12,Location34,13.0
Location12,Location35,13.0
Location12,Location36,53.0
Location12,Location37,11.0
Location12,Location38,11.0
Location12,Location39,352.0
Location12,Location40,352.0
Location12,Location41,356.0
Location12,Location42,356.0
Location12,Location43,356.0
Location13,Location1,106.0
Location13,Location2,12.0
Location13,Location3,12.0
Location13,Location4,12.0
Location13,Location5,42.0
Location13,Location6,6.0
Location13,Location7,6.0
Location13,Location8,6.0
Location13,Location9,6.0
Location13,Location10,6.0
Location13,Location11,6.0
Location13,Location12,6.0
Location13,Location14,0.0
Location13,Location15,0.0
Location13,Location16,12.0
Location13,Location17,12.0
Location13,Location18,12.0
Location13,Location19,24.0
Location13,Location20,24.0
Location13,Location21,24.0
Location13,Location22,124.0
Location13,Location23,92.0
Location13,Location24,92.0
Location13,Location25,28.0
Location13,Location26,28.0
Location13,Location27,24.0
Location13,Location28,13.0
Location13,Location29,13.0
Location13,Location30,7.0
Location13,Location31,7.0
Location13,Location32,7.0
Location13,Location33,7.0
Location13,Location34,1.0
Location13,Location35,1.0
Location13,Location36,77.0
Location13,Location37,13.0
Location13,Location38,13.0
Location13,Location39,354.0
Location13,Location40,354.0
Location13,Location41,350.0
Location13,Location42,350.0
Location13,Location43,350.0
Location14,Location1,106.0
Location14,Location2,12.0
Location14,Location3,12.0
Location14,Location4,12.0
Location14,Location5,42.0
Location14,Location6,6.0
Location14,Location7,6.0
Location14,Location8,6.0
Location14,Location9,6.0
Location14,Location10,6.0
Location14,Location11,6.0
Location14,Location12,6.0
Location14,Location13,0.0
Location14,Location15,0.0
Location14,Location16,12.0
Location14,Location17,12.0
Location14,Location18,12.0
Location14,Location19,24.0
Location14,Location20,24.0
Location14,Location21,24.0
Location14,Location22,124.0
Location14,Location23,92.0
Location14,Location24,92.0
Location14,Location25,28.0
Location14,Location26,28.0
Location14,Location27,24.0
Location14,Location28,13.0
Location14,Location29,13.0
Location14,Location30,7.0
Location14,Location31,7.0
Location14,Location32,7.0
Location14,Location33,7.0
Location14,Location34,1.0
Location14,Location35,1.0
Location14,Location36,77.0
Location14,Location37,13.0
Location14,Location38,13.0
Location14,Location39,354.0
Location14,Location40,354.0
Location14,Location41,350.0
Location14,Location42,350.0
Location14,Location43,350.0
Location15,Location1,106.0
Location15,Location2,12.0
Location15,Location3,12.0
Location15,Location4,12.0
Location15,Location5,42.0
Location15,Location6,6.0
Location15,Location7,6.0
Location15,Location8,6.0
Location15,Location9,6.0
Location15,Location10,6.0
Location15,Location11,6.0
Location15,Location12,6.0
Location15,Location13,0.0
Location15,Location14,0.0
Location15,Location16,12.0
Location15,Location17,12.0
Location15,Location18,12.0
Location15,Location19,24.0
Location15,Location20,24.0
Location15,Location21,24.0
Location15,Location22,124.0
Location15,Location23,92.0
Location15,Location24,92.0
Location15,Location25,28.0
Location15,Location26,28.0
Location15,Location27,24.0
Location15,Location28,13.0
Location15,Location29,13.0
Location15,Location30,7.0
Location15,Location31,7.0
Location15,Location32,7.0
Location15,Location33,7.0
Location15,Location34,1.0
Location15,Location35,1.0
Location15,Location36,77.0
Location15,Location37,13.0
Location15,Location38,13.0
Location15,Location39,354.0
Location15,Location40,354.0
Location15,Location41,350.0
Location15,Location42,350.0
Location15,Location43,350.0
Location16,Location1,130.0
Location16,Location2,16.0
Location16,Location3,16.0
Location16,Location4,16.0
Location16,Location5,46.0
Location16,Location6,12.0
Location16,Location7,12.0
Location16,Location8,12.0
Location16,Location9,16.0
Location16,Location10,16.0
Location16,Location11,16.0
Location16,Location12,16.0
Location16,Location13,12.0
Location16,Location14,12.0
Location16,Location15,12.0
Location16,Location17,0.0
Location16,Location18,0.0
Location16,Location19,12.0
Location16,Location20,12.0
Location16,Location21,12.0
Location16,Location22,232.0
Location16,Location23,116.0
Location16,Location24,116.0
Location16,Location25,32.0
Location16,Location26,32.0
Location16,Location27,28.0
Location16,Location28,17.0
Location16,Location29,17.0
Location16,Location30,13.0
Location16,Location31,13.0
Location16,Location32,17.0
Location16,Location33,17.0
Location16,Location34,13.0
Location16,Location35,13.0
Location16,Location36,101.0
Location16,Location37,17.0
Location16,Location38,17.0
Location16,Location39,358.0
Location16,Location40,358.0
Location16,Location41,354.0
Location16,Location42,354.0
Location16,Location43,354.0
Location17,Location1,130.0
Location17,Location2,16.0
Location17,Location3,16.0
Location17,Location4,16.0
Location17,Location5,46.0
Location17,Location6,12.0
Location17,Location7,12.0
Location17,Location8,12.0
Location17,Location9,16.0
Location17,Location10,16.0
Location17,Location11,16.0
Location17,Location12,16.0
Location17,Location13,12.0
Location17,Location14,12.0
Location17,Location15,12.0
Location17,Location16,0.0
Location17,Location18,0.0
Location17,Location19,12.0
Location17,Location20,12.0
Location17,Location21,12.0
Location17,Location22,232.0
Location17,Location23,116.0
Location17,Location24,116.0
Location17,Location25,32.0
Location17,Location26,32.0
Location17,Location27,28.0
Location17,Location28,17.0
Location17,Location29,17.0
Location17,Location30,13.0
Location17,Location31,13.0
Location17,Location32,17.0
Location17,Location33,17.0
Location17,Location34,13.0
Location17,Location35,13.0
Location17,Location36,101.0
Location17,Location37,17.0
Location17,Location38,17.0
Location17,Location39,358.0
Location17,Location40,358.0
Location17,Location41,354.0
Location17,Location42,354.0
Location17,Location43,354.0
Location18,Location1,130.0
Location18,Location2,16.0
Location18,Location3,16.0
Location18,Location4,16.0
Location18,Location5,46.0
Location18,Location6,12.0
Location18,Location7,12.0
Location18,Location8,12.0
Location18,Location9,16.0
Location18,Location10,16.0
Location18,Location11,16.0
Location18,Location12,16.0
Location18,Location13,12.0
Location18,Location14,12.0
Location18,Location15,12.0
Location18,Location16,0.0
Location18,Location17,0.0
Location18,Location19,12.0
Location18,Location20,12.0
Location18,Location21,12.0
Location18,Location22,232.0
Location18,Location23,116.0
Location18,Location24,116.0
Location18,Location25,32.0
Location18,Location26,32.0
Location18,Location27,28.0
Location18,Location28,17.0
Location18,Location29,17.0
Location18,Location30,13.0
Location18,Location31,13.0
Location18,Location32,17.0
Location18,Location33,17.0
Location18,Location34,13.0
Location18,Location35,13.0
Location18,Location36,101.0
Location18,Location37,17.0
Location18,Location38,17.0
Location18,Location39,358.0
Location18,Location40,358.0
Location18,Location41,354.0
Location18,Location42,354.0
Location18,Location43,354.0
Location19,Location1,178.0
Location19,Location2,96.0
Location19,Location3,96.0
Location19,Location4,96.0
Location19,Location5,126.0
Location19,Location6,24.0
Location19,Location7,24.0
Location19,Location8,24.0
Location19,Location9,24.0
Location19,Location10,24.0
Location19,Location11,24.0
Location19,Location12,24.0
Location19,Location13,24.0
Location19,Location14,24.0
Location19,Location15,24.0
Location19,Location16,12.0
Location19,Location17,12.0
Location19,Location18,12.0
Location19,Location20,0.0
Location19,Location21,0.0
Location19,Location22,352.0
Location19,Location23,164.0
Location19,Location24,164.0
Location19,Location25,112.0
Location19,Location26,112.0
Location19,Location27,40.0
Location19,Location28,97.0
Location19,Location29,97.0
Location19,Location30,25.0
Location19,Location31,25.0
Location19,Location32,25.0
Location19,Location33,25.0
Location19,Location34,25.0
Location19,Location35,25.0
Location19,Location36,149.0
Location19,Location37,97.0
Location19,Location38,97.0
Location19,Location39,438.0
Location19,Location40,438.0
Location19,Location41,366.0
Location19,Location42,366.0
Location19,Location43,366.0
Location20,Location1,178.0
Location20,Location2,96.0
Location20,Location3,96.0
Location20,Location4,96.0
Location20,Location5,126.0
Location20,Location6,24.0
Location20,Location7,24.0
Location20,Location8,24.0
Location20,Location9,24.0
Location20,Location10,24.0
Location20,Location11,24.0
Location20,Location12,24.0
Location20,Location13,24.0
Location20,Location14,24.0
Location20,Location15,24.0
Location20,Location16,12.0
Location20,Location17,12.0
Location20,Location18,12.0
Location20,Location19,0.0
Location20,Location21,0.0
Location20,Location22,352.0
Location20,Location23,164.0
Location20,Location24,164.0
Location20,Location25,112.0
Location20,Location26,112.0
Location20,Location27,40.0
Location20,Location28,97.0
Location20,Location29,97.0
Location20,Location30,25.0
Location20,Location31,25.0
Location20,Location32,25.0
Location20,Location33,25.0
Location20,Location34,25.0
Location20,Location35,25.0
Location20,Location36,149.0
Location20,Location37,97.0
Location20,Location38,97.0
Location20,Location39,438.0
Location20,Location40,438.0
Location20,Location41,366.0
Location20,Location42,366.0
Location20,Location43,366.0
Location21,Location1,178.0
Location21,Location2,96.0
Location21,Location3,96.0
Location21,Location4,96.0
Location21,Location5,126.0
Location21,Location6,24.0
Location21,Location7,24.0
Location21,Location8,24.0
Location21,Location9,24.0
Location21,Location10,24.0
Location21,Location11,24.0
Location21,Location12,24.0
Location21,Location13,24.0
Location21,Location14,24.0
Location21,Location15,24.0
Location21,Location16,12.0
Location21,Location17,12.0
Location21,Location18,12.0
Location21,Location19,0.0
Location21,Location20,0.0
Location21,Location22,352.0
Location21,Location23,164.0
Location21,Location24,164.0
Location21,Location25,112.0
Location21,Location26,112.0
Location21,Location27,40.0
Location21,Location28,97.0
Location21,Location29,97.0
Location21,Location30,25.0
Location21,Location31,25.0
Location21,Location32,25.0
Location21,Location33,25.0
Location21,Location34,25.0
Location21,Location35,25.0
Location21,Location36,149.0
Location21,Location37,97.0
Location21,Location38,97.0
Location21,Location39,438.0
Location21,Location40,438.0
Location21,Location41,366.0
Location21,Location42,366.0
Location21,Location43,366.0
Location22,Location1,70.0
Location22,Location2,46.0
Location22,Location3,46.0
Location22,Location4,46.0
Location22,Location5,76.0
Location22,Location6,56.0
Location22,Location7,56.0
Location22,Location8,56.0
Location22,Location9,56.0
Location22,Location10,56.0
Location22,Location11,56.0
Location22,Location12,56.0
Location22,Location13,76.0
Location22,Location14,76.0
Location22,Location15,76.0
Location22,Location16,160.0
Location22,Location17,160.0
Location22,Location18,160.0
Location22,Location19,232.0
Location22,Location20,232.0
Location22,Location21,232.0
Location22,Location23,24.0
Location22,Location24,24.0
Location22,Location25,30.0
Location22,Location26,30.0
Location22,Location27,96.0
Location22,Location28,46.0
Location22,Location29,46.0
Location22,Location30,56.0
Location22,Location31,56.0
Location22,Location32,56.0
Location22,Location33,56.0
Location22,Location34,76.0
Location22,Location35,76.0
Location22,Location36,40.0
Location22,Location37,46.0
Location22,Location38,46.0
Location22,Location39,380.0
Location22,Location40,380.0
Location22,Location41,446.0
Location22,Location42,446.0
Location22,Location43,446.0
Location23,Location1,46.0
Location23,Location2,22.0
Location23,Location3,22.0
Location23,Location4,22.0
Location23,Location5,56.0
Location23,Location6,56.0
Location23,Location7,56.0
Location23,Location8,56.0
Location23,Location9,64.0
Location23,Location10,64.0
Location23,Location11,64.0
Location23,Location12,64.0
Location23,Location13,88.0
Location23,Location14,88.0
Location23,Location15,88.0
Location23,Location16,112.0
Location23,Location17,112.0
Location23,Location18,112.0
Location23,Location19,160.0
Location23,Location20,160.0
Location23,Location21,160.0
Location23,Location22,48.0
Location23,Location24,0.0
Location23,Location25,6.0
Location23,Location26,10.0
Location23,Location27,84.0
Location23,Location28,22.0
Location23,Location29,22.0
Location23,Location30,56.0
Location23,Location31,56.0
Location23,Location32,64.0
Location23,Location33,64.0
Location23,Location34,88.0
Location23,Location35,88.0
Location23,Location36,16.0
Location23,Location37,22.0
Location23,Location38,26.0
Location23,Location39,360.0
Location23,Location40,360.0
Location23,Location41,434.0
Location23,Location42,434.0
Location23,Location43,434.0
Location24,Location1,46.0
Location24,Location2,22.0
Location24,Location3,22.0
Location24,Location4,22.0
Location24,Location5,56.0
Location24,Location6,56.0
Location24,Location7,56.0
Location24,Location8,56.0
Location24,Location9,64.0
Location24,Location10,64.0
Location24,Location11,64.0
Location24,Location12,64.0
Location24,Location13,88.0
Location24,Location14,88.0
Location24,Location15,88.0
Location24,Location16,112.0
Location24,Location17,112.0
Location24,Location18,112.0
Location24,Location19,160.0
Location24,Location20,160.0
Location24,Location21,160.0
Location24,Location22,48.0
Location24,Location23,0.0
Location24,Location25,6.0
Location24,Location26,10.0
Location24,Location27,84.0
Location24,Location28,22.0
Location24,Location29,22.0
Location24,Location30,56.0
Location24,Location31,56.0
Location24,Location32,64.0
Location24,Location33,64.0
Location24,Location34,88.0
Location24,Location35,88.0
Location24,Location36,16.0
Location24,Location37,22.0
Location24,Location38,26.0
Location24,Location39,360.0
Location24,Location40,360.0
Location24,Location41,434.0
Location24,Location42,434.0
Location24,Location43,434.0
Location25,Location1,52.0
Location25,Location2,16.0
Location25,Location3,16.0
Location25,Location4,16.0
Location25,Location5,52.0
Location25,Location6,22.0
Location25,Location7,22.0
Location25,Location8,22.0
Location25,Location9,26.0
Location25,Location10,26.0
Location25,Location11,26.0
Location25,Location12,26.0
Location25,Location13,28.0
Location25,Location14,28.0
Location25,Location15,28.0
Location25,Location16,32.0
Location25,Location17,32.0
Location25,Location18,32.0
Location25,Location19,112.0
Location25,Location20,112.0
Location25,Location21,112.0
Location25,Location22,48.0
Location25,Location23,6.0
Location25,Location24,6.0
Location25,Location26,6.0
Location25,Location27,14.0
Location25,Location28,16.0
Location25,Location29,16.0
Location25,Location30,22.0
Location25,Location31,22.0
Location25,Location32,26.0
Location25,Location33,26.0
Location25,Location34,28.0
Location25,Location35,28.0
Location25,Location36,22.0
Location25,Location37,16.0
Location25,Location38,22.0
Location25,Location39,356.0
Location25,Location40,356.0
Location25,Location41,364.0
Location25,Location42,364.0
Location25,Location43,364.0
Location26,Location1,56.0
Location26,Location2,22.0
Location26,Location3,22.0
Location26,Location4,22.0
Location26,Location5,46.0
Location26,Location6,22.0
Location26,Location7,22.0
Location26,Location8,22.0
Location26,Location9,26.0
Location26,Location10,26.0
Location26,Location11,26.0
Location26,Location12,26.0
Location26,Location13,28.0
Location26,Location14,28.0
Location26,Location15,28.0
Location26,Location16,32.0
Location26,Location17,32.0
Location26,Location18,32.0
Location26,Location19,112.0
Location26,Location20,112.0
Location26,Location21,112.0
Location26,Location22,48.0
Location26,Location23,10.0
Location26,Location24,10.0
Location26,Location25,6.0
Location26,Location27,14.0
Location26,Location28,22.0
Location26,Location29,22.0
Location26,Location30,22.0
Location26,Location31,22.0
Location26,Location32,26.0
Location26,Location33,26.0
Location26,Location34,28.0
Location26,Location35,28.0
Location26,Location36,26.0
Location26,Location37,22.0
Location26,Location38,16.0
Location26,Location39,350.0
Location26,Location40,350.0
Location26,Location41,364.0
Location26,Location42,364.0
Location26,Location43,364.0
Location27,Location1,134.0
Location27,Location2,30.0
Location27,Location3,30.0
Location27,Location4,30.0
Location27,Location5,60.0
Location27,Location6,26.0
Location27,Location7,26.0
Location27,Location8,26.0
Location27,Location9,30.0
Location27,Location10,30.0
Location27,Location11,30.0
Location27,Location12,30.0
Location27,Location13,24.0
Location27,Location14,24.0
Location27,Location15,24.0
Location27,Location16,22.0
Location27,Location17,22.0
Location27,Location18,22.0
Location27,Location19,40.0
Location27,Location20,40.0
Location27,Location21,40.0
Location27,Location22,144.0
Location27,Location23,88.0
Location27,Location24,88.0
Location27,Location25,14.0
Location27,Location26,14.0
Location27,Location28,30.0
Location27,Location29,30.0
Location27,Location30,26.0
Location27,Location31,26.0
Location27,Location32,30.0
Location27,Location33,30.0
Location27,Location34,24.0
Location27,Location35,24.0
Location27,Location36,104.0
Location27,Location37,30.0
Location27,Location38,30.0
Location27,Location39,364.0
Location27,Location40,364.0
Location27,Location41,350.0
Location27,Location42,350.0
Location27,Location43,350.0
Location28,Location1,37.0
Location28,Location2,1.0
Location28,Location3,1.0
Location28,Location4,1.0
Location28,Location5,37.0
Location28,Location6,7.0
Location28,Location7,7.0
Location28,Location8,7.0
Location28,Location9,11.0
Location28,Location10,11.0
Location28,Location11,11.0
Location28,Location12,11.0
Location28,Location13,13.0
Location28,Location14,13.0
Location28,Location15,13.0
Location28,Location16,17.0
Location28,Location17,17.0
Location28,Location18,17.0
Location28,Location19,97.0
Location28,Location20,97.0
Location28,Location21,97.0
Location28,Location22,64.0
Location28,Location23,22.0
Location28,Location24,22.0
Location28,Location25,16.0
Location28,Location26,22.0
Location28,Location27,30.0
Location28,Location29,0.0
Location28,Location30,6.0
Location28,Location31,6.0
Location28,Location32,10.0
