From,To,Distance
Location6,Location34,156.0
Location6,Location35,141.0
Location6,Location36,136.0
Location6,Location37,151.0
Location6,Location38,181.0
Location6,Location39,186.0
Location6,Location40,177.0
Location6,Location41,263.0
Location6,Location42,288.0
Location6,Location43,227.0
Location6,Location44,210.0
Location6,Location45,166.0
Location6,Location46,175.0
Location6,Location47,119.0
Location6,Location48,70.0
Location6,Location49,73.0
Location6,Location50,181.0
Location6,Location51,253.0
Location6,Location52,133.0
Location6,Location53,178.0
Location6,Location54,191.0
Location6,Location55,225.0
Location6,Location56,133.0
Location7,Location1,169.0
Location7,Location2,132.0
Location7,Location3,148.0
Location7,Location4,113.0
Location7,Location5,34.0
Location7,Location6,31.0
Location7,Location8,68.0
Location7,Location9,88.0
Location7,Location10,133.0
Location7,Location11,101.0
Location7,Location12,148.0
Location7,Location13,131.0
Location7,Location14,131.0
Location7,Location15,130.0
Location7,Location16,162.0
Location7,Location17,169.0
Location7,Location18,165.0
Location7,Location19,232.0
Location7,Location20,227.0
Location7,Location21,237.0
Location7,Location22,247.0
Location7,Location23,266.0
Location7,Location24,221.0
Location7,Location25,201.0
Location7,Location26,181.0
Location7,Location27,173.0
Location7,Location28,190.0
Location7,Location29,193.0
Location7,Location30,175.0
Location7,Location31,195.0
Location7,Location32,119.0
Location7,Location33,94.0
Location7,Location34,174.0
Location7,Location35,159.0
Location7,Location36,110.0
Location7,Location37,122.0
Location7,Location38,155.0
Location7,Location39,160.0
Location7,Location40,151.0
Location7,Location41,249.0
Location7,Location42,280.0
Location7,Location43,213.0
Location7,Location44,228.0
Location7,Location45,184.0
Location7,Location46,193.0
Location7,Location47,137.0
Location7,Location48,88.0
Location7,Location49,91.0
Location7,Location50,199.0
Location7,Location51,261.0
Location7,Location52,107.0
Location7,Location53,164.0
Location7,Location54,209.0
Location7,Location55,235.0
Location7,Location56,151.0
Location8,Location1,101.0
Location8,Location2,157.0
Location8,Location3,140.0
Location8,Location4,176.0
Location8,Location5,34.0
Location8,Location6,81.0
Location8,Location7,68.0
Location8,Location9,20.0
Location8,Location10,68.0
Location8,Location11,33.0
Location8,Location12,80.0
Location8,Location13,63.0
Location8,Location14,63.0
Location8,Location15,62.0
Location8,Location16,94.0
Location8,Location17,101.0
Location8,Location18,97.0
Location8,Location19,164.0
Location8,Location20,159.0
Location8,Location21,169.0
Location8,Location22,179.0
Location8,Location23,198.0
Location8,Location24,173.0
Location8,Location25,133.0
Location8,Location26,113.0
Location8,Location27,105.0
Location8,Location28,142.0
Location8,Location29,224.0
Location8,Location30,175.0
Location8,Location31,216.0
Location8,Location32,168.0
Location8,Location33,26.0
Location8,Location34,121.0
Location8,Location35,149.0
Location8,Location36,42.0
Location8,Location37,57.0
Location8,Location38,87.0
Location8,Location39,92.0
Location8,Location40,83.0
Location8,Location41,181.0
Location8,Location42,212.0
Location8,Location43,145.0
Location8,Location44,180.0
Location8,Location45,215.0
Location8,Location46,190.0
Location8,Location47,169.0
Location8,Location48,151.0
Location8,Location49,154.0
Location8,Location50,151.0
Location8,Location51,193.0
Location8,Location52,39.0
Location8,Location53,96.0
Location8,Location54,240.0
Location8,Location55,167.0
Location8,Location56,141.0
Location9,Location1,121.0
Location9,Location2,177.0
Location9,Location3,160.0
Location9,Location4,196.0
Location9,Location5,54.0
Location9,Location6,101.0
Location9,Location7,88.0
Location9,Location8,20.0
Location9,Location10,48.0
Location9,Location11,53.0
Location9,Location12,100.0
Location9,Location13,83.0
Location9,Location14,83.0
Location9,Location15,82.0
Location9,Location16,114.0
Location9,Location17,121.0
Location9,Location18,117.0
Location9,Location19,184.0
Location9,Location20,179.0
Location9,Location21,189.0
Location9,Location22,199.0
Location9,Location23,218.0
Location9,Location24,193.0
Location9,Location25,153.0
Location9,Location26,133.0
Location9,Location27,125.0
Location9,Location28,162.0
Location9,Location29,244.0
Location9,Location30,195.0
Location9,Location31,236.0
Location9,Location32,188.0
Location9,Location33,46.0
Location9,Location34,141.0
Location9,Location35,169.0
Location9,Location36,62.0
Location9,Location37,37.0
Location9,Location38,89.0
Location9,Location39,112.0
Location9,Location40,103.0
Location9,Location41,201.0
Location9,Location42,232.0
Location9,Location43,165.0
Location9,Location44,200.0
Location9,Location45,235.0
Location9,Location46,210.0
Location9,Location47,189.0
Location9,Location48,171.0
Location9,Location49,174.0
Location9,Location50,171.0
Location9,Location51,213.0
Location9,Location52,59.0
Location9,Location53,116.0
Location9,Location54,260.0
Location9,Location55,187.0
Location9,Location56,161.0
Location10,Location1,105.0
Location10,Location2,161.0
Location10,Location3,144.0
Location10,Location4,181.0
Location10,Location5,91.0
Location10,Location6,138.0
Location10,Location7,125.0
Location10,Location8,57.0
Location10,Location9,37.0
Location10,Location11,37.0
Location10,Location12,53.0
Location10,Location13,67.0
Location10,Location14,67.0
Location10,Location15,66.0
Location10,Location16,98.0
Location10,Location17,105.0
Location10,Location18,101.0
Location10,Location19,137.0
Location10,Location20,132.0
Location10,Location21,149.0
Location10,Location22,183.0
Location10,Location23,202.0
Location10,Location24,177.0
Location10,Location25,137.0
Location10,Location26,117.0
Location10,Location27,109.0
Location10,Location28,146.0
Location10,Location29,228.0
Location10,Location30,179.0
Location10,Location31,220.0
Location10,Location32,172.0
Location10,Location33,57.0
Location10,Location34,125.0
Location10,Location35,153.0
Location10,Location36,99.0
Location10,Location37,54.0
Location10,Location38,41.0
Location10,Location39,65.0
Location10,Location40,87.0
Location10,Location41,156.0
Location10,Location42,187.0
Location10,Location43,149.0
Location10,Location44,184.0
Location10,Location45,219.0
Location10,Location46,194.0
Location10,Location47,173.0
Location10,Location48,201.0
Location10,Location49,192.0
Location10,Location50,155.0
Location10,Location51,197.0
Location10,Location52,43.0
Location10,Location53,100.0
Location10,Location54,244.0
Location10,Location55,171.0
Location10,Location56,145.0
Location11,Location1,68.0
Location11,Location2,124.0
Location11,Location3,107.0
Location11,Location4,144.0
Location11,Location5,67.0
Location11,Location6,114.0
Location11,Location7,101.0
Location11,Location8,33.0
Location11,Location9,27.0
Location11,Location10,75.0
Location11,Location12,47.0
Location11,Location13,30.0
Location11,Location14,30.0
Location11,Location15,29.0
Location11,Location16,61.0
Location11,Location17,68.0
Location11,Location18,64.0
Location11,Location19,131.0
Location11,Location20,126.0
Location11,Location21,136.0
Location11,Location22,146.0
Location11,Location23,165.0
Location11,Location24,140.0
Location11,Location25,100.0
Location11,Location26,80.0
Location11,Location27,72.0
Location11,Location28,109.0
Location11,Location29,191.0
Location11,Location30,142.0
Location11,Location31,183.0
Location11,Location32,135.0
Location11,Location33,20.0
Location11,Location34,88.0
Location11,Location35,116.0
Location11,Location36,75.0
Location11,Location37,64.0
Location11,Location38,54.0
Location11,Location39,59.0
Location11,Location40,50.0
Location11,Location41,148.0
Location11,Location42,179.0
Location11,Location43,112.0
Location11,Location44,147.0
Location11,Location45,182.0
Location11,Location46,157.0
Location11,Location47,136.0
Location11,Location48,164.0
Location11,Location49,155.0
Location11,Location50,118.0
Location11,Location51,160.0
Location11,Location52,6.0
Location11,Location53,63.0
Location11,Location54,207.0
Location11,Location55,134.0
Location11,Location56,108.0
Location12,Location1,109.0
Location12,Location2,165.0
Location12,Location3,148.0
Location12,Location4,185.0
Location12,Location5,108.0
Location12,Location6,155.0
Location12,Location7,142.0
Location12,Location8,74.0
Location12,Location9,68.0
Location12,Location10,88.0
Location12,Location11,41.0
Location12,Location13,71.0
Location12,Location14,71.0
Location12,Location15,70.0
Location12,Location16,102.0
Location12,Location17,109.0
Location12,Location18,105.0
Location12,Location19,84.0
Location12,Location20,79.0
Location12,Location21,96.0
Location12,Location22,144.0
Location12,Location23,163.0
Location12,Location24,175.0
Location12,Location25,141.0
Location12,Location26,121.0
Location12,Location27,113.0
Location12,Location28,150.0
Location12,Location29,232.0
Location12,Location30,183.0
Location12,Location31,224.0
Location12,Location32,176.0
Location12,Location33,61.0
Location12,Location34,129.0
Location12,Location35,157.0
Location12,Location36,116.0
Location12,Location37,105.0
Location12,Location38,67.0
Location12,Location39,12.0
Location12,Location40,91.0
Location12,Location41,103.0
Location12,Location42,134.0
Location12,Location43,126.0
Location12,Location44,188.0
Location12,Location45,223.0
Location12,Location46,198.0
Location12,Location47,177.0
Location12,Location48,205.0
Location12,Location49,196.0
Location12,Location50,159.0
Location12,Location51,158.0
Location12,Location52,47.0
Location12,Location53,104.0
Location12,Location54,248.0
Location12,Location55,175.0
Location12,Location56,149.0
Location13,Location1,64.0
Location13,Location2,120.0
Location13,Location3,103.0
Location13,Location4,140.0
Location13,Location5,88.0
Location13,Location6,135.0
Location13,Location7,122.0
Location13,Location8,63.0
Location13,Location9,57.0
Location13,Location10,105.0
Location13,Location11,30.0
Location13,Location12,77.0
Location13,Location14,28.0
Location13,Location15,25.0
Location13,Location16,31.0
Location13,Location17,38.0
Location13,Location18,47.0
Location13,Location19,110.0
Location13,Location20,105.0
Location13,Location21,122.0
Location13,Location22,142.0
Location13,Location23,161.0
Location13,Location24,136.0
Location13,Location25,96.0
Location13,Location26,76.0
Location13,Location27,68.0
Location13,Location28,105.0
Location13,Location29,187.0
Location13,Location30,138.0
Location13,Location31,179.0
Location13,Location32,131.0
Location13,Location33,50.0
Location13,Location34,84.0
Location13,Location35,112.0
Location13,Location36,78.0
Location13,Location37,94.0
Location13,Location38,84.0
Location13,Location39,38.0
Location13,Location40,20.0
Location13,Location41,129.0
Location13,Location42,160.0
Location13,Location43,108.0
Location13,Location44,143.0
Location13,Location45,178.0
Location13,Location46,153.0
Location13,Location47,132.0
Location13,Location48,160.0
Location13,Location49,151.0
Location13,Location50,114.0
Location13,Location51,156.0
Location13,Location52,24.0
Location13,Location53,59.0
Location13,Location54,203.0
Location13,Location55,130.0
Location13,Location56,104.0
Location14,Location1,177.0
Location14,Location2,221.0
Location14,Location3,216.0
Location14,Location4,202.0
Location14,Location5,60.0
Location14,Location6,107.0
Location14,Location7,94.0
Location14,Location8,76.0
Location14,Location9,96.0
Location14,Location10,144.0
Location14,Location11,109.0
Location14,Location12,156.0
Location14,Location13,139.0
Location14,Location15,138.0
Location14,Location16,170.0
Location14,Location17,177.0
Location14,Location18,173.0
Location14,Location19,240.0
Location14,Location20,235.0
Location14,Location21,245.0
Location14,Location22,255.0
Location14,Location23,274.0
Location14,Location24,249.0
Location14,Location25,209.0
Location14,Location26,189.0
Location14,Location27,181.0
Location14,Location28,218.0
Location14,Location29,282.0
Location14,Location30,251.0
Location14,Location31,284.0
Location14,Location32,208.0
Location14,Location33,102.0
Location14,Location34,197.0
Location14,Location35,225.0
Location14,Location36,50.0
Location14,Location37,133.0
Location14,Location38,163.0
Location14,Location39,168.0
Location14,Location40,159.0
Location14,Location41,257.0
Location14,Location42,288.0
Location14,Location43,221.0
Location14,Location44,256.0
Location14,Location45,273.0
Location14,Location46,266.0
Location14,Location47,226.0
Location14,Location48,177.0
Location14,Location49,180.0
Location14,Location50,227.0
Location14,Location51,269.0
Location14,Location52,115.0
Location14,Location53,172.0
Location14,Location54,298.0
Location14,Location55,243.0
Location14,Location56,217.0
Location15,Location1,39.0
Location15,Location2,95.0
Location15,Location3,78.0
Location15,Location4,115.0
Location15,Location5,87.0
Location15,Location6,134.0
Location15,Location7,121.0
Location15,Location8,62.0
Location15,Location9,56.0
Location15,Location10,104.0
Location15,Location11,29.0
Location15,Location12,76.0
Location15,Location13,25.0
Location15,Location14,27.0
Location15,Location16,32.0
Location15,Location17,39.0
Location15,Location18,35.0
Location15,Location19,116.0
Location15,Location20,130.0
Location15,Location21,107.0
Location15,Location22,117.0
Location15,Location23,136.0
Location15,Location24,111.0
Location15,Location25,71.0
Location15,Location26,51.0
Location15,Location27,43.0
Location15,Location28,80.0
Location15,Location29,162.0
Location15,Location30,113.0
Location15,Location31,154.0
Location15,Location32,106.0
Location15,Location33,49.0
Location15,Location34,59.0
Location15,Location35,87.0
Location15,Location36,77.0
Location15,Location37,93.0
Location15,Location38,83.0
Location15,Location39,63.0
Location15,Location40,45.0
Location15,Location41,119.0
Location15,Location42,150.0
Location15,Location43,83.0
Location15,Location44,118.0
Location15,Location45,153.0
Location15,Location46,128.0
Location15,Location47,107.0
Location15,Location48,135.0
Location15,Location49,126.0
Location15,Location50,89.0
Location15,Location51,131.0
Location15,Location52,23.0
Location15,Location53,34.0
Location15,Location54,178.0
Location15,Location55,105.0
Location15,Location56,79.0
Location16,Location1,48.0
Location16,Location2,104.0
Location16,Location3,87.0
Location16,Location4,124.0
Location16,Location5,119.0
Location16,Location6,166.0
Location16,Location7,153.0
Location16,Location8,94.0
Location16,Location9,88.0
Location16,Location10,136.0
Location16,Location11,61.0
Location16,Location12,108.0
Location16,Location13,31.0
Location16,Location14,59.0
Location16,Location15,32.0
Location16,Location17,7.0
Location16,Location18,16.0
Location16,Location19,123.0
Location16,Location20,136.0
Location16,Location21,114.0
Location16,Location22,124.0
Location16,Location23,143.0
Location16,Location24,118.0
Location16,Location25,78.0
Location16,Location26,58.0
Location16,Location27,50.0
Location16,Location28,87.0
Location16,Location29,169.0
Location16,Location30,120.0
Location16,Location31,161.0
Location16,Location32,115.0
Location16,Location33,81.0
Location16,Location34,68.0
Location16,Location35,96.0
Location16,Location36,109.0
Location16,Location37,125.0
Location16,Location38,115.0
Location16,Location39,69.0
Location16,Location40,51.0
Location16,Location41,126.0
Location16,Location42,157.0
Location16,Location43,90.0
Location16,Location44,125.0
Location16,Location45,160.0
Location16,Location46,135.0
Location16,Location47,114.0
Location16,Location48,144.0
Location16,Location49,135.0
Location16,Location50,96.0
Location16,Location51,138.0
Location16,Location52,55.0
Location16,Location53,41.0
Location16,Location54,185.0
Location16,Location55,112.0
Location16,Location56,88.0
Location17,Location1,41.0
Location17,Location2,97.0
Location17,Location3,80.0
Location17,Location4,117.0
Location17,Location5,115.0
Location17,Location6,162.0
Location17,Location7,149.0
Location17,Location8,90.0
Location17,Location9,84.0
Location17,Location10,132.0
Location17,Location11,57.0
Location17,Location12,104.0
Location17,Location13,27.0
Location17,Location14,55.0
Location17,Location15,28.0
Location17,Location16,7.0
Location17,Location18,9.0
Location17,Location19,116.0
Location17,Location20,132.0
Location17,Location21,107.0
Location17,Location22,117.0
Location17,Location23,136.0
Location17,Location24,111.0
Location17,Location25,71.0
Location17,Location26,51.0
Location17,Location27,43.0
Location17,Location28,80.0
Location17,Location29,162.0
Location17,Location30,113.0
Location17,Location31,154.0
Location17,Location32,108.0
Location17,Location33,77.0
Location17,Location34,61.0
Location17,Location35,89.0
Location17,Location36,105.0
Location17,Location37,121.0
Location17,Location38,111.0
Location17,Location39,65.0
Location17,Location40,47.0
Location17,Location41,119.0
Location17,Location42,150.0
Location17,Location43,83.0
Location17,Location44,118.0
Location17,Location45,153.0
Location17,Location46,128.0
Location17,Location47,107.0
Location17,Location48,137.0
Location17,Location49,128.0
Location17,Location50,89.0
Location17,Location51,131.0
Location17,Location52,51.0
Location17,Location53,34.0
Location17,Location54,178.0
Location17,Location55,105.0
Location17,Location56,81.0
Location18,Location1,32.0
Location18,Location2,88.0
Location18,Location3,71.0
Location18,Location4,108.0
Location18,Location5,122.0
Location18,Location6,169.0
Location18,Location7,156.0
Location18,Location8,97.0
Location18,Location9,91.0
Location18,Location10,139.0
Location18,Location11,64.0
Location18,Location12,111.0
Location18,Location13,36.0
Location18,Location14,62.0
Location18,Location15,35.0
Location18,Location16,16.0
Location18,Location17,9.0
Location18,Location19,107.0
Location18,Location20,141.0
Location18,Location21,98.0
Location18,Location22,108.0
Location18,Location23,127.0
Location18,Location24,102.0
Location18,Location25,62.0
Location18,Location26,42.0
Location18,Location27,34.0
Location18,Location28,71.0
Location18,Location29,153.0
Location18,Location30,104.0
Location18,Location31,145.0
Location18,Location32,99.0
Location18,Location33,84.0
Location18,Location34,52.0
Location18,Location35,80.0
Location18,Location36,112.0
Location18,Location37,128.0
Location18,Location38,118.0
Location18,Location39,74.0
Location18,Location40,56.0
Location18,Location41,110.0
Location18,Location42,141.0
Location18,Location43,74.0
Location18,Location44,109.0
Location18,Location45,144.0
Location18,Location46,119.0
Location18,Location47,98.0
Location18,Location48,128.0
Location18,Location49,119.0
Location18,Location50,80.0
Location18,Location51,122.0
Location18,Location52,58.0
Location18,Location53,25.0
Location18,Location54,169.0
Location18,Location55,96.0
Location18,Location56,72.0
Location19,Location1,134.0
Location19,Location2,190.0
Location19,Location3,173.0
Location19,Location4,210.0
Location19,Location5,133.0
Location19,Location6,180.0
Location19,Location7,167.0
Location19,Location8,99.0
Location19,Location9,93.0
Location19,Location10,113.0
Location19,Location11,66.0
Location19,Location12,85.0
Location19,Location13,96.0
Location19,Location14,96.0
Location19,Location15,95.0
Location19,Location16,127.0
Location19,Location17,134.0
Location19,Location18,130.0
Location19,Location20,46.0
Location19,Location21,63.0
Location19,Location22,116.0
Location19,Location23,135.0
Location19,Location24,147.0
Location19,Location25,166.0
Location19,Location26,146.0
Location19,Location27,138.0
Location19,Location28,175.0
Location19,Location29,257.0
Location19,Location30,208.0
Location19,Location31,249.0
Location19,Location32,201.0
Location19,Location33,86.0
Location19,Location34,154.0
Location19,Location35,182.0
Location19,Location36,141.0
Location19,Location37,130.0
Location19,Location38,92.0
Location19,Location39,37.0
Location19,Location40,19.0
Location19,Location41,75.0
Location19,Location42,106.0
Location19,Location43,93.0
Location19,Location44,213.0
Location19,Location45,248.0
Location19,Location46,223.0
Location19,Location47,202.0
Location19,Location48,230.0
Location19,Location49,221.0
Location19,Location50,184.0
Location19,Location51,130.0
Location19,Location52,72.0
Location19,Location53,129.0
Location19,Location54,273.0
Location19,Location55,169.0
Location19,Location56,174.0
Location20,Location1,153.0
Location20,Location2,209.0
Location20,Location3,192.0
Location20,Location4,229.0
Location20,Location5,152.0
Location20,Location6,199.0
Location20,Location7,186.0
Location20,Location8,118.0
Location20,Location9,112.0
Location20,Location10,132.0
Location20,Location11,85.0
Location20,Location12,104.0
Location20,Location13,115.0
Location20,Location14,115.0
Location20,Location15,114.0
Location20,Location16,146.0
Location20,Location17,153.0
Location20,Location18,149.0
Location20,Location19,19.0
Location20,Location21,17.0
Location20,Location22,70.0
Location20,Location23,89.0
Location20,Location24,101.0
Location20,Location25,135.0
Location20,Location26,148.0
Location20,Location27,157.0
Location20,Location28,137.0
Location20,Location29,219.0
Location20,Location30,183.0
Location20,Location31,211.0
Location20,Location32,220.0
Location20,Location33,105.0
Location20,Location34,173.0
Location20,Location35,201.0
Location20,Location36,160.0
Location20,Location37,149.0
Location20,Location38,111.0
Location20,Location39,56.0
Location20,Location40,38.0
Location20,Location41,29.0
Location20,Location42,60.0
Location20,Location43,47.0
Location20,Location44,175.0
Location20,Location45,210.0
Location20,Location46,185.0
Location20,Location47,221.0
Location20,Location48,249.0
Location20,Location49,240.0
Location20,Location50,146.0
Location20,Location51,84.0
Location20,Location52,91.0
Location20,Location53,148.0
Location20,Location54,235.0
Location20,Location55,123.0
Location20,Location56,193.0
Location21,Location1,179.0
Location21,Location2,235.0
Location21,Location3,218.0
Location21,Location4,255.0
Location21,Location5,178.0
Location21,Location6,225.0
Location21,Location7,212.0
Location21,Location8,144.0
Location21,Location9,138.0
Location21,Location10,158.0
Location21,Location11,111.0
Location21,Location12,130.0
Location21,Location13,141.0
Location21,Location14,141.0
Location21,Location15,140.0
Location21,Location16,172.0
Location21,Location17,179.0
Location21,Location18,175.0
Location21,Location19,45.0
Location21,Location20,57.0
Location21,Location22,53.0
Location21,Location23,72.0
Location21,Location24,84.0
Location21,Location25,118.0
Location21,Location26,131.0
Location21,Location27,183.0
Location21,Location28,120.0
Location21,Location29,202.0
Location21,Location30,166.0
Location21,Location31,194.0
Location21,Location32,241.0
Location21,Location33,131.0
Location21,Location34,199.0
Location21,Location35,222.0
Location21,Location36,186.0
Location21,Location37,175.0
Location21,Location38,137.0
Location21,Location39,82.0
Location21,Location40,64.0
Location21,Location41,12.0
Location21,Location42,43.0
Location21,Location43,30.0
Location21,Location44,158.0
Location21,Location45,193.0
Location21,Location46,168.0
Location21,Location47,209.0
Location21,Location48,270.0
Location21,Location49,261.0
Location21,Location50,129.0
Location21,Location51,67.0
Location21,Location52,117.0
Location21,Location53,174.0
Location21,Location54,218.0
Location21,Location55,106.0
Location21,Location56,214.0
Location22,Location1,165.0
Location22,Location2,199.0
Location22,Location3,204.0
Location22,Location4,219.0
Location22,Location5,243.0
Location22,Location6,290.0
Location22,Location7,277.0
Location22,Location8,209.0
Location22,Location9,203.0
Location22,Location10,223.0
