From,To,Distance
Location5,Location15,199.0
Location5,Location16,235.0
Location5,Location17,193.0
Location5,Location18,153.0
Location5,Location19,133.0
Location5,Location20,244.0
Location5,Location21,195.0
Location5,Location22,236.0
Location5,Location23,188.0
Location5,Location24,221.0
Location5,Location25,46.0
Location5,Location26,141.0
Location5,Location27,169.0
Location5,Location28,62.0
Location5,Location29,76.0
Location5,Location30,21.0
Location5,Location31,37.0
Location5,Location32,89.0
Location5,Location33,103.0
Location5,Location34,31.0
Location5,Location35,201.0
Location5,Location36,232.0
Location5,Location37,165.0
Location5,Location38,143.0
Location5,Location39,150.0
Location5,Location40,210.0
Location5,Location41,189.0
Location5,Location42,171.0
Location5,Location43,174.0
Location5,Location44,173.0
Location5,Location45,260.0
Location5,Location46,187.0
Location5,Location47,189.0
Location5,Location48,161.0
Location6,Location1,105.0
Location6,Location2,144.0
Location6,Location3,138.0
Location6,Location4,57.0
Location6,Location5,37.0
Location6,Location7,37.0
Location6,Location8,114.0
Location6,Location9,67.0
Location6,Location10,67.0
Location6,Location11,66.0
Location6,Location12,98.0
Location6,Location13,137.0
Location6,Location14,149.0
Location6,Location15,183.0
Location6,Location16,219.0
Location6,Location17,177.0
Location6,Location18,137.0
Location6,Location19,117.0
Location6,Location20,228.0
Location6,Location21,179.0
Location6,Location22,220.0
Location6,Location23,172.0
Location6,Location24,174.0
Location6,Location25,57.0
Location6,Location26,125.0
Location6,Location27,153.0
Location6,Location28,99.0
Location6,Location29,113.0
Location6,Location30,58.0
Location6,Location31,54.0
Location6,Location32,41.0
Location6,Location33,87.0
Location6,Location34,68.0
Location6,Location35,156.0
Location6,Location36,187.0
Location6,Location37,149.0
Location6,Location38,127.0
Location6,Location39,134.0
Location6,Location40,194.0
Location6,Location41,173.0
Location6,Location42,201.0
Location6,Location43,192.0
Location6,Location44,210.0
Location6,Location45,244.0
Location6,Location46,171.0
Location6,Location47,167.0
Location6,Location48,145.0
Location7,Location1,68.0
Location7,Location2,107.0
Location7,Location3,114.0
Location7,Location4,33.0
Location7,Location5,27.0
Location7,Location6,75.0
Location7,Location8,108.0
Location7,Location9,30.0
Location7,Location10,30.0
Location7,Location11,29.0
Location7,Location12,61.0
Location7,Location13,131.0
Location7,Location14,136.0
Location7,Location15,146.0
Location7,Location16,182.0
Location7,Location17,140.0
Location7,Location18,100.0
Location7,Location19,80.0
Location7,Location20,191.0
Location7,Location21,142.0
Location7,Location22,183.0
Location7,Location23,135.0
Location7,Location24,168.0
Location7,Location25,20.0
Location7,Location26,88.0
Location7,Location27,116.0
Location7,Location28,75.0
Location7,Location29,89.0
Location7,Location30,48.0
Location7,Location31,64.0
Location7,Location32,54.0
Location7,Location33,50.0
Location7,Location34,44.0
Location7,Location35,148.0
Location7,Location36,179.0
Location7,Location37,112.0
Location7,Location38,90.0
Location7,Location39,97.0
Location7,Location40,157.0
Location7,Location41,136.0
Location7,Location42,164.0
Location7,Location43,155.0
Location7,Location44,186.0
Location7,Location45,207.0
Location7,Location46,134.0
Location7,Location47,136.0
Location7,Location48,108.0
Location8,Location1,230.0
Location8,Location2,269.0
Location8,Location3,255.0
Location8,Location4,182.0
Location8,Location5,162.0
Location8,Location6,125.0
Location8,Location7,162.0
Location8,Location9,192.0
Location8,Location10,192.0
Location8,Location11,191.0
Location8,Location12,223.0
Location8,Location13,144.0
Location8,Location14,156.0
Location8,Location15,184.0
Location8,Location16,230.0
Location8,Location17,215.0
Location8,Location18,249.0
Location8,Location19,242.0
Location8,Location20,332.0
Location8,Location21,297.0
Location8,Location22,325.0
Location8,Location23,297.0
Location8,Location24,113.0
Location8,Location25,182.0
Location8,Location26,250.0
Location8,Location27,278.0
Location8,Location28,224.0
Location8,Location29,238.0
Location8,Location30,173.0
Location8,Location31,147.0
Location8,Location32,104.0
Location8,Location33,163.0
Location8,Location34,193.0
Location8,Location35,147.0
Location8,Location36,174.0
Location8,Location37,186.0
Location8,Location38,252.0
Location8,Location39,259.0
Location8,Location40,299.0
Location8,Location41,298.0
Location8,Location42,325.0
Location8,Location43,317.0
Location8,Location44,327.0
Location8,Location45,348.0
Location8,Location46,237.0
Location8,Location47,174.0
Location8,Location48,270.0
Location9,Location1,64.0
Location9,Location2,103.0
Location9,Location3,135.0
Location9,Location4,63.0
Location9,Location5,57.0
Location9,Location6,105.0
Location9,Location7,30.0
Location9,Location8,87.0
Location9,Location10,28.0
Location9,Location11,25.0
Location9,Location12,31.0
Location9,Location13,110.0
Location9,Location14,122.0
Location9,Location15,142.0
Location9,Location16,178.0
Location9,Location17,136.0
Location9,Location18,96.0
Location9,Location19,76.0
Location9,Location20,187.0
Location9,Location21,138.0
Location9,Location22,179.0
Location9,Location23,131.0
Location9,Location24,147.0
Location9,Location25,50.0
Location9,Location26,84.0
Location9,Location27,112.0
Location9,Location28,78.0
Location9,Location29,92.0
Location9,Location30,78.0
Location9,Location31,94.0
Location9,Location32,84.0
Location9,Location33,20.0
Location9,Location34,47.0
Location9,Location35,129.0
Location9,Location36,160.0
Location9,Location37,108.0
Location9,Location38,86.0
Location9,Location39,93.0
Location9,Location40,153.0
Location9,Location41,132.0
Location9,Location42,160.0
Location9,Location43,151.0
Location9,Location44,192.0
Location9,Location45,203.0
Location9,Location46,130.0
Location9,Location47,132.0
Location9,Location48,104.0
Location10,Location1,177.0
Location10,Location2,216.0
Location10,Location3,107.0
Location10,Location4,76.0
Location10,Location5,96.0
Location10,Location6,144.0
Location10,Location7,109.0
Location10,Location8,217.0
Location10,Location9,139.0
Location10,Location11,138.0
Location10,Location12,170.0
Location10,Location13,240.0
Location10,Location14,245.0
Location10,Location15,255.0
Location10,Location16,291.0
Location10,Location17,249.0
Location10,Location18,209.0
Location10,Location19,189.0
Location10,Location20,282.0
Location10,Location21,251.0
Location10,Location22,284.0
Location10,Location23,208.0
Location10,Location24,277.0
Location10,Location25,102.0
Location10,Location26,197.0
Location10,Location27,225.0
Location10,Location28,50.0
Location10,Location29,64.0
Location10,Location30,117.0
Location10,Location31,133.0
Location10,Location32,163.0
Location10,Location33,159.0
Location10,Location34,19.0
Location10,Location35,257.0
Location10,Location36,288.0
Location10,Location37,221.0
Location10,Location38,199.0
Location10,Location39,206.0
Location10,Location40,266.0
Location10,Location41,226.0
Location10,Location42,177.0
Location10,Location43,180.0
Location10,Location44,179.0
Location10,Location45,298.0
Location10,Location46,243.0
Location10,Location47,245.0
Location10,Location48,217.0
Location11,Location1,39.0
Location11,Location2,78.0
Location11,Location3,134.0
Location11,Location4,62.0
Location11,Location5,56.0
Location11,Location6,104.0
Location11,Location7,29.0
Location11,Location8,112.0
Location11,Location9,25.0
Location11,Location10,27.0
Location11,Location12,32.0
Location11,Location13,116.0
Location11,Location14,107.0
Location11,Location15,117.0
Location11,Location16,153.0
Location11,Location17,111.0
Location11,Location18,71.0
Location11,Location19,51.0
Location11,Location20,162.0
Location11,Location21,113.0
Location11,Location22,154.0
Location11,Location23,106.0
Location11,Location24,172.0
Location11,Location25,49.0
Location11,Location26,59.0
Location11,Location27,87.0
Location11,Location28,77.0
Location11,Location29,91.0
Location11,Location30,77.0
Location11,Location31,93.0
Location11,Location32,83.0
Location11,Location33,45.0
Location11,Location34,46.0
Location11,Location35,119.0
Location11,Location36,150.0
Location11,Location37,83.0
Location11,Location38,61.0
Location11,Location39,68.0
Location11,Location40,128.0
Location11,Location41,107.0
Location11,Location42,135.0
Location11,Location43,126.0
Location11,Location44,167.0
Location11,Location45,178.0
Location11,Location46,105.0
Location11,Location47,107.0
Location11,Location48,79.0
Location12,Location1,48.0
Location12,Location2,87.0
Location12,Location3,166.0
Location12,Location4,94.0
Location12,Location5,88.0
Location12,Location6,136.0
Location12,Location7,61.0
Location12,Location8,118.0
Location12,Location9,31.0
Location12,Location10,59.0
Location12,Location11,32.0
Location12,Location13,123.0
Location12,Location14,114.0
Location12,Location15,124.0
Location12,Location16,160.0
Location12,Location17,118.0
Location12,Location18,78.0
Location12,Location19,58.0
Location12,Location20,169.0
Location12,Location21,120.0
Location12,Location22,161.0
Location12,Location23,115.0
Location12,Location24,178.0
Location12,Location25,81.0
Location12,Location26,68.0
Location12,Location27,96.0
Location12,Location28,109.0
Location12,Location29,123.0
Location12,Location30,109.0
Location12,Location31,125.0
Location12,Location32,115.0
Location12,Location33,51.0
Location12,Location34,78.0
Location12,Location35,126.0
Location12,Location36,157.0
Location12,Location37,90.0
Location12,Location38,68.0
Location12,Location39,75.0
Location12,Location40,135.0
Location12,Location41,114.0
Location12,Location42,144.0
Location12,Location43,135.0
Location12,Location44,176.0
Location12,Location45,185.0
Location12,Location46,112.0
Location12,Location47,114.0
Location12,Location48,88.0
Location13,Location1,134.0
Location13,Location2,173.0
Location13,Location3,180.0
Location13,Location4,99.0
Location13,Location5,93.0
Location13,Location6,113.0
Location13,Location7,66.0
Location13,Location8,60.0
Location13,Location9,96.0
Location13,Location10,96.0
Location13,Location11,95.0
Location13,Location12,127.0
Location13,Location14,63.0
Location13,Location15,116.0
Location13,Location16,162.0
Location13,Location17,147.0
Location13,Location18,166.0
Location13,Location19,146.0
Location13,Location20,257.0
Location13,Location21,208.0
Location13,Location22,249.0
Location13,Location23,201.0
Location13,Location24,120.0
Location13,Location25,86.0
Location13,Location26,154.0
Location13,Location27,182.0
Location13,Location28,141.0
Location13,Location29,155.0
Location13,Location30,114.0
Location13,Location31,130.0
Location13,Location32,92.0
Location13,Location33,19.0
Location13,Location34,110.0
Location13,Location35,75.0
Location13,Location36,106.0
Location13,Location37,93.0
Location13,Location38,156.0
Location13,Location39,163.0
Location13,Location40,223.0
Location13,Location41,202.0
Location13,Location42,230.0
Location13,Location43,221.0
Location13,Location44,252.0
Location13,Location45,273.0
Location13,Location46,169.0
Location13,Location47,81.0
Location13,Location48,174.0
Location14,Location1,179.0
Location14,Location2,218.0
Location14,Location3,225.0
Location14,Location4,144.0
Location14,Location5,138.0
Location14,Location6,158.0
Location14,Location7,111.0
Location14,Location8,105.0
Location14,Location9,141.0
Location14,Location10,141.0
Location14,Location11,140.0
Location14,Location12,172.0
Location14,Location13,45.0
Location14,Location15,53.0
Location14,Location16,99.0
Location14,Location17,84.0
Location14,Location18,118.0
Location14,Location19,131.0
Location14,Location20,202.0
Location14,Location21,166.0
Location14,Location22,194.0
Location14,Location23,241.0
Location14,Location24,68.0
Location14,Location25,131.0
Location14,Location26,199.0
Location14,Location27,222.0
Location14,Location28,186.0
Location14,Location29,200.0
Location14,Location30,159.0
Location14,Location31,175.0
Location14,Location32,137.0
Location14,Location33,64.0
Location14,Location34,155.0
Location14,Location35,12.0
Location14,Location36,43.0
Location14,Location37,30.0
Location14,Location38,201.0
Location14,Location39,185.0
Location14,Location40,168.0
Location14,Location41,209.0
Location14,Location42,270.0
Location14,Location43,261.0
Location14,Location44,297.0
Location14,Location45,218.0
Location14,Location46,106.0
Location14,Location47,18.0
Location14,Location48,214.0
Location15,Location1,165.0
Location15,Location2,204.0
Location15,Location3,290.0
Location15,Location4,209.0
Location15,Location5,203.0
Location15,Location6,223.0
Location15,Location7,176.0
Location15,Location8,165.0
Location15,Location9,206.0
Location15,Location10,206.0
Location15,Location11,192.0
Location15,Location12,199.0
Location15,Location13,110.0
Location15,Location14,82.0
Location15,Location16,46.0
Location15,Location17,31.0
Location15,Location18,65.0
Location15,Location19,78.0
Location15,Location20,149.0
Location15,Location21,113.0
Location15,Location22,141.0
Location15,Location23,188.0
Location15,Location24,95.0
Location15,Location25,196.0
Location15,Location26,185.0
Location15,Location27,169.0
Location15,Location28,251.0
Location15,Location29,224.0
Location15,Location30,224.0
Location15,Location31,240.0
Location15,Location32,202.0
Location15,Location33,129.0
Location15,Location34,220.0
Location15,Location35,70.0
Location15,Location36,49.0
Location15,Location37,77.0
Location15,Location38,167.0
Location15,Location39,132.0
Location15,Location40,115.0
Location15,Location41,156.0
Location15,Location42,217.0
Location15,Location43,208.0
Location15,Location44,249.0
Location15,Location45,165.0
Location15,Location46,53.0
Location15,Location47,100.0
Location15,Location48,161.0
Location16,Location1,170.0
Location16,Location2,209.0
Location16,Location3,295.0
Location16,Location4,214.0
Location16,Location5,208.0
Location16,Location6,228.0
Location16,Location7,181.0
Location16,Location8,175.0
Location16,Location9,211.0
Location16,Location10,211.0
Location16,Location11,197.0
Location16,Location12,204.0
Location16,Location13,115.0
Location16,Location14,106.0
Location16,Location15,72.0
Location16,Location17,36.0
Location16,Location18,70.0
Location16,Location19,83.0
Location16,Location20,109.0
Location16,Location21,118.0
Location16,Location22,146.0
Location16,Location23,193.0
Location16,Location24,133.0
Location16,Location25,201.0
Location16,Location26,190.0
Location16,Location27,174.0
Location16,Location28,256.0
Location16,Location29,229.0
Location16,Location30,229.0
Location16,Location31,245.0
Location16,Location32,207.0
Location16,Location33,134.0
Location16,Location34,225.0
Location16,Location35,108.0
Location16,Location36,87.0
Location16,Location37,82.0
Location16,Location38,172.0
Location16,Location39,137.0
Location16,Location40,120.0
Location16,Location41,161.0
Location16,Location42,196.0
Location16,Location43,213.0
Location16,Location44,228.0
Location16,Location45,125.0
Location16,Location46,58.0
Location16,Location47,106.0
Location16,Location48,166.0
Location17,Location1,134.0
Location17,Location2,173.0
Location17,Location3,259.0
Location17,Location4,178.0
Location17,Location5,172.0
Location17,Location6,192.0
Location17,Location7,145.0
Location17,Location8,139.0
Location17,Location9,175.0
Location17,Location10,175.0
Location17,Location11,161.0
Location17,Location12,168.0
Location17,Location13,79.0
Location17,Location14,70.0
Location17,Location15,36.0
Location17,Location16,82.0
Location17,Location18,34.0
Location17,Location19,47.0
Location17,Location20,118.0
Location17,Location21,82.0
Location17,Location22,110.0
Location17,Location23,157.0
Location17,Location24,131.0
Location17,Location25,165.0
Location17,Location26,154.0
Location17,Location27,138.0
Location17,Location28,220.0
Location17,Location29,193.0
Location17,Location30,193.0
Location17,Location31,209.0
Location17,Location32,171.0
Location17,Location33,98.0
Location17,Location34,189.0
Location17,Location35,82.0
Location17,Location36,85.0
Location17,Location37,46.0
Location17,Location38,136.0
Location17,Location39,101.0
Location17,Location40,84.0
Location17,Location41,125.0
Location17,Location42,186.0
Location17,Location43,177.0
Location17,Location44,218.0
Location17,Location45,134.0
Location17,Location46,22.0
Location17,Location47,70.0
Location17,Location48,130.0
Location18,Location1,146.0
Location18,Location2,185.0
Location18,Location3,225.0
Location18,Location4,144.0
Location18,Location5,138.0
Location18,Location6,158.0
Location18,Location7,111.0
Location18,Location8,105.0
Location18,Location9,141.0
Location18,Location10,141.0
Location18,Location11,140.0
Location18,Location12,172.0
Location18,Location13,45.0
Location18,Location14,36.0
Location18,Location15,46.0
Location18,Location16,92.0
Location18,Location17,77.0
Location18,Location19,59.0
Location18,Location20,130.0
Location18,Location21,94.0
Location18,Location22,122.0
Location18,Location23,169.0
Location18,Location24,104.0
Location18,Location25,131.0
Location18,Location26,166.0
Location18,Location27,150.0
Location18,Location28,186.0
Location18,Location29,200.0
Location18,Location30,159.0
Location18,Location31,175.0
Location18,Location32,137.0
Location18,Location33,64.0
Location18,Location34,155.0
Location18,Location35,48.0
Location18,Location36,79.0
Location18,Location37,12.0
Location18,Location38,148.0
Location18,Location39,113.0
Location18,Location40,96.0
Location18,Location41,137.0
Location18,Location42,198.0
Location18,Location43,189.0
Location18,Location44,230.0
Location18,Location45,146.0
Location18,Location46,34.0
Location18,Location47,36.0
Location18,Location48,142.0
Location19,Location1,166.0
Location19,Location2,205.0
Location19,Location3,245.0
Location19,Location4,164.0
Location19,Location5,158.0
Location19,Location6,178.0
Location19,Location7,131.0
Location19,Location8,125.0
Location19,Location9,161.0
Location19,Location10,161.0
Location19,Location11,160.0
Location19,Location12,192.0
Location19,Location13,65.0
Location19,Location14,56.0
Location19,Location15,66.0
Location19,Location16,112.0
Location19,Location17,97.0
Location19,Location18,20.0
Location19,Location20,150.0
Location19,Location21,114.0
Location19,Location22,142.0
Location19,Location23,189.0
Location19,Location24,124.0
Location19,Location25,151.0
Location19,Location26,186.0
Location19,Location27,170.0
Location19,Location28,206.0
Location19,Location29,220.0
Location19,Location30,179.0
Location19,Location31,195.0
Location19,Location32,157.0
Location19,Location33,84.0
Location19,Location34,175.0
Location19,Location35,68.0
Location19,Location36,99.0
Location19,Location37,32.0
Location19,Location38,168.0
Location19,Location39,133.0
Location19,Location40,116.0
Location19,Location41,157.0
Location19,Location42,218.0
Location19,Location43,209.0
Location19,Location44,250.0
Location19,Location45,166.0
Location19,Location46,54.0
Location19,Location47,56.0
Location19,Location48,162.0
Location20,Location1,80.0
Location20,Location2,119.0
Location20,Location3,214.0
Location20,Location4,169.0
Location20,Location5,163.0
Location20,Location6,211.0
Location20,Location7,136.0
Location20,Location8,197.0
Location20,Location9,132.0
Location20,Location10,134.0
Location20,Location11,107.0
Location20,Location12,114.0
Location20,Location13,137.0
Location20,Location14,128.0
Location20,Location15,110.0
Location20,Location16,81.0
Location20,Location17,74.0
Location20,Location18,92.0
Location20,Location19,72.0
Location20,Location21,28.0
Location20,Location22,56.0
Location20,Location23,103.0
Location20,Location24,196.0
Location20,Location25,156.0
Location20,Location26,100.0
Location20,Location27,84.0
Location20,Location28,184.0
Location20,Location29,139.0
Location20,Location30,184.0
Location20,Location31,200.0
Location20,Location32,190.0
Location20,Location33,152.0
Location20,Location34,153.0
Location20,Location35,140.0
Location20,Location36,159.0
Location20,Location37,104.0
Location20,Location38,82.0
Location20,Location39,47.0
Location20,Location40,30.0
Location20,Location41,71.0
Location20,Location42,132.0
Location20,Location43,123.0
Location20,Location44,164.0
Location20,Location45,16.0
Location20,Location46,96.0
Location20,Location47,128.0
Location20,Location48,76.0
Location21,Location1,52.0
Location21,Location2,91.0
Location21,Location3,201.0
Location21,Location4,141.0
Location21,Location5,135.0
Location21,Location6,183.0
Location21,Location7,108.0
Location21,Location8,169.0
Location21,Location9,104.0
Location21,Location10,106.0
Location21,Location11,79.0
Location21,Location12,86.0
Location21,Location13,109.0
Location21,Location14,100.0
Location21,Location15,82.0
Location21,Location16,88.0
Location21,Location17,46.0
Location21,Location18,64.0
Location21,Location19,44.0
Location21,Location20,97.0
Location21,Location22,89.0
Location21,Location23,90.0
Location21,Location24,168.0
Location21,Location25,128.0
Location21,Location26,72.0
Location21,Location27,71.0
Location21,Location28,156.0
Location21,Location29,126.0
Location21,Location30,156.0
Location21,Location31,172.0
Location21,Location32,162.0
Location21,Location33,124.0
Location21,Location34,125.0
Location21,Location35,112.0
Location21,Location36,131.0
Location21,Location37,76.0
Location21,Location38,54.0
Location21,Location39,19.0
Location21,Location40,63.0
Location21,Location41,58.0
Location21,Location42,119.0
Location21,Location43,110.0
Location21,Location44,151.0
Location21,Location45,113.0
Location21,Location46,68.0
Location21,Location47,100.0
Location21,Location48,63.0
Location22,Location1,124.0
Location22,Location2,102.0
Location22,Location3,186.0
Location22,Location4,173.0
Location22,Location5,193.0
Location22,Location6,241.0
Location22,Location7,171.0
Location22,Location8,241.0
Location22,Location9,167.0
Location22,Location10,139.0
Location22,Location11,142.0
Location22,Location12,158.0
Location22,Location13,181.0
Location22,Location14,172.0
Location22,Location15,154.0
Location22,Location16,160.0
Location22,Location17,118.0
Location22,Location18,136.0
Location22,Location19,116.0
Location22,Location20,168.0
Location22,Location21,72.0
Location22,Location23,75.0
Location22,Location24,240.0
Location22,Location25,191.0
Location22,Location26,128.0
Location22,Location27,56.0
Location22,Location28,189.0
Location22,Location29,111.0
Location22,Location30,214.0
Location22,Location31,230.0
Location22,Location32,225.0
Location22,Location33,187.0
Location22,Location34,158.0
Location22,Location35,184.0
Location22,Location36,203.0
Location22,Location37,148.0
Location22,Location38,126.0
Location22,Location39,91.0
Location22,Location40,135.0
Location22,Location41,34.0
Location22,Location42,104.0
Location22,Location43,95.0
Location22,Location44,136.0
Location22,Location45,184.0
Location22,Location46,140.0
Location22,Location47,172.0
Location22,Location48,48.0
Location23,Location1,108.0
Location23,Location2,86.0
Location23,Location3,131.0
Location23,Location4,118.0
Location23,Location5,138.0
Location23,Location6,186.0
Location23,Location7,151.0
Location23,Location8,225.0
Location23,Location9,151.0
Location23,Location10,123.0
Location23,Location11,126.0
Location23,Location12,142.0
Location23,Location13,165.0
Location23,Location14,156.0
Location23,Location15,138.0
Location23,Location16,144.0
Location23,Location17,102.0
Location23,Location18,120.0
Location23,Location19,100.0
Location23,Location20,93.0
Location23,Location21,56.0
Location23,Location22,95.0
Location23,Location24,224.0
Location23,Location25,144.0
Location23,Location26,112.0
Location23,Location27,40.0
Location23,Location28,160.0
Location23,Location29,56.0
Location23,Location30,159.0
Location23,Location31,175.0
Location23,Location32,205.0
Location23,Location33,171.0
Location23,Location34,129.0
Location23,Location35,168.0
Location23,Location36,187.0
Location23,Location37,132.0
Location23,Location38,110.0
Location23,Location39,75.0
Location23,Location40,93.0
Location23,Location41,18.0
Location23,Location42,29.0
Location23,Location43,29.0
Location23,Location44,61.0
Location23,Location45,109.0
Location23,Location46,124.0
Location23,Location47,156.0
Location23,Location48,32.0
Location24,Location1,172.0
Location24,Location2,211.0
Location24,Location3,218.0
Location24,Location4,137.0
Location24,Location5,131.0
Location24,Location6,151.0
Location24,Location7,104.0
Location24,Location8,80.0
Location24,Location9,134.0
Location24,Location10,134.0
Location24,Location11,133.0
Location24,Location12,165.0
Location24,Location13,38.0
Location24,Location14,44.0
Location24,Location15,75.0
Location24,Location16,121.0
Location24,Location17,106.0
Location24,Location18,140.0
Location24,Location19,153.0
Location24,Location20,224.0
Location24,Location21,188.0
Location24,Location22,216.0
Location24,Location23,239.0
Location24,Location25,124.0
Location24,Location26,192.0
Location24,Location27,220.0
Location24,Location28,179.0
Location24,Location29,193.0
Location24,Location30,152.0
Location24,Location31,168.0
Location24,Location32,130.0
Location24,Location33,57.0
Location24,Location34,148.0
Location24,Location35,34.0
Location24,Location36,65.0
Location24,Location37,74.0
Location24,Location38,194.0
Location24,Location39,201.0
Location24,Location40,190.0
Location24,Location41,231.0
Location24,Location42,268.0
Location24,Location43,259.0
Location24,Location44,290.0
Location24,Location45,240.0
Location24,Location46,128.0
Location24,Location47,62.0
Location24,Location48,212.0
Location25,Location1,128.0
Location25,Location2,167.0
Location25,Location3,108.0
Location25,Location4,27.0
Location25,Location5,7.0
Location25,Location6,55.0
Location25,Location7,60.0
Location25,Location8,165.0
Location25,Location9,90.0
Location25,Location10,90.0
Location25,Location11,89.0
Location25,Location12,121.0
Location25,Location13,191.0
Location25,Location14,196.0
Location25,Location15,206.0
Location25,Location16,242.0
Location25,Location17,200.0
Location25,Location18,160.0
Location25,Location19,140.0
Location25,Location20,251.0
Location25,Location21,202.0
Location25,Location22,243.0
Location25,Location23,195.0
Location25,Location24,228.0
Location25,Location26,148.0
Location25,Location27,176.0
Location25,Location28,69.0
Location25,Location29,83.0
Location25,Location30,28.0
Location25,Location31,44.0
Location25,Location32,96.0
Location25,Location33,110.0
Location25,Location34,38.0
Location25,Location35,208.0
Location25,Location36,239.0
Location25,Location37,172.0
Location25,Location38,150.0
