From,To,Distance
Location3,Location41,798.0
Location3,Location42,2866.0
Location3,Location43,290.0
Location3,Location44,1699.0
Location3,Location45,1907.0
Location3,Location46,377.0
Location3,Location47,2264.0
Location3,Location48,714.0
Location3,Location49,2784.0
Location3,Location50,1315.0
Location3,Location51,1439.0
Location3,Location52,829.0
Location3,Location53,3366.0
Location3,Location54,2096.0
Location3,Location55,688.0
Location3,Location56,3229.0
Location3,Location57,1284.0
Location3,Location58,1852.0
Location3,Location59,2875.0
Location3,Location60,1550.0
Location3,Location61,1667.0
Location3,Location62,1624.0
Location3,Location63,2521.0
Location3,Location64,1972.0
Location3,Location65,3781.0
Location3,Location66,3639.0
Location3,Location67,2222.0
Location3,Location68,1334.0
Location3,Location69,1745.0
Location3,Location70,3942.0
Location3,Location71,575.0
Location3,Location72,2884.0
Location3,Location73,1582.0
Location3,Location74,2959.0
Location3,Location75,2870.0
Location3,Location76,1826.0
Location3,Location77,1396.0
Location3,Location78,910.0
Location3,Location79,3485.0
Location3,Location80,3064.0
Location3,Location81,1278.0
Location3,Location82,1772.0
Location3,Location83,834.0
Location3,Location84,3229.0
Location3,Location85,1043.0
Location3,Location86,1053.0
Location3,Location87,1096.0
Location3,Location88,3664.0
Location3,Location89,2707.0
Location3,Location90,3096.0
Location3,Location91,1931.0
Location3,Location92,2897.0
Location3,Location93,2129.0
Location3,Location94,3805.0
Location3,Location95,1796.0
Location3,Location96,1139.0
Location3,Location97,3029.0
Location3,Location98,1836.0
Location3,Location99,3509.0
Location3,Location100,769.0
Location4,Location1,1244.0
Location4,Location2,2403.0
Location4,Location3,3673.0
Location4,Location5,3485.0
Location4,Location6,1185.0
Location4,Location7,2777.0
Location4,Location8,1012.0
Location4,Location9,2526.0
Location4,Location10,1263.0
Location4,Location11,1765.0
Location4,Location12,2968.0
Location4,Location13,3441.0
Location4,Location14,3445.0
Location4,Location15,1897.0
Location4,Location16,817.0
Location4,Location17,2006.0
Location4,Location18,1306.0
Location4,Location19,674.0
Location4,Location20,2527.0
Location4,Location21,1643.0
Location4,Location22,873.0
Location4,Location23,2218.0
Location4,Location24,1327.0
Location4,Location25,2548.0
Location4,Location26,445.0
Location4,Location27,2946.0
Location4,Location28,1649.0
Location4,Location29,3334.0
Location4,Location30,3512.0
Location4,Location31,948.0
Location4,Location32,1876.0
Location4,Location33,3599.0
Location4,Location34,2911.0
Location4,Location35,2760.0
Location4,Location36,1631.0
Location4,Location37,3626.0
Location4,Location38,1322.0
Location4,Location39,3263.0
Location4,Location40,2109.0
Location4,Location41,4090.0
Location4,Location42,976.0
Location4,Location43,3519.0
Location4,Location44,2563.0
Location4,Location45,2015.0
Location4,Location46,3560.0
Location4,Location47,1682.0
Location4,Location48,3621.0
Location4,Location49,994.0
Location4,Location50,2831.0
Location4,Location51,2286.0
Location4,Location52,3632.0
Location4,Location53,785.0
Location4,Location54,2136.0
Location4,Location55,3004.0
Location4,Location56,736.0
Location4,Location57,2848.0
Location4,Location58,2003.0
Location4,Location59,1863.0
Location4,Location60,2610.0
Location4,Location61,2116.0
Location4,Location62,2417.0
Location4,Location63,998.0
Location4,Location64,2494.0
Location4,Location65,508.0
Location4,Location66,314.0
Location4,Location67,1641.0
Location4,Location68,2929.0
Location4,Location69,2202.0
Location4,Location70,584.0
Location4,Location71,4059.0
Location4,Location72,1548.0
Location4,Location73,2753.0
Location4,Location74,1630.0
Location4,Location75,580.0
Location4,Location76,3758.0
Location4,Location77,2303.0
Location4,Location78,3515.0
Location4,Location79,737.0
Location4,Location80,1144.0
Location4,Location81,2356.0
Location4,Location82,3132.0
Location4,Location83,2947.0
Location4,Location84,1188.0
Location4,Location85,3026.0
Location4,Location86,2940.0
Location4,Location87,2688.0
Location4,Location88,1015.0
Location4,Location89,1212.0
Location4,Location90,1126.0
Location4,Location91,2050.0
Location4,Location92,1144.0
Location4,Location93,1628.0
Location4,Location94,1076.0
Location4,Location95,3309.0
Location4,Location96,3397.0
Location4,Location97,426.0
Location4,Location98,1955.0
Location4,Location99,1781.0
Location4,Location100,3781.0
Location5,Location1,2867.0
Location5,Location2,1325.0
Location5,Location3,1212.0
Location5,Location4,3826.0
Location5,Location6,3149.0
Location5,Location7,1788.0
Location5,Location8,2717.0
Location5,Location9,1586.0
Location5,Location10,3334.0
Location5,Location11,3103.0
Location5,Location12,1831.0
Location5,Location13,588.0
Location5,Location14,902.0
Location5,Location15,3025.0
Location5,Location16,3814.0
Location5,Location17,3187.0
Location5,Location18,3927.0
Location5,Location19,3391.0
Location5,Location20,1723.0
Location5,Location21,3313.0
Location5,Location22,3900.0
Location5,Location23,2687.0
Location5,Location24,3699.0
Location5,Location25,1369.0
Location5,Location26,3846.0
Location5,Location27,1935.0
Location5,Location28,2137.0
Location5,Location29,1182.0
Location5,Location30,793.0
Location5,Location31,3059.0
Location5,Location32,3068.0
Location5,Location33,764.0
Location5,Location34,1443.0
Location5,Location35,2039.0
Location5,Location36,3912.0
Location5,Location37,435.0
Location5,Location38,4000.0
Location5,Location39,606.0
Location5,Location40,1621.0
Location5,Location41,1205.0
Location5,Location42,2676.0
Location5,Location43,1400.0
Location5,Location44,1198.0
Location5,Location45,2697.0
Location5,Location46,1478.0
Location5,Location47,2675.0
Location5,Location48,1003.0
Location5,Location49,3125.0
Location5,Location50,1090.0
Location5,Location51,1670.0
Location5,Location52,259.0
Location5,Location53,3566.0
Location5,Location54,1767.0
Location5,Location55,1479.0
Location5,Location56,3087.0
Location5,Location57,1825.0
Location5,Location58,1845.0
Location5,Location59,3257.0
Location5,Location60,2447.0
Location5,Location61,1744.0
Location5,Location62,2163.0
Location5,Location63,3042.0
Location5,Location64,1421.0
Location5,Location65,3828.0
Location5,Location66,3687.0
Location5,Location67,2328.0
Location5,Location68,1214.0
Location5,Location69,1554.0
Location5,Location70,4112.0
Location5,Location71,1130.0
Location5,Location72,3299.0
Location5,Location73,1243.0
Location5,Location74,3442.0
Location5,Location75,3250.0
Location5,Location76,801.0
Location5,Location77,1967.0
Location5,Location78,562.0
Location5,Location79,3772.0
Location5,Location80,2926.0
Location5,Location81,1689.0
Location5,Location82,758.0
Location5,Location83,1429.0
Location5,Location84,3526.0
Location5,Location85,841.0
Location5,Location86,2013.0
Location5,Location87,1567.0
Location5,Location88,4011.0
Location5,Location89,2645.0
Location5,Location90,3449.0
Location5,Location91,2604.0
Location5,Location92,2972.0
Location5,Location93,2528.0
Location5,Location94,4229.0
Location5,Location95,782.0
Location5,Location96,563.0
Location5,Location97,3184.0
Location5,Location98,2744.0
Location5,Location99,3940.0
Location5,Location100,1219.0
Location6,Location1,458.0
Location6,Location2,2293.0
Location6,Location3,2686.0
Location6,Location4,1079.0
Location6,Location5,3090.0
Location6,Location7,2118.0
Location6,Location8,834.0
Location6,Location9,2036.0
Location6,Location10,784.0
Location6,Location11,1215.0
Location6,Location12,2206.0
Location6,Location13,3251.0
Location6,Location14,2993.0
Location6,Location15,1231.0
Location6,Location16,1249.0
Location6,Location17,1356.0
Location6,Location18,1011.0
Location6,Location19,749.0
Location6,Location20,2132.0
Location6,Location21,983.0
Location6,Location22,1324.0
Location6,Location23,1213.0
Location6,Location24,1174.0
Location6,Location25,1854.0
Location6,Location26,1438.0
Location6,Location27,1922.0
Location6,Location28,1149.0
Location6,Location29,2682.0
Location6,Location30,2841.0
Location6,Location31,1136.0
Location6,Location32,908.0
Location6,Location33,3063.0
Location6,Location34,2535.0
Location6,Location35,2133.0
Location6,Location36,1153.0
Location6,Location37,3091.0
Location6,Location38,1057.0
Location6,Location39,2775.0
Location6,Location40,1765.0
Location6,Location41,3256.0
Location6,Location42,1064.0
Location6,Location43,2743.0
Location6,Location44,2152.0
Location6,Location45,1279.0
Location6,Location46,2801.0
Location6,Location47,632.0
Location6,Location48,3204.0
Location6,Location49,82.0
Location6,Location50,2472.0
Location6,Location51,1851.0
Location6,Location52,3104.0
Location6,Location53,992.0
Location6,Location54,1847.0
Location6,Location55,2160.0
Location6,Location56,735.0
Location6,Location57,1911.0
Location6,Location58,1511.0
Location6,Location59,1175.0
Location6,Location60,1577.0
Location6,Location61,1724.0
Location6,Location62,1940.0
Location6,Location63,290.0
Location6,Location64,1874.0
Location6,Location65,984.0
Location6,Location66,1074.0
Location6,Location67,980.0
Location6,Location68,2311.0
Location6,Location69,1754.0
Location6,Location70,1071.0
Location6,Location71,3086.0
Location6,Location72,883.0
Location6,Location73,2116.0
Location6,Location74,1050.0
Location6,Location75,520.0
Location6,Location76,3285.0
Location6,Location77,1549.0
Location6,Location78,2904.0
Location6,Location79,909.0
Location6,Location80,1284.0
Location6,Location81,1726.0
Location6,Location82,2840.0
Location6,Location83,2325.0
Location6,Location84,787.0
Location6,Location85,2458.0
Location6,Location86,2155.0
Location6,Location87,1842.0
Location6,Location88,1146.0
Location6,Location89,992.0
Location6,Location90,452.0
Location6,Location91,1312.0
Location6,Location92,342.0
Location6,Location93,1119.0
Location6,Location94,1133.0
Location6,Location95,2999.0
Location6,Location96,3162.0
Location6,Location97,846.0
Location6,Location98,1318.0
Location6,Location99,1312.0
Location6,Location100,3137.0
Location7,Location1,1499.0
Location7,Location2,1493.0
Location7,Location3,946.0
Location7,Location4,2831.0
Location7,Location5,1568.0
Location7,Location6,2036.0
Location7,Location8,1772.0
Location7,Location9,313.0
Location7,Location10,2345.0
Location7,Location11,1680.0
Location7,Location12,420.0
Location7,Location13,1812.0
Location7,Location14,1346.0
Location7,Location15,1710.0
Location7,Location16,3014.0
Location7,Location17,1733.0
Location7,Location18,2836.0
Location7,Location19,2420.0
Location7,Location20,398.0
Location7,Location21,2107.0
Location7,Location22,3138.0
Location7,Location23,1014.0
Location7,Location24,2500.0
Location7,Location25,614.0
Location7,Location26,3215.0
Location7,Location27,723.0
Location7,Location28,1163.0
Location7,Location29,674.0
Location7,Location30,1256.0
Location7,Location31,2103.0
Location7,Location32,1640.0
Location7,Location33,1915.0
Location7,Location34,443.0
Location7,Location35,729.0
Location7,Location36,2501.0
Location7,Location37,1685.0
Location7,Location38,2489.0
Location7,Location39,1319.0
Location7,Location40,1343.0
Location7,Location41,1346.0
Location7,Location42,2000.0
Location7,Location43,972.0
Location7,Location44,1560.0
Location7,Location45,1217.0
Location7,Location46,691.0
Location7,Location47,1681.0
Location7,Location48,1477.0
Location7,Location49,2200.0
Location7,Location50,1090.0
Location7,Location51,739.0
Location7,Location52,1455.0
Location7,Location53,2780.0
Location7,Location54,1699.0
Location7,Location55,378.0
Location7,Location56,2193.0
Location7,Location57,151.0
Location7,Location58,1114.0
Location7,Location59,2033.0
Location7,Location60,829.0
Location7,Location61,846.0
Location7,Location62,780.0
Location7,Location63,1730.0
Location7,Location64,1441.0
Location7,Location65,2810.0
Location7,Location66,2782.0
Location7,Location67,1527.0
Location7,Location68,1049.0
Location7,Location69,1180.0
Location7,Location70,2956.0
Location7,Location71,1452.0
Location7,Location72,2108.0
Location7,Location73,1052.0
Location7,Location74,2198.0
Location7,Location75,2120.0
Location7,Location76,1850.0
Location7,Location77,742.0
Location7,Location78,1580.0
Location7,Location79,2750.0
Location7,Location80,2461.0
Location7,Location81,831.0
Location7,Location82,1818.0
Location7,Location83,388.0
Location7,Location84,2434.0
Location7,Location85,784.0
Location7,Location86,689.0
Location7,Location87,325.0
Location7,Location88,2660.0
Location7,Location89,2101.0
Location7,Location90,2308.0
Location7,Location91,1462.0
Location7,Location92,1738.0
Location7,Location93,1185.0
Location7,Location94,3002.0
Location7,Location95,2007.0
Location7,Location96,1469.0
Location7,Location97,2372.0
Location7,Location98,1399.0
Location7,Location99,2800.0
Location7,Location100,1265.0
Location8,Location1,723.0
Location8,Location2,1903.0
Location8,Location3,2712.0
Location8,Location4,1168.0
Location8,Location5,2613.0
Location8,Location6,921.0
Location8,Location7,1982.0
Location8,Location9,1748.0
Location8,Location10,986.0
Location8,Location11,1701.0
Location8,Location12,2078.0
Location8,Location13,2720.0
Location8,Location14,2824.0
Location8,Location15,1673.0
Location8,Location16,1507.0
Location8,Location17,1723.0
Location8,Location18,1601.0
Location8,Location19,841.0
Location8,Location20,1928.0
Location8,Location21,1470.0
Location8,Location22,1339.0
Location8,Location23,1489.0
Location8,Location24,1553.0
Location8,Location25,1617.0
Location8,Location26,1369.0
Location8,Location27,2066.0
Location8,Location28,1052.0
Location8,Location29,2352.0
Location8,Location30,2302.0
Location8,Location31,511.0
Location8,Location32,1488.0
Location8,Location33,2691.0
Location8,Location34,2222.0
Location8,Location35,2117.0
Location8,Location36,1445.0
Location8,Location37,2752.0
Location8,Location38,1651.0
Location8,Location39,2274.0
Location8,Location40,1366.0
Location8,Location41,3245.0
Location8,Location42,617.0
Location8,Location43,2737.0
Location8,Location44,2009.0
Location8,Location45,1522.0
Location8,Location46,2682.0
Location8,Location47,1152.0
Location8,Location48,2899.0
Location8,Location49,589.0
Location8,Location50,1821.0
Location8,Location51,1543.0
Location8,Location52,2907.0
Location8,Location53,1197.0
Location8,Location54,1559.0
Location8,Location55,2226.0
Location8,Location56,649.0
Location8,Location57,1682.0
Location8,Location58,1090.0
Location8,Location59,1616.0
Location8,Location60,1922.0
Location8,Location61,1397.0
Location8,Location62,1966.0
Location8,Location63,688.0
Location8,Location64,1508.0
Location8,Location65,1311.0
Location8,Location66,1281.0
Location8,Location67,716.0
Location8,Location68,1732.0
Location8,Location69,1532.0
Location8,Location70,1483.0
Location8,Location71,3118.0
Location8,Location72,1164.0
Location8,Location73,1603.0
Location8,Location74,1389.0
Location8,Location75,813.0
Location8,Location76,2693.0
Location8,Location77,1717.0
Location8,Location78,2728.0
Location8,Location79,1289.0
Location8,Location80,798.0
Location8,Location81,1748.0
Location8,Location82,2423.0
Location8,Location83,2102.0
Location8,Location84,1414.0
Location8,Location85,2015.0
Location8,Location86,1868.0
Location8,Location87,1832.0
Location8,Location88,1383.0
Location8,Location89,648.0
Location8,Location90,776.0
Location8,Location91,1302.0
Location8,Location92,231.0
Location8,Location93,906.0
Location8,Location94,1578.0
Location8,Location95,2712.0
Location8,Location96,2658.0
Location8,Location97,714.0
Location8,Location98,1265.0
Location8,Location99,1991.0
Location8,Location100,2911.0
Location9,Location1,1783.0
Location9,Location2,1408.0
Location9,Location3,1187.0
Location9,Location4,2878.0
Location9,Location5,1566.0
Location9,Location6,1900.0
Location9,Location7,389.0
Location9,Location8,1967.0
Location9,Location10,2175.0
Location9,Location11,1811.0
Location9,Location12,271.0
Location9,Location13,1873.0
Location9,Location14,1318.0
Location9,Location15,1840.0
Location9,Location16,2849.0
Location9,Location17,1769.0
Location9,Location18,2729.0
Location9,Location19,2381.0
Location9,Location20,415.0
Location9,Location21,2126.0
Location9,Location22,3021.0
Location9,Location23,1066.0
Location9,Location24,2461.0
Location9,Location25,783.0
Location9,Location26,3190.0
Location9,Location27,424.0
Location9,Location28,1416.0
Location9,Location29,699.0
Location9,Location30,1211.0
Location9,Location31,2142.0
Location9,Location32,1561.0
Location9,Location33,1887.0
Location9,Location34,440.0
Location9,Location35,632.0
Location9,Location36,2590.0
Location9,Location37,1490.0
Location9,Location38,2671.0
Location9,Location39,1127.0
Location9,Location40,1436.0
Location9,Location41,1289.0
Location9,Location42,1836.0
Location9,Location43,887.0
Location9,Location44,1194.0
Location9,Location45,1527.0
Location9,Location46,973.0
Location9,Location47,1354.0
Location9,Location48,1200.0
Location9,Location49,2191.0
Location9,Location50,1184.0
Location9,Location51,657.0
Location9,Location52,1530.0
Location9,Location53,2478.0
Location9,Location54,1533.0
Location9,Location55,673.0
Location9,Location56,2369.0
Location9,Location57,262.0
Location9,Location58,1027.0
Location9,Location59,1983.0
Location9,Location60,999.0
Location9,Location61,581.0
Location9,Location62,956.0
Location9,Location63,1779.0
Location9,Location64,1267.0
Location9,Location65,3027.0
Location9,Location66,2948.0
Location9,Location67,1231.0
Location9,Location68,945.0
Location9,Location69,1075.0
Location9,Location70,3152.0
Location9,Location71,1252.0
Location9,Location72,2084.0
Location9,Location73,1197.0
Location9,Location74,1962.0
Location9,Location75,2110.0
Location9,Location76,2066.0
Location9,Location77,922.0
Location9,Location78,1525.0
Location9,Location79,2580.0
Location9,Location80,2223.0
Location9,Location81,574.0
Location9,Location82,1556.0
Location9,Location83,557.0
Location9,Location84,2448.0
Location9,Location85,815.0
Location9,Location86,565.0
Location9,Location87,241.0
Location9,Location88,2736.0
Location9,Location89,2177.0
Location9,Location90,2158.0
Location9,Location91,1228.0
Location9,Location92,1898.0
Location9,Location93,1217.0
Location9,Location94,2858.0
Location9,Location95,1862.0
Location9,Location96,1192.0
Location9,Location97,2552.0
Location9,Location98,1375.0
Location9,Location99,2750.0
Location9,Location100,1614.0
Location10,Location1,758.0
Location10,Location2,2724.0
Location10,Location3,2806.0
Location10,Location4,1359.0
Location10,Location5,3484.0
Location10,Location6,666.0
Location10,Location7,2173.0
Location10,Location8,1200.0
Location10,Location9,2101.0
Location10,Location11,968.0
Location10,Location12,2421.0
Location10,Location13,3440.0
Location10,Location14,3101.0
Location10,Location15,1116.0
Location10,Location16,914.0
Location10,Location17,830.0
Location10,Location18,609.0
Location10,Location19,1039.0
Location10,Location20,1880.0
Location10,Location21,693.0
Location10,Location22,1189.0
Location10,Location23,1230.0
Location10,Location24,601.0
Location10,Location25,2199.0
Location10,Location26,1417.0
Location10,Location27,2290.0
Location10,Location28,1228.0
Location10,Location29,2725.0
Location10,Location30,3038.0
Location10,Location31,1378.0
Location10,Location32,1065.0
Location10,Location33,3672.0
Location10,Location34,2543.0
Location10,Location35,1958.0
Location10,Location36,832.0
Location10,Location37,3444.0
Location10,Location38,702.0
Location10,Location39,2910.0
Location10,Location40,2430.0
Location10,Location41,3274.0
Location10,Location42,1267.0
Location10,Location43,2894.0
Location10,Location44,2614.0
Location10,Location45,1400.0
Location10,Location46,2717.0
Location10,Location47,785.0
Location10,Location48,3335.0
Location10,Location49,453.0
Location10,Location50,2443.0
Location10,Location51,1891.0
Location10,Location52,3535.0
Location10,Location53,900.0
Location10,Location54,2304.0
Location10,Location55,2252.0
Location10,Location56,1362.0
Location10,Location57,2172.0
Location10,Location58,1708.0
Location10,Location59,690.0
Location10,Location60,1607.0
Location10,Location61,1940.0
Location10,Location62,1859.0
Location10,Location63,611.0
Location10,Location64,2496.0
Location10,Location65,1311.0
Location10,Location66,1107.0
Location10,Location67,1404.0
Location10,Location68,2640.0
Location10,Location69,2158.0
Location10,Location70,1149.0
Location10,Location71,3402.0
Location10,Location72,314.0
Location10,Location73,2633.0
Location10,Location74,730.0
Location10,Location75,837.0
Location10,Location76,3485.0
Location10,Location77,1752.0
Location10,Location78,3496.0
Location10,Location79,611.0
Location10,Location80,1597.0
Location10,Location81,2265.0
Location10,Location82,3201.0
Location10,Location83,2282.0
Location10,Location84,318.0
Location10,Location85,2713.0
Location10,Location86,2107.0
Location10,Location87,1848.0
Location10,Location88,1084.0
Location10,Location89,1598.0
Location10,Location90,688.0
Location10,Location91,1283.0
Location10,Location92,898.0
Location10,Location93,1254.0
Location10,Location94,940.0
Location10,Location95,3436.0
Location10,Location96,3293.0
Location10,Location97,1224.0
Location10,Location98,1388.0
Location10,Location99,1025.0
Location10,Location100,3440.0
Location11,Location1,1129.0
Location11,Location2,2537.0
Location11,Location3,2492.0
Location11,Location4,1852.0
Location11,Location5,2979.0
Location11,Location6,1271.0
Location11,Location7,1625.0
Location11,Location8,1512.0
Location11,Location9,1721.0
Location11,Location10,886.0
Location11,Location12,1857.0
Location11,Location13,3414.0
Location11,Location14,2826.0
Location11,Location15,348.0
Location11,Location16,1506.0
Location11,Location17,511.0
Location11,Location18,1369.0
Location11,Location19,1408.0
Location11,Location20,1565.0
Location11,Location21,574.0
Location11,Location22,1612.0
Location11,Location23,942.0
Location11,Location24,1100.0
Location11,Location25,1667.0
Location11,Location26,2194.0
Location11,Location27,1701.0
Location11,Location28,1038.0
Location11,Location29,2160.0
Location11,Location30,2687.0
Location11,Location31,1939.0
Location11,Location32,542.0
Location11,Location33,3257.0
Location11,Location34,1974.0
Location11,Location35,1646.0
Location11,Location36,866.0
Location11,Location37,3224.0
Location11,Location38,1186.0
Location11,Location39,2612.0
Location11,Location40,2214.0
Location11,Location41,2988.0
Location11,Location42,1799.0
Location11,Location43,2315.0
Location11,Location44,2358.0
Location11,Location45,730.0
Location11,Location46,2146.0
Location11,Location47,537.0
Location11,Location48,2839.0
Location11,Location49,1056.0
Location11,Location50,2286.0
Location11,Location51,1786.0
Location11,Location52,3037.0
Location11,Location53,1467.0
Location11,Location54,2391.0
Location11,Location55,1747.0
Location11,Location56,1776.0
Location11,Location57,1767.0
Location11,Location58,1208.0
Location11,Location59,505.0
Location11,Location60,1280.0
Location11,Location61,1686.0
Location11,Location62,1427.0
Location11,Location63,833.0
Location11,Location64,2387.0
Location11,Location65,1980.0
Location11,Location66,1966.0
Location11,Location67,1665.0
Location11,Location68,2180.0
Location11,Location69,2065.0
Location11,Location70,1852.0
Location11,Location71,2919.0
Location11,Location72,540.0
Location11,Location73,2209.0
Location11,Location74,594.0
Location11,Location75,1481.0
Location11,Location76,3181.0
Location11,Location77,1277.0
Location11,Location78,2881.0
Location11,Location79,1514.0
Location11,Location80,2062.0
Location11,Location81,1734.0
Location11,Location82,2770.0
Location11,Location83,1805.0
Location11,Location84,1040.0
Location11,Location85,2119.0
Location11,Location86,1594.0
Location11,Location87,1456.0
Location11,Location88,1682.0
Location11,Location89,1891.0
Location11,Location90,987.0
Location11,Location91,557.0
Location11,Location92,1283.0
Location11,Location93,1033.0
Location11,Location94,1603.0
Location11,Location95,3197.0
Location11,Location96,2941.0
Location11,Location97,1583.0
Location11,Location98,552.0
Location11,Location99,1097.0
Location11,Location100,2999.0
Location12,Location1,1663.0
